Datetime,Exchange,Symbol_Pair,Open,High,Low,Close,Volume_USD,Volume_in_BTC
2022-07-15 05:00:00,Bitfinex,BTC/USD,20535.63368273,20664.0,20518.0,20663.02609079,728518.2207664846,35.25709243
2022-07-15 04:00:00,Bitfinex,BTC/USD,20604.0,20693.0,20489.18467549,20538.0,902534.0941638,43.9445951
2022-07-15 03:00:00,Bitfinex,BTC/USD,20477.0,20623.0,20441.0,20602.0,486073.52515912,23.59351156
2022-07-15 02:00:00,Bitfinex,BTC/USD,20623.0,20813.0,20427.0,20475.0,3844921.509702,187.78615432
2022-07-15 01:00:00,Bitfinex,BTC/USD,20385.0,20647.0,20373.0,20624.0,931838.51219152,45.18223973
2022-07-15 00:00:00,Bitfinex,BTC/USD,20580.88162175,20592.0,20378.0,20385.0,1413209.2832307,69.32593982
2022-07-14 23:00:00,Bitfinex,BTC/USD,20499.0,20593.28353792,20470.0,20582.0,609484.70407766,29.61251113
2022-07-14 22:00:00,Bitfinex,BTC/USD,20471.0,20562.0,20442.0,20498.82305805,1041878.8209996136,50.82627515
2022-07-14 21:00:00,Bitfinex,BTC/USD,20674.0,20706.0,20435.0,20475.0,998264.575035,48.7552906
2022-07-14 20:00:00,Bitfinex,BTC/USD,20605.0,20702.0,20520.79514681,20681.0,3716770.11396892,179.71907132
2022-07-14 19:00:00,Bitfinex,BTC/USD,20694.0,21026.0,20588.72017086,20604.59782777,10991634.915415792,533.45544559
2022-07-14 18:00:00,Bitfinex,BTC/USD,20728.0,20778.99106153,20606.77000201,20693.68237177,2839386.69619257,137.21031594
2022-07-14 17:00:00,Bitfinex,BTC/USD,20220.0,20771.47474869,20187.0,20748.0,10039948.3623894,483.89957405
2022-07-14 16:00:00,Bitfinex,BTC/USD,20389.0,20466.0,20144.74244359,20217.07532704,11326500.986596186,560.24428872
2022-07-14 15:00:00,Bitfinex,BTC/USD,19895.0,20461.0,19895.0,20386.0,17290824.716396682,848.17152538
2022-07-14 14:00:00,Bitfinex,BTC/USD,19766.0,19944.0,19676.0,19885.0,4335490.578432701,218.02819102
2022-07-14 13:00:00,Bitfinex,BTC/USD,19789.48613329,19819.0,19649.15782907,19768.0,8298597.03372392,419.79952619
2022-07-14 12:00:00,Bitfinex,BTC/USD,19737.0,19866.0,19625.0,19789.48613329,4071442.4012570055,205.73765149
2022-07-14 11:00:00,Bitfinex,BTC/USD,19779.0,19803.0,19633.0,19737.74446047,5547413.384338732,281.05609511
2022-07-14 10:00:00,Bitfinex,BTC/USD,19817.0,19844.0,19734.0,19779.96664947,3237461.1549891625,163.67374184
2022-07-14 09:00:00,Bitfinex,BTC/USD,19759.0,19829.0,19680.0,19824.0,3106535.1735768,156.70576945
2022-07-14 08:00:00,Bitfinex,BTC/USD,19992.0,20053.0,19729.0,19758.0,4752967.93030404,240.55916238
2022-07-14 07:00:00,Bitfinex,BTC/USD,20012.92607516,20035.41649897,19926.0,19983.62985392,2778487.2375179417,139.03816563
2022-07-14 06:00:00,Bitfinex,BTC/USD,20100.0,20130.10095265,19894.88398659,20014.0,5367479.032097501,268.18622125
2022-07-14 05:00:00,Bitfinex,BTC/USD,20075.0,20201.3613832,20045.0,20106.0,3735934.73655948,185.81193358
2022-07-14 04:00:00,Bitfinex,BTC/USD,20218.43941743,20270.0,20045.80134556,20076.0,6712482.05289312,334.35355912
2022-07-14 03:00:00,Bitfinex,BTC/USD,20253.96358321,20375.0,20209.0,20218.05088163,2065239.0976427852,102.14827877
2022-07-14 02:00:00,Bitfinex,BTC/USD,20272.992251,20305.0,20187.0,20244.0,2166008.915742,106.9951055
2022-07-14 01:00:00,Bitfinex,BTC/USD,20304.18341098,20442.0,20223.0,20272.0,3333982.88735456,164.46245498
2022-07-14 00:00:00,Bitfinex,BTC/USD,20232.0,20409.0,20167.0,20308.0,4070713.55658056,200.44876682
2022-07-13 23:00:00,Bitfinex,BTC/USD,19843.0,20347.0,19838.0,20246.0,10187285.01963322,503.17519607
2022-07-13 22:00:00,Bitfinex,BTC/USD,19920.0,20024.0,19830.0,19841.0,1531017.20070035,77.16431634999999
2022-07-13 21:00:00,Bitfinex,BTC/USD,19660.75442664,19950.0,19642.0,19917.0,1633004.48715579,81.99048487
2022-07-13 20:00:00,Bitfinex,BTC/USD,19647.79197571,19730.0,19575.0,19669.0,1719626.3180915,87.4282535
2022-07-13 19:00:00,Bitfinex,BTC/USD,19840.59452302,19860.0,19629.0,19648.0,1069003.63822208,54.40775846
2022-07-13 18:00:00,Bitfinex,BTC/USD,19878.0,19887.0,19670.0,19843.0,12016641.02679638,605.58590066
2022-07-13 17:00:00,Bitfinex,BTC/USD,19612.0,20026.35984754,19603.65238248,19871.0,27212144.38865123,1369.44010813
2022-07-13 16:00:00,Bitfinex,BTC/USD,19429.0,19613.0,19208.0,19611.96404612,9127773.056893963,465.41861057
2022-07-13 15:00:00,Bitfinex,BTC/USD,19546.0,19674.0,19365.0,19432.0,12133475.348722558,624.40692408
2022-07-13 14:00:00,Bitfinex,BTC/USD,19283.0,19662.0,19201.0,19546.0,28119999.8038268,1438.6575158
2022-07-13 13:00:00,Bitfinex,BTC/USD,19170.0,19344.0,18920.0,19286.0,22582306.76862232,1170.91707812
2022-07-13 12:00:00,Bitfinex,BTC/USD,19822.0,20100.0,18912.59691993,19172.63325378,62787805.16842146,3274.86602061
2022-07-13 11:00:00,Bitfinex,BTC/USD,19765.38502012,19854.0,19740.0,19822.51041035,1043283.2042917528,52.63123503
2022-07-13 10:00:00,Bitfinex,BTC/USD,19793.0,19799.0,19685.0,19765.0,7463679.5468707,377.62102438
2022-07-13 09:00:00,Bitfinex,BTC/USD,19839.54780744,19879.0,19755.0,19799.0,9331916.318756329,471.33270967
2022-07-13 08:00:00,Bitfinex,BTC/USD,19688.0,19913.0,19651.0,19838.0,4382005.99165966,220.88950457
2022-07-13 07:00:00,Bitfinex,BTC/USD,19522.85266159,19852.0,19481.0,19688.0,11785746.41088592,598.62588434
2022-07-13 06:00:00,Bitfinex,BTC/USD,19501.80646519,19527.66002921,19452.0,19517.0,1516326.26126953,77.69258909
2022-07-13 05:00:00,Bitfinex,BTC/USD,19461.0,19553.0,19425.0,19502.0,405462.28925104,20.79080552
2022-07-13 04:00:00,Bitfinex,BTC/USD,19455.0,19497.0,19405.0,19460.70221512,392031.9808389184,20.14480138
2022-07-13 03:00:00,Bitfinex,BTC/USD,19481.0,19556.92684399,19438.0,19451.0,2292067.38012123,117.83802273
2022-07-13 02:00:00,Bitfinex,BTC/USD,19418.0,19529.0,19416.0,19481.0,2939419.28135471,150.88646791
2022-07-13 01:00:00,Bitfinex,BTC/USD,19409.0,19458.71187256,19369.0,19411.0,1378451.14696331,71.01391721
2022-07-13 00:00:00,Bitfinex,BTC/USD,19308.0,19422.0,19240.0,19403.0,1300554.77830658,67.02854085999999
2022-07-12 23:00:00,Bitfinex,BTC/USD,19339.0,19423.17054346,19235.0,19310.53347612,3038575.902287434,157.35328628
2022-07-12 22:00:00,Bitfinex,BTC/USD,19325.0,19449.2929149,19216.56633301,19351.0,9680751.26287357,500.27136907
2022-07-12 21:00:00,Bitfinex,BTC/USD,19430.29482658,19498.0,19323.0,19326.0,1103537.37897642,57.10117867
2022-07-12 20:00:00,Bitfinex,BTC/USD,19368.0,19528.0,19357.48968987,19430.29482658,979098.1658374828,50.3902887
2022-07-12 19:00:00,Bitfinex,BTC/USD,19704.25083057,19704.25083057,19262.0,19370.0,18403839.3567392,950.12077216
2022-07-12 18:00:00,Bitfinex,BTC/USD,19844.55880658,19851.0,19680.19803469,19704.0,1367344.1059452,69.39424005
2022-07-12 17:00:00,Bitfinex,BTC/USD,19873.0,19892.0,19792.0,19844.55880658,887722.5549055178,44.73380152
2022-07-12 16:00:00,Bitfinex,BTC/USD,19847.56540607,19970.0,19846.56320624,19877.63140093,1935704.1780398805,97.3810279
2022-07-12 15:00:00,Bitfinex,BTC/USD,19892.0,19960.0,19824.0,19848.56760589,11820713.042669574,595.54489157
2022-07-12 14:00:00,Bitfinex,BTC/USD,19748.0,19904.059654,19670.0,19892.0,5460981.97213936,274.53156908
2022-07-12 13:00:00,Bitfinex,BTC/USD,19855.0,19981.0,19731.0,19748.64712728,5813640.689055612,294.38171899
2022-07-12 12:00:00,Bitfinex,BTC/USD,19758.0,19942.0,19758.0,19853.0,3625378.94375818,182.61113906
2022-07-12 11:00:00,Bitfinex,BTC/USD,19592.0,19803.0,19581.0,19762.76137214,15124554.250540731,765.30571643
2022-07-12 10:00:00,Bitfinex,BTC/USD,19578.0,19695.0,19576.0,19584.0,2614017.43564416,133.47719749
2022-07-12 09:00:00,Bitfinex,BTC/USD,19761.0,19785.0,19543.89885799,19575.15120552,2927662.387900745,149.56014169
2022-07-12 08:00:00,Bitfinex,BTC/USD,19725.95257602,19802.0,19660.0,19761.3762208,3703198.174629259,187.39576299
2022-07-12 07:00:00,Bitfinex,BTC/USD,19830.0,19849.0,19611.0,19725.95257602,7409569.630383851,375.62544074
2022-07-12 06:00:00,Bitfinex,BTC/USD,19941.0,19941.0,19788.0,19830.52800898,2894587.207729168,145.96621968
2022-07-12 05:00:00,Bitfinex,BTC/USD,19985.0,20038.23365274,19941.0,19941.0,665265.59150178,33.36169658
2022-07-12 04:00:00,Bitfinex,BTC/USD,19917.0,20011.0,19908.0,19992.0,23937533.36271696,1197.35561038
2022-07-12 03:00:00,Bitfinex,BTC/USD,19950.0,19950.37545109,19867.0,19917.0,4669572.44928303,234.45159659
2022-07-12 02:00:00,Bitfinex,BTC/USD,19867.0,19968.0,19865.97253515,19954.0,769099.4603259,38.54362335
2022-07-12 01:00:00,Bitfinex,BTC/USD,19794.0,19933.64039017,19785.0,19867.42775783,2152485.7736470243,108.34244875
2022-07-12 00:00:00,Bitfinex,BTC/USD,19945.0,19980.0,19779.0,19806.0,2670371.99509794,134.82641599
2022-07-11 23:00:00,Bitfinex,BTC/USD,19998.0,20036.59434926,19872.0,19944.0,5866119.77471712,294.12955148
2022-07-11 22:00:00,Bitfinex,BTC/USD,20218.0,20218.0,19975.0,20000.0,24709939.8502,1235.49699251
2022-07-11 21:00:00,Bitfinex,BTC/USD,20409.66661122,20415.0,20160.0,20219.0,9272084.52762508,458.58274532
2022-07-11 20:00:00,Bitfinex,BTC/USD,20489.0,20540.36071573,20371.0,20407.0,2278333.89674883,111.64472469
2022-07-11 19:00:00,Bitfinex,BTC/USD,20571.0,20583.0,20423.0,20489.0,11487084.957718931,560.64644237
2022-07-11 18:00:00,Bitfinex,BTC/USD,20617.0,20713.0,20553.0,20571.0,5778581.44251564,280.90911684
2022-07-11 17:00:00,Bitfinex,BTC/USD,20422.71454036,20642.7298192,20417.0,20620.32085561,1793586.0660992465,86.98148194
2022-07-11 16:00:00,Bitfinex,BTC/USD,20438.0,20513.0,20401.0,20422.71454036,4040108.3051583287,197.82425579
2022-07-11 15:00:00,Bitfinex,BTC/USD,20389.0,20463.0,20360.0,20435.0,3295265.21502695,161.25594397
2022-07-11 14:00:00,Bitfinex,BTC/USD,20371.78507767,20481.0,20286.0,20388.0,1633423.15474716,80.11689007
2022-07-11 13:00:00,Bitfinex,BTC/USD,20584.0,20775.0,20278.0,20371.78507767,5907074.980189184,289.96354309
2022-07-11 12:00:00,Bitfinex,BTC/USD,20469.56964604,20601.0,20423.0,20589.0,6776539.663490251,329.13398725
2022-07-11 11:00:00,Bitfinex,BTC/USD,20537.0,20585.0,20437.0,20470.0,3867382.3057169,188.92927727
2022-07-11 10:00:00,Bitfinex,BTC/USD,20565.0,20639.0,20527.0,20532.0,2364461.17929324,115.15980807
2022-07-11 09:00:00,Bitfinex,BTC/USD,20541.56792455,20627.0,20513.0,20564.29844665,2201462.3631964494,107.05263634
2022-07-11 08:00:00,Bitfinex,BTC/USD,20450.0,20559.0,20424.0,20541.88948307,2498379.5866876934,121.62365048
2022-07-11 07:00:00,Bitfinex,BTC/USD,20408.45429081,20487.0,20390.0,20450.0,5221560.2825175,255.33302115
2022-07-11 06:00:00,Bitfinex,BTC/USD,20500.0,20519.0,20374.0,20409.0,5720465.366403091,280.29131101
2022-07-11 05:00:00,Bitfinex,BTC/USD,20524.0,20571.0,20467.0,20505.0,1749536.11321845,85.32241469
2022-07-11 04:00:00,Bitfinex,BTC/USD,20535.0,20596.0,20432.0,20525.0,2377003.75464375,115.81017075
2022-07-11 03:00:00,Bitfinex,BTC/USD,20546.0,20651.0,20478.0,20545.0,2691780.806337,131.0187786
2022-07-11 02:00:00,Bitfinex,BTC/USD,20561.0,20599.0,20469.0,20545.0,8499830.3946836,413.71771208
2022-07-11 01:00:00,Bitfinex,BTC/USD,20820.98293863,20821.0,20529.0,20566.0,11763623.5571036,571.9937546
2022-07-11 00:00:00,Bitfinex,BTC/USD,20869.0,20869.0,20686.52915712,20820.98293863,2850337.7859580144,136.89736908
2022-07-10 23:00:00,Bitfinex,BTC/USD,20844.0,20885.0,20765.0,20854.59638401,658681.549448574,31.58447842
2022-07-10 22:00:00,Bitfinex,BTC/USD,21043.0,21043.0,20706.0,20841.0,3416488.54319622,163.93112342
2022-07-10 21:00:00,Bitfinex,BTC/USD,20992.0,21186.0,20976.0,21041.0,1899213.57306516,90.26251476
2022-07-10 20:00:00,Bitfinex,BTC/USD,20914.0,21013.0,20832.0,20990.0,8584253.000405999,408.9686994
2022-07-10 19:00:00,Bitfinex,BTC/USD,20847.0,20916.0,20732.0,20913.0,7981584.70040562,381.65661074
2022-07-10 18:00:00,Bitfinex,BTC/USD,20904.0,20914.0,20773.0,20847.0,2410203.81218328,115.61394024
2022-07-10 17:00:00,Bitfinex,BTC/USD,20924.10590769,20956.0,20881.0,20908.0,2250589.19367388,107.64249061
2022-07-10 16:00:00,Bitfinex,BTC/USD,20895.0,21031.0,20669.0,20927.0,7024092.18615661,335.64735443
2022-07-10 15:00:00,Bitfinex,BTC/USD,20862.0,20966.0,20841.0,20891.0,943559.62172589,45.16584279
2022-07-10 14:00:00,Bitfinex,BTC/USD,21066.0,21066.0,20837.0,20863.0,5296878.72782313,253.88864151
2022-07-10 13:00:00,Bitfinex,BTC/USD,21295.0,21295.0,20963.0,21066.0,6601896.23659206,313.39106791
2022-07-10 12:00:00,Bitfinex,BTC/USD,21293.0,21334.31173237,21266.0,21295.0,1134159.53182405,53.25942859
2022-07-10 11:00:00,Bitfinex,BTC/USD,21260.0,21292.0,21164.0,21292.0,856042.13611444,40.20487207
2022-07-10 10:00:00,Bitfinex,BTC/USD,21316.0,21335.0,21210.0,21259.99490705,485801.22512541513,22.85048643
2022-07-10 09:00:00,Bitfinex,BTC/USD,21313.98013751,21346.0,21285.0,21317.0,345836.83510126,16.22352278
2022-07-10 08:00:00,Bitfinex,BTC/USD,21331.0,21409.0,21248.0,21313.98013751,570643.5819671626,26.77320605
2022-07-10 07:00:00,Bitfinex,BTC/USD,21283.0,21350.0,21238.0,21328.0,418214.6831176,19.60871545
2022-07-10 06:00:00,Bitfinex,BTC/USD,21351.0,21353.0,21213.0,21289.0,397673.36997801,18.67975809
2022-07-10 05:00:00,Bitfinex,BTC/USD,21266.0,21361.0,21260.0,21348.0,429306.2455356,20.1099047
2022-07-10 04:00:00,Bitfinex,BTC/USD,21286.19374707,21297.0,21148.0,21265.0,759365.56328595,35.70964323
2022-07-10 03:00:00,Bitfinex,BTC/USD,21296.0,21330.0,21226.0,21290.0,459829.9832638,21.59840222
2022-07-10 02:00:00,Bitfinex,BTC/USD,21408.0,21486.0,21133.0,21296.0,5397177.1746464,253.4361934
2022-07-10 01:00:00,Bitfinex,BTC/USD,21359.0,21486.0,21331.0,21402.0,620474.9101704,28.9914452
2022-07-10 00:00:00,Bitfinex,BTC/USD,21576.1046085,21590.54000409,21357.16777539,21359.0,1671930.20732361,78.27755079
2022-07-09 23:00:00,Bitfinex,BTC/USD,21617.0,21642.0,21538.0,21575.75757576,842045.0245310037,39.02736771
2022-07-09 22:00:00,Bitfinex,BTC/USD,21712.77566744,21742.0,21589.33705446,21617.98572324,1234311.7075118378,57.09651784
2022-07-09 21:00:00,Bitfinex,BTC/USD,21679.0,21747.0,21632.0,21713.0,1020428.97740546,46.99622242
2022-07-09 20:00:00,Bitfinex,BTC/USD,21616.0,21688.0,21585.0,21678.35532726,2414193.18588226,111.36422249
2022-07-09 19:00:00,Bitfinex,BTC/USD,21743.0,21756.0,21516.0,21616.0,2766036.1101732804,127.96244033
2022-07-09 18:00:00,Bitfinex,BTC/USD,21871.0,21905.0,21731.0,21743.0,1481975.96390544,68.15876208
2022-07-09 17:00:00,Bitfinex,BTC/USD,21698.0,21976.0,21672.0,21870.0,4796945.3167767,219.33906341
2022-07-09 16:00:00,Bitfinex,BTC/USD,21555.0,21717.0,21532.0,21694.0,777089.4532030401,35.82047816
2022-07-09 15:00:00,Bitfinex,BTC/USD,21600.35038478,21642.0,21535.0140056,21556.26203864,837204.7336272934,38.83812194
2022-07-09 14:00:00,Bitfinex,BTC/USD,21567.0,21716.0,21549.63971659,21597.0,5865849.7057233,271.6048389
2022-07-09 13:00:00,Bitfinex,BTC/USD,21517.0,21619.0,21507.0,21568.88691071,4133783.724366333,191.65493989
2022-07-09 12:00:00,Bitfinex,BTC/USD,21440.0,21556.0,21383.6326673,21516.0,3611154.16503996,167.83575781
2022-07-09 11:00:00,Bitfinex,BTC/USD,21725.0,21766.0,21318.0,21440.0,4244344.1610112,197.96381348
2022-07-09 10:00:00,Bitfinex,BTC/USD,21636.0,21730.0,21617.0,21726.0,1166038.2535527,53.67017645
2022-07-09 09:00:00,Bitfinex,BTC/USD,21704.0,21704.0,21595.0,21636.0,388102.57897068,17.93781563
2022-07-09 08:00:00,Bitfinex,BTC/USD,21639.0,21712.0,21588.0,21711.0,1050937.12817523,48.40574493
2022-07-09 07:00:00,Bitfinex,BTC/USD,21546.0,21711.0,21544.0,21640.0,2109326.5207404,97.47349911
2022-07-09 06:00:00,Bitfinex,BTC/USD,21501.0,21552.0,21477.0,21543.16271963,522101.30517333467,24.23512796
2022-07-09 05:00:00,Bitfinex,BTC/USD,21538.0,21592.0,21470.0,21500.0,801535.673715,37.28072901
2022-07-09 04:00:00,Bitfinex,BTC/USD,21594.0,21614.80465348,21494.0,21537.61022026,881735.7655553145,40.93935012
2022-07-09 03:00:00,Bitfinex,BTC/USD,21565.0,21605.0,21454.0,21594.0,693259.07559948,32.10424542
2022-07-09 02:00:00,Bitfinex,BTC/USD,21499.0,21626.0,21488.15889992,21564.11223918,899215.4102204416,41.69962576
2022-07-09 01:00:00,Bitfinex,BTC/USD,21536.0,21590.54000409,21400.0,21498.0,1714609.26594018,79.75668741
2022-07-09 00:00:00,Bitfinex,BTC/USD,21587.17550637,21681.65986654,21417.0,21540.0,3203229.7863396,148.71076074
2022-07-08 23:00:00,Bitfinex,BTC/USD,21770.0,21949.0,21582.0,21590.0,1633835.08132,75.675548
2022-07-08 22:00:00,Bitfinex,BTC/USD,21704.0,21835.0,21672.0,21768.0,1249080.68094624,57.38150868
2022-07-08 21:00:00,Bitfinex,BTC/USD,21851.0,22006.0,21686.0,21691.8767507,5882572.080315442,271.18778831
2022-07-08 20:00:00,Bitfinex,BTC/USD,21790.0,22014.0,21754.0,21844.0,5505544.138226761,252.03919329
2022-07-08 19:00:00,Bitfinex,BTC/USD,21717.0,21854.0,21643.0,21784.47244605,1729471.189971603,79.39008825
2022-07-08 18:00:00,Bitfinex,BTC/USD,21733.0,21869.0,21655.0,21716.67571008,1773375.7039666204,81.65963003
2022-07-08 17:00:00,Bitfinex,BTC/USD,21684.0,21822.0,21621.0,21737.0,3487074.0788993,160.4211289
2022-07-08 16:00:00,Bitfinex,BTC/USD,21944.71312936,21950.0,21540.0,21681.0,7495211.386925461,345.70413666
2022-07-08 15:00:00,Bitfinex,BTC/USD,21746.0,22096.0,21687.0,21948.78582701,15092212.232593369,687.61034672
2022-07-08 14:00:00,Bitfinex,BTC/USD,21254.0,21817.0,21202.0,21744.0,26676521.91747072,1226.84519488
2022-07-08 13:00:00,Bitfinex,BTC/USD,21376.0,21454.0,21205.0,21275.0,18350561.9310085,862.54110134
2022-07-08 12:00:00,Bitfinex,BTC/USD,21556.48535565,21680.01338899,21172.0,21378.0,25635537.34705782,1199.15508219
2022-07-08 11:00:00,Bitfinex,BTC/USD,21513.66964806,21643.49861077,21445.0,21542.0,3585484.65810636,166.44158658
2022-07-08 10:00:00,Bitfinex,BTC/USD,21547.0,21710.0,21470.08685359,21517.3343996,12100373.443392731,562.35466804
2022-07-08 09:00:00,Bitfinex,BTC/USD,21415.23107493,21567.1294362,21300.2207617,21550.0,4580842.180676499,212.56808263
2022-07-08 08:00:00,Bitfinex,BTC/USD,21793.57981678,21809.0,21410.0,21423.0,21812967.38346879,1018.20321073
2022-07-08 07:00:00,Bitfinex,BTC/USD,21800.0,21852.0,21710.0,21794.56085815,15823295.107055357,726.02036857
2022-07-08 06:00:00,Bitfinex,BTC/USD,21822.48503495,21841.9329791,21736.0,21800.0,2809556.947726,128.87875907
2022-07-08 05:00:00,Bitfinex,BTC/USD,21953.0,22040.0,21735.0,21819.0,5348903.28442428,245.14887412
2022-07-08 04:00:00,Bitfinex,BTC/USD,22104.49089553,22224.0,21935.52591042,21953.44591511,4639594.6648276,211.33787756
2022-07-08 03:00:00,Bitfinex,BTC/USD,21966.0,22110.0,21909.0,22103.0,3527957.6731290696,159.61442669
2022-07-08 02:00:00,Bitfinex,BTC/USD,22111.0,22131.0,21845.0,21966.0,4217120.2639335,191.98398725
2022-07-08 01:00:00,Bitfinex,BTC/USD,21690.41164173,22425.0,21612.0,22111.0,53476611.38430479,2418.55236689
2022-07-08 00:00:00,Bitfinex,BTC/USD,21597.0,21700.0,21553.0,21690.41164173,5574764.909867327,257.01517343
2022-07-07 23:00:00,Bitfinex,BTC/USD,21606.0,21701.0,21549.0,21593.0,1611675.04978909,74.63877413
2022-07-07 22:00:00,Bitfinex,BTC/USD,21650.0,21736.0,21565.27926005,21605.0,1638810.07140605,75.85327801
2022-07-07 21:00:00,Bitfinex,BTC/USD,21600.0,21700.0,21547.0,21650.0,4017303.358648,185.55673712
2022-07-07 20:00:00,Bitfinex,BTC/USD,21789.93068779,21816.0,21505.0,21600.0,3274461.31932,151.59543145
2022-07-07 19:00:00,Bitfinex,BTC/USD,21345.0,21815.0,21306.0,21791.0,19113918.17122557,877.14736227
2022-07-07 18:00:00,Bitfinex,BTC/USD,20885.23511055,21384.0,20871.0,21345.0,10676415.23970975,500.18342655
2022-07-07 17:00:00,Bitfinex,BTC/USD,21070.0,21081.39703275,20824.0,20885.23511055,4642103.496060619,222.26723671
2022-07-07 16:00:00,Bitfinex,BTC/USD,20882.6071483,21185.0,20850.0,21070.0,11986110.0477839,568.87090877
2022-07-07 15:00:00,Bitfinex,BTC/USD,20913.0,21000.0,20825.68256826,20880.11290903,4206955.940813871,201.4814747
2022-07-07 14:00:00,Bitfinex,BTC/USD,20510.0,20950.0,20477.0,20912.6542835,14013899.18304422,670.11575829
2022-07-07 13:00:00,Bitfinex,BTC/USD,20419.0,20525.0,20368.58704901,20509.46530145,9876374.883935714,481.5520414
2022-07-07 12:00:00,Bitfinex,BTC/USD,20492.0,20501.97046093,20372.0,20419.0,2177069.61636171,106.61979609
2022-07-07 11:00:00,Bitfinex,BTC/USD,20497.45555516,20504.0,20422.0,20489.0,2532344.99010304,123.59534336
2022-07-07 10:00:00,Bitfinex,BTC/USD,20541.66985146,20566.96834746,20455.60109638,20497.45555516,4030140.722764423,196.61663429
2022-07-07 09:00:00,Bitfinex,BTC/USD,20518.0,20596.0,20458.65623201,20541.0,7310639.001620609,355.90472721
2022-07-07 08:00:00,Bitfinex,BTC/USD,20437.5615305,20544.0,20380.79427245,20527.0,5886456.99771402,286.76655126
2022-07-07 07:00:00,Bitfinex,BTC/USD,20333.0,20465.0,20327.81635038,20437.50224253,2302098.7599831102,112.64090556
2022-07-07 06:00:00,Bitfinex,BTC/USD,20297.0,20357.0,20276.0,20333.0,1190943.2210472398,58.57193828
2022-07-07 05:00:00,Bitfinex,BTC/USD,20406.70027958,20428.96126087,20253.0,20293.0680818,1762956.299380398,86.87480337
2022-07-07 04:00:00,Bitfinex,BTC/USD,20474.0,20483.74751237,20354.0,20406.52517647,439618.84301519976,21.54305249
2022-07-07 03:00:00,Bitfinex,BTC/USD,20404.08672832,20484.0,20382.5508091,20473.89090506,571181.6372823819,27.89805025
2022-07-07 02:00:00,Bitfinex,BTC/USD,20506.0,20531.22243151,20367.0,20403.0,1846196.62099056,90.48652752
2022-07-07 01:00:00,Bitfinex,BTC/USD,20517.0,20548.61681635,20445.0,20505.0,1653392.6686558498,80.63363417
2022-07-07 00:00:00,Bitfinex,BTC/USD,20551.24599564,20582.0,20471.0,20517.0,799494.6228202501,38.96742325
2022-07-06 23:00:00,Bitfinex,BTC/USD,20504.0,20665.61764153,20475.0,20557.05483986,3839789.716158296,186.78695689
2022-07-06 22:00:00,Bitfinex,BTC/USD,20347.610476,20597.0,20335.0,20507.0,3588530.7997353496,174.99053005
2022-07-06 21:00:00,Bitfinex,BTC/USD,20390.0,20417.2378852,20288.0,20347.0,1351745.99263357,66.43465831
2022-07-06 20:00:00,Bitfinex,BTC/USD,20311.36013772,20432.73529236,20267.86490313,20389.8193956,2429334.036066958,119.14446072
2022-07-06 19:00:00,Bitfinex,BTC/USD,20365.0,20465.0,20260.72120405,20308.30778685,1960445.782121752,96.53417718
2022-07-06 18:00:00,Bitfinex,BTC/USD,20247.64266931,20431.0,20172.0,20367.0,4025763.83714616,197.66111048
2022-07-06 17:00:00,Bitfinex,BTC/USD,20293.0,20376.0,20218.17011811,20251.0,5716230.0981786,282.2690286
2022-07-06 16:00:00,Bitfinex,BTC/USD,20146.50705735,20322.0,20141.0,20293.0,1971361.9563283096,97.14492467
2022-07-06 15:00:00,Bitfinex,BTC/USD,20187.0,20188.13572284,20058.0,20146.50705735,2443903.7896884293,121.30657601
2022-07-06 14:00:00,Bitfinex,BTC/USD,20219.0,20295.0,20108.0,20191.19484029,7235107.98320204,358.32985816
2022-07-06 13:00:00,Bitfinex,BTC/USD,20134.0,20333.0,20030.0,20216.0,8469908.2112316,418.97052885
2022-07-06 12:00:00,Bitfinex,BTC/USD,20090.0,20182.02427601,19957.0,20136.0585754,3758008.315233542,186.63077986
2022-07-06 11:00:00,Bitfinex,BTC/USD,20128.0,20157.0,20041.0,20092.0,3050643.4106522,151.83373535
2022-07-06 10:00:00,Bitfinex,BTC/USD,20189.70154527,20205.0,20034.0,20124.0,2248803.59513004,111.74734621
2022-07-06 09:00:00,Bitfinex,BTC/USD,20177.42995234,20287.0,20112.37962131,20188.96196867,6860900.297880082,339.83422766
2022-07-06 08:00:00,Bitfinex,BTC/USD,20144.13423845,20269.0,20066.0,20180.84915264,5060374.038841475,250.75129399
2022-07-06 07:00:00,Bitfinex,BTC/USD,20071.0,20218.0,20056.31029124,20147.0,5293693.45313177,262.75343491
2022-07-06 06:00:00,Bitfinex,BTC/USD,20025.28806928,20074.0,19845.0,20072.0,2653631.60929152,132.20564016
2022-07-06 05:00:00,Bitfinex,BTC/USD,20090.50944415,20174.62457767,19891.0,20021.0,2154353.2222002,107.6046762
2022-07-06 04:00:00,Bitfinex,BTC/USD,19940.0,20302.0,19886.0,20090.50944415,4346231.675268655,216.3325767
2022-07-06 03:00:00,Bitfinex,BTC/USD,19853.49563719,19964.0,19758.0,19935.78512492,1447147.6840932865,72.59045355
2022-07-06 02:00:00,Bitfinex,BTC/USD,19862.0,19957.0,19769.0,19854.0,1924152.88897044,96.91512486
2022-07-06 01:00:00,Bitfinex,BTC/USD,20245.6509648,20291.0,19811.32559943,19865.0,2847776.6504093003,143.35648882
