Datetime,Exchange,Symbol_Pair,Open,High,Low,Close,Volume_USD,Volume_in_ETH,Volume_in_BTC,Volume_in_XRP,Volume_in_ADA,Volume_in_DOGE,Volume_in_LTC,Volume_in_SOL
2021-03-31,Bitfinex,XRP/USD,0.56327,0.5767,0.5262,0.57017,23366942.6085065,,,40982413.33024625,,,,
2021-03-30,Bitfinex,XRP/USD,0.56592,0.5875,0.5595,0.56294,12876086.489891864,,,22872928.71334754,,,,
2021-03-29,Bitfinex,XRP/USD,0.5455,0.57149,0.54307,0.56621,12175061.887839109,,,21502732.00374262,,,,
2021-03-28,Bitfinex,XRP/USD,0.54803,0.56141,0.53914,0.54593,4878606.590858992,,,8936322.58871832,,,,
2021-03-27,Bitfinex,XRP/USD,0.56366,0.5745,0.53398,0.54754,12632020.932273246,,,23070498.83528737,,,,
2021-03-26,Bitfinex,XRP/USD,0.51129,0.57708,0.51094,0.56339,21208501.71017696,,,37644441.16895394,,,,
2021-03-25,Bitfinex,XRP/USD,0.48059,0.5247,0.4562,0.51159,22690251.44342047,,,44352413.93189951,,,,
2021-03-24,Bitfinex,XRP/USD,0.54927,0.563,0.45033,0.48001,30171165.986462988,,,62855286.31999956,,,,
2021-03-23,Bitfinex,XRP/USD,0.54406,0.59741,0.53816,0.54918,28202607.24066799,,,51354031.90332494,,,,
2021-03-22,Bitfinex,XRP/USD,0.51652,0.602,0.50102,0.54408,53643627.18223999,,,98595109.51007202,,,,
2021-03-21,Bitfinex,XRP/USD,0.52573,0.54671,0.49451,0.51686,23094529.343533047,,,44682369.19771901,,,,
2021-03-20,Bitfinex,XRP/USD,0.46655,0.54956,0.46481,0.52562,32948991.047751043,,,62685953.82167924,,,,
2021-03-19,Bitfinex,XRP/USD,0.46887,0.475,0.45867,0.46645,7539097.935898793,,,16162713.9798452,,,,
2021-03-18,Bitfinex,XRP/USD,0.46953,0.49068,0.46568,0.46886,9436823.88391018,,,20127167.77697006,,,,
2021-03-17,Bitfinex,XRP/USD,0.4608,0.48196,0.454,0.46951,13249507.805777175,,,28219862.84802704,,,,
2021-03-16,Bitfinex,XRP/USD,0.43612,0.52099,0.4281,0.46059,40322246.43501077,,,87544771.7818684,,,,
2021-03-15,Bitfinex,XRP/USD,0.43839,0.4478,0.4225,0.43608,11365760.384733144,,,26063475.4740716,,,,
2021-03-14,Bitfinex,XRP/USD,0.4587,0.46194,0.43804,0.43858,5815861.145739669,,,13260662.01317814,,,,
2021-03-13,Bitfinex,XRP/USD,0.44021,0.467,0.43232,0.45781,11418996.333249366,,,24942653.79360295,,,,
2021-03-12,Bitfinex,XRP/USD,0.45339,0.465,0.423,0.43999,13179282.329665665,,,29953595.1491299,,,,
2021-03-11,Bitfinex,XRP/USD,0.4625,0.465,0.43842,0.45275,9487320.085900871,,,20954875.94898039,,,,
2021-03-10,Bitfinex,XRP/USD,0.48592,0.48994,0.455,0.4624,14698232.11983992,,,31786834.16920398,,,,
2021-03-09,Bitfinex,XRP/USD,0.4747,0.48799,0.472,0.48532,7076163.621748819,,,14580408.02305452,,,,
2021-03-08,Bitfinex,XRP/USD,0.46547,0.48949,0.4551,0.47429,12898184.708707845,,,27194722.02388379,,,,
2021-03-07,Bitfinex,XRP/USD,0.4632,0.46941,0.45726,0.46538,4365648.291610257,,,9380824.89924418,,,,
2021-03-06,Bitfinex,XRP/USD,0.45506,0.47146,0.44953,0.46251,8610337.8852181,,,18616544.25897408,,,,
2021-03-05,Bitfinex,XRP/USD,0.48194,0.48498,0.44658,0.45513,13396182.981352031,,,29433750.7555029,,,,
2021-03-04,Bitfinex,XRP/USD,0.44914,0.49487,0.43322,0.48085,32836531.53346928,,,68288513.11941203,,,,
2021-03-03,Bitfinex,XRP/USD,0.43662,0.46888,0.43032,0.44835,9616409.395584123,,,21448442.9476617,,,,
2021-03-02,Bitfinex,XRP/USD,0.44544,0.455,0.42201,0.43672,10833988.755748088,,,24807631.33300075,,,,
2021-03-01,Bitfinex,XRP/USD,0.41651,0.454,0.4131,0.44546,12807863.596148714,,,28751994.78325487,,,,
2021-02-28,Bitfinex,XRP/USD,0.4362,0.43947,0.39353,0.41678,12510261.787243556,,,30016463.81122788,,,,
2021-02-27,Bitfinex,XRP/USD,0.42806,0.45847,0.42706,0.43647,10162613.483130334,,,23283647.17650774,,,,
2021-02-26,Bitfinex,XRP/USD,0.43615,0.45,0.41,0.42841,20011374.779394954,,,46710802.22075804,,,,
2021-02-25,Bitfinex,XRP/USD,0.46867,0.48241,0.425,0.43546,11378709.235931242,,,26130320.20376439,,,,
2021-02-24,Bitfinex,XRP/USD,0.47626,0.49973,0.45126,0.46932,19690808.637788624,,,41956039.88278493,,,,
2021-02-23,Bitfinex,XRP/USD,0.56591,0.57072,0.3616,0.47638,103949170.03575708,,,218206410.9235423,,,,
2021-02-22,Bitfinex,XRP/USD,0.5443,0.65,0.514,0.56531,145583838.58780664,,,257529211.5614559,,,,
2021-02-21,Bitfinex,XRP/USD,0.51134,0.55875,0.5025,0.54437,28477549.2766848,,,52312855.73540937,,,,
2021-02-20,Bitfinex,XRP/USD,0.56479,0.58365,0.46595,0.51095,44429596.43018526,,,86954880.96718907,,,,
2021-02-19,Bitfinex,XRP/USD,0.53143,0.58231,0.5131,0.56463,36856640.69083209,,,65275739.31748596,,,,
2021-02-18,Bitfinex,XRP/USD,0.53424,0.55999,0.52,0.53135,21737411.289077472,,,40909779.40919822,,,,
2021-02-17,Bitfinex,XRP/USD,0.52046,0.558,0.49191,0.53424,32918983.0325383,,,61618342.00460148,,,,
2021-02-16,Bitfinex,XRP/USD,0.55025,0.58099,0.48192,0.52017,46154703.37445057,,,88730037.05413724,,,,
2021-02-15,Bitfinex,XRP/USD,0.59284,0.60425,0.50278,0.55027,59636674.66751847,,,108377114.2666663,,,,
2021-02-14,Bitfinex,XRP/USD,0.63381,0.64074,0.5601,0.59272,46310477.23018996,,,78132131.91758327,,,,
2021-02-13,Bitfinex,XRP/USD,0.61,0.64364,0.542,0.63324,85966722.77226412,,,135756936.97849807,,,,
2021-02-12,Bitfinex,XRP/USD,0.52834,0.61964,0.51925,0.609,61563349.42238345,,,101089243.71491536,,,,
2021-02-11,Bitfinex,XRP/USD,0.50517,0.53621,0.5,0.52849,26437316.482056256,,,50024251.13447039,,,,
2021-02-10,Bitfinex,XRP/USD,0.477,0.542,0.44053,0.5048,76893037.69533944,,,152323767.22531584,,,,
2021-02-09,Bitfinex,XRP/USD,0.45214,0.49171,0.44919,0.47632,31903051.248463534,,,66978189.55421467,,,,
2021-02-08,Bitfinex,XRP/USD,0.41863,0.47106,0.41232,0.45214,27867544.000370644,,,61634767.99303456,,,,
2021-02-07,Bitfinex,XRP/USD,0.44337,0.45147,0.38911,0.41863,33085202.81023614,,,79032087.54804038,,,,
2021-02-06,Bitfinex,XRP/USD,0.45274,0.45743,0.42603,0.44292,17459859.736784365,,,39419894.64640198,,,,
2021-02-05,Bitfinex,XRP/USD,0.44519,0.4721,0.42437,0.45243,44665568.46680834,,,98723710.7769342,,,,
2021-02-04,Bitfinex,XRP/USD,0.39744,0.48,0.37963,0.44518,73683656.1007681,,,165514300.06012872,,,,
2021-02-03,Bitfinex,XRP/USD,0.37346,0.41999,0.37346,0.39744,30014749.74211104,,,75520203.65869324,,,,
2021-02-02,Bitfinex,XRP/USD,0.3722,0.412,0.34042,0.37334,59735288.05504783,,,160002378.67640176,,,,
2021-02-01,Bitfinex,XRP/USD,0.49573,0.75742,0.35966,0.37262,310533509.85273737,,,833378535.3785019,,,,
2021-01-31,Bitfinex,XRP/USD,0.44405,0.51,0.38758,0.49558,170433012.7054764,,,343906155.82847655,,,,
2021-01-30,Bitfinex,XRP/USD,0.28333,0.51695,0.27747,0.44508,298570153.3207459,,,670823567.2704815,,,,
2021-01-29,Bitfinex,XRP/USD,0.26442,0.317,0.25977,0.28321,47343511.410405256,,,167167513.18952456,,,,
2021-01-28,Bitfinex,XRP/USD,0.25117,0.27,0.24736,0.26427,8605566.268045524,,,32563538.30569313,,,,
2021-01-27,Bitfinex,XRP/USD,0.26871,0.26901,0.2442,0.25104,7379531.002933777,,,29395837.32844876,,,,
2021-01-26,Bitfinex,XRP/USD,0.26718,0.27148,0.25827,0.26855,5587117.609724823,,,20804757.43706879,,,,
2021-01-25,Bitfinex,XRP/USD,0.27389,0.2855,0.26705,0.26754,8408649.363566367,,,31429503.48944594,,,,
2021-01-24,Bitfinex,XRP/USD,0.27191,0.27851,0.26852,0.27362,4935514.257154472,,,18037841.74093441,,,,
2021-01-23,Bitfinex,XRP/USD,0.27298,0.28407,0.26563,0.27193,6711160.844261021,,,24679736.8597103,,,,
2021-01-22,Bitfinex,XRP/USD,0.26829,0.27886,0.24,0.27307,24665949.749604117,,,90328303.18088444,,,,
2021-01-21,Bitfinex,XRP/USD,0.29593,0.308,0.25903,0.26787,18860524.323302645,,,70409244.49659404,,,,
2021-01-20,Bitfinex,XRP/USD,0.29403,0.3117,0.27909,0.2954,14592925.886536574,,,49400561.56579748,,,,
2021-01-19,Bitfinex,XRP/USD,0.28585,0.3299,0.28434,0.29357,22928483.492989324,,,78102270.30346876,,,,
2021-01-18,Bitfinex,XRP/USD,0.27772,0.28952,0.27163,0.28597,8314778.478405481,,,29075701.92119971,,,,
2021-01-17,Bitfinex,XRP/USD,0.27926,0.28577,0.26851,0.27777,6423147.760226964,,,23123979.4082405,,,,
2021-01-16,Bitfinex,XRP/USD,0.27958,0.308,0.27542,0.27931,11718063.30692206,,,41953611.7823281,,,,
2021-01-15,Bitfinex,XRP/USD,0.29658,0.303,0.2612,0.27991,13637503.66015572,,,48721030.54608882,,,,
2021-01-14,Bitfinex,XRP/USD,0.30573,0.30877,0.28223,0.29632,16657222.089094097,,,56213627.46049574,,,,
2021-01-13,Bitfinex,XRP/USD,0.29286,0.30999,0.28421,0.3055,13099586.923162743,,,42879171.59791406,,,,
2021-01-12,Bitfinex,XRP/USD,0.2875,0.31039,0.27722,0.29287,22578118.30771746,,,77092629.1792176,,,,
2021-01-11,Bitfinex,XRP/USD,0.31526,0.31649,0.2512,0.28767,47661915.823558986,,,165682607.93116763,,,,
2021-01-10,Bitfinex,XRP/USD,0.32469,0.36799,0.28785,0.31501,43129760.06885923,,,136915526.70981628,,,,
2021-01-09,Bitfinex,XRP/USD,0.31952,0.34,0.30529,0.325,31615126.513765916,,,97277312.35004896,,,,
2021-01-08,Bitfinex,XRP/USD,0.32376,0.34588,0.28389,0.31996,57234556.67155007,,,178880349.64229923,,,,
2021-01-07,Bitfinex,XRP/USD,0.24892,0.3696,0.24521,0.32358,120394050.20842956,,,372068886.2365708,,,,
2021-01-06,Bitfinex,XRP/USD,0.22626,0.27415,0.22137,0.24892,33959483.08697614,,,136427298.27645886,,,,
2021-01-05,Bitfinex,XRP/USD,0.23584,0.24291,0.21756,0.22592,13804375.498671826,,,61102936.87443265,,,,
2021-01-04,Bitfinex,XRP/USD,0.22518,0.26185,0.21501,0.23591,22850716.12017411,,,96862007.20687596,,,,
2021-01-03,Bitfinex,XRP/USD,0.2212,0.23983,0.21511,0.22488,15244977.331609435,,,67791610.3326638,,,,
2021-01-02,Bitfinex,XRP/USD,0.2379,0.23829,0.21116,0.22126,15286488.69355164,,,69088351.68377312,,,,
2022-12-27,Bitfinex,ADA/USD,0.26567,0.26662,0.25663,0.2605,2994358.9094521278,,,,11494659.92112141,,,
2022-12-26,Bitfinex,ADA/USD,0.25944,0.26599,0.25782,0.2656,3470721.90949579,,,,13067477.06888475,,,
2022-12-25,Bitfinex,ADA/USD,0.25944,0.26032,0.25487,0.2595,1641865.5620001303,,,,6327034.92100243,,,
2022-12-24,Bitfinex,ADA/USD,0.25975,0.26088,0.25692,0.25946,1573270.508878333,,,,6063634.12039749,,,
2022-12-23,Bitfinex,ADA/USD,0.25698,0.26448,0.25572,0.25979,2582884.933310491,,,,9942203.06135914,,,
2022-12-22,Bitfinex,ADA/USD,0.25347,0.25721,0.2467,0.25668,1776338.7702319955,,,,6920440.9000779,,,
2022-12-21,Bitfinex,ADA/USD,0.25888,0.25979,0.24805,0.25362,2577085.3974822043,,,,10161207.30810742,,,
2022-12-20,Bitfinex,ADA/USD,0.25309,0.26235,0.25142,0.25904,1405283.8269585606,,,,5424968.44872823,,,
2022-12-19,Bitfinex,ADA/USD,0.26674,0.26962,0.24911,0.25289,1870901.9577224737,,,,7398085.95722438,,,
2022-12-18,Bitfinex,ADA/USD,0.26796,0.27222,0.26287,0.26628,1936084.581249941,,,,7270859.92658082,,,
2022-12-17,Bitfinex,ADA/USD,0.26384,0.26835,0.259,0.26769,2078477.4494011165,,,,7764494.18880465,,,
2022-12-16,Bitfinex,ADA/USD,0.30048,0.3015,0.25471,0.26383,3294666.410664207,,,,12487838.42119625,,,
2022-12-15,Bitfinex,ADA/USD,0.30822,0.30876,0.29635,0.30047,1676677.6722031727,,,,5580183.28686116,,,
2022-12-14,Bitfinex,ADA/USD,0.31422,0.31577,0.30596,0.30835,2036377.9535367943,,,,6604112.05946747,,,
2022-12-13,Bitfinex,ADA/USD,0.30735,0.31899,0.29954,0.31406,2197049.8966362383,,,,6995637.44710004,,,
2022-12-12,Bitfinex,ADA/USD,0.30753,0.3081,0.30081,0.30703,909025.0923000296,,,,2960704.46633889,,,
2022-12-11,Bitfinex,ADA/USD,0.31259,0.31525,0.30528,0.30771,724659.2268975213,,,,2355007.07451016,,,
2022-12-10,Bitfinex,ADA/USD,0.3119,0.3149,0.31088,0.31269,338660.748672313,,,,1083055.89776556,,,
2022-12-09,Bitfinex,ADA/USD,0.31496,0.31688,0.30882,0.31198,596732.5061560228,,,,1912726.79708963,,,
2022-12-08,Bitfinex,ADA/USD,0.31041,0.31599,0.30733,0.31481,1078218.5307818854,,,,3424981.83279402,,,
2022-12-07,Bitfinex,ADA/USD,0.3183,0.3202,0.30689,0.31032,2164309.7030231445,,,,6974444.77643447,,,
2022-12-06,Bitfinex,ADA/USD,0.31962,0.32144,0.31402,0.31848,875370.6507591859,,,,2748589.08176082,,,
2022-12-05,Bitfinex,ADA/USD,0.32261,0.32928,0.31636,0.31967,1400086.9757825246,,,,4379788.45616581,,,
2022-12-04,Bitfinex,ADA/USD,0.3197,0.32448,0.31825,0.32274,1698147.609070174,,,,5261658.32890306,,,
2022-12-03,Bitfinex,ADA/USD,0.31916,0.32669,0.31627,0.31963,2444368.2118211635,,,,7647493.07581004,,,
2022-12-02,Bitfinex,ADA/USD,0.31479,0.32025,0.31053,0.31899,1371175.6223283173,,,,4298490.93177942,,,
2022-12-01,Bitfinex,ADA/USD,0.3192,0.32028,0.31249,0.3146,1275689.0230609009,,,,4054955.5723487,,,
2022-11-30,Bitfinex,ADA/USD,0.30933,0.32145,0.30829,0.31884,2097318.685062386,,,,6577966.01763388,,,
2022-11-29,Bitfinex,ADA/USD,0.30675,0.3128,0.30418,0.30898,1283120.603379679,,,,4152762.64929665,,,
2022-11-28,Bitfinex,ADA/USD,0.31274,0.31383,0.30003,0.30674,1494110.6963213112,,,,4870935.30782197,,,
2022-11-27,Bitfinex,ADA/USD,0.31369,0.31985,0.31159,0.31233,711421.727087583,,,,2277788.64370244,,,
2022-11-26,Bitfinex,ADA/USD,0.31484,0.32305,0.31083,0.31361,1868749.2576528247,,,,5958831.85374454,,,
2022-11-25,Bitfinex,ADA/USD,0.31605,0.31758,0.30737,0.31478,1270400.1881894746,,,,4035835.14895951,,,
2022-11-24,Bitfinex,ADA/USD,0.31882,0.32127,0.31164,0.31641,1361405.5951140104,,,,4302662.98509532,,,
2022-11-23,Bitfinex,ADA/USD,0.31244,0.32055,0.30906,0.31861,1629757.8306787503,,,,5115212.4248415,,,
2022-11-22,Bitfinex,ADA/USD,0.30447,0.31715,0.29818,0.31266,2269455.916421867,,,,7258542.55875989,,,
2022-11-21,Bitfinex,ADA/USD,0.31151,0.31313,0.29527,0.30446,4132797.867232591,,,,13574189.93376007,,,
2022-11-20,Bitfinex,ADA/USD,0.32757,0.3311,0.30954,0.31208,2038789.7039287495,,,,6532907.27995626,,,
2022-11-19,Bitfinex,ADA/USD,0.32558,0.33218,0.3213,0.32782,1237732.8550420688,,,,3775647.77939744,,,
2022-11-18,Bitfinex,ADA/USD,0.32453,0.33267,0.32049,0.3259,2164050.1989415563,,,,6640227.67395384,,,
2022-11-17,Bitfinex,ADA/USD,0.33191,0.33411,0.3185,0.32485,1550313.723314382,,,,4772398.71729839,,,
2022-11-16,Bitfinex,ADA/USD,0.33636,0.34414,0.32357,0.33198,2037983.1763739672,,,,6138873.35494297,,,
2022-11-15,Bitfinex,ADA/USD,0.33146,0.34494,0.32959,0.3368,2043982.1709527744,,,,6068830.67385028,,,
2022-11-14,Bitfinex,ADA/USD,0.32936,0.34198,0.31436,0.33189,2990985.9744108007,,,,9011979.79574799,,,
2022-11-13,Bitfinex,ADA/USD,0.34021,0.34585,0.32539,0.32973,4004051.782305444,,,,12143425.77959374,,,
2022-11-12,Bitfinex,ADA/USD,0.35547,0.35656,0.336,0.33983,5530301.654203857,,,,16273729.96558237,,,
2022-11-11,Bitfinex,ADA/USD,0.36817,0.37381,0.34212,0.35546,7139918.927541391,,,,20086420.20914137,,,
2022-11-10,Bitfinex,ADA/USD,0.31688,0.3795,0.31184,0.36825,9246899.08420879,,,,25110384.47850316,,,
2022-11-09,Bitfinex,ADA/USD,0.37161,0.3766,0.31021,0.31686,5656700.219504496,,,,17852364.51273274,,,
2022-11-08,Bitfinex,ADA/USD,0.40435,0.41551,0.344,0.37197,7167785.006969775,,,,19269793.28163501,,,
2022-11-07,Bitfinex,ADA/USD,0.40245,0.41657,0.39808,0.40452,2111202.486867285,,,,5219031.16500367,,,
2022-11-06,Bitfinex,ADA/USD,0.42697,0.43137,0.40198,0.40235,2991858.667037272,,,,7435960.40024176,,,
2022-11-05,Bitfinex,ADA/USD,0.42168,0.438,0.42042,0.42655,4322033.920980652,,,,10132537.61805334,,,
2022-11-04,Bitfinex,ADA/USD,0.39007,0.4266,0.38838,0.42168,6757782.316405361,,,,16025854.47829008,,,
2022-11-03,Bitfinex,ADA/USD,0.38572,0.39946,0.38445,0.38951,1750525.9605013814,,,,4494174.63095012,,,
2022-11-02,Bitfinex,ADA/USD,0.40122,0.40971,0.38011,0.38598,5375274.697135737,,,,13926303.68707119,,,
2022-11-01,Bitfinex,ADA/USD,0.40573,0.4152,0.39883,0.40158,1440159.2650613124,,,,3586232.54410407,,,
2022-10-31,Bitfinex,ADA/USD,0.40599,0.4167,0.39782,0.40572,2160024.3869935893,,,,5323928.78584637,,,
2022-10-30,Bitfinex,ADA/USD,0.42038,0.42225,0.39849,0.40599,2025798.332411807,,,,4989773.96589031,,,
2022-10-29,Bitfinex,ADA/USD,0.40469,0.44075,0.40118,0.42051,3192236.025753208,,,,7591343.90562224,,,
2022-10-28,Bitfinex,ADA/USD,0.3884,0.41156,0.37794,0.40452,2903944.6016353588,,,,7178741.72262276,,,
2022-10-27,Bitfinex,ADA/USD,0.40304,0.41999,0.38636,0.38836,4095034.021323606,,,,10544427.90535484,,,
2022-10-26,Bitfinex,ADA/USD,0.40056,0.412,0.39503,0.4035,2765343.98166526,,,,6853392.76744798,,,
2022-10-25,Bitfinex,ADA/USD,0.35745,0.41759,0.3569,0.40032,4137864.664063868,,,,10336392.54612277,,,
2022-10-24,Bitfinex,ADA/USD,0.36217,0.36527,0.35345,0.35766,889410.8462454199,,,,2486749.5561299,,,
2022-10-23,Bitfinex,ADA/USD,0.35211,0.3641,0.34571,0.36239,1325672.6970755542,,,,3658138.18558888,,,
2022-10-22,Bitfinex,ADA/USD,0.34926,0.35469,0.34311,0.35165,1015079.7132765696,,,,2886619.40360179,,,
2022-10-21,Bitfinex,ADA/USD,0.33996,0.35014,0.33013,0.34923,1075257.7507544628,,,,3078938.6672235,,,
2022-10-20,Bitfinex,ADA/USD,0.34992,0.356,0.33629,0.33992,1572025.4351263957,,,,4624692.38387384,,,
2022-10-19,Bitfinex,ADA/USD,0.36247,0.36247,0.3468,0.34982,1487030.6320696236,,,,4250845.09767773,,,
2022-10-18,Bitfinex,ADA/USD,0.37248,0.37416,0.35714,0.36243,950891.0275840148,,,,2623654.29899295,,,
2022-10-17,Bitfinex,ADA/USD,0.37036,0.37609,0.36616,0.3725,604563.7702114529,,,,1622989.98714484,,,
2022-10-16,Bitfinex,ADA/USD,0.36384,0.37514,0.36384,0.37025,424967.7470576727,,,,1147785.94748865,,,
2022-10-15,Bitfinex,ADA/USD,0.36648,0.37009,0.36112,0.36398,365691.99021485547,,,,1004703.52825665,,,
2022-10-14,Bitfinex,ADA/USD,0.37681,0.38893,0.36072,0.36664,733261.6427461705,,,,1999949.93112091,,,
2022-10-13,Bitfinex,ADA/USD,0.38097,0.38233,0.34913,0.37681,2109654.2525472944,,,,5598721.51096652,,,
2022-10-12,Bitfinex,ADA/USD,0.39056,0.39499,0.37559,0.38116,623849.0921912214,,,,1636711.85903878,,,
2022-10-11,Bitfinex,ADA/USD,0.40114,0.4015,0.384,0.39088,1207531.5444623083,,,,3089264.08223063,,,
2022-10-10,Bitfinex,ADA/USD,0.42314,0.42684,0.39695,0.40121,627741.0027319114,,,,1564619.53274323,,,
2022-10-09,Bitfinex,ADA/USD,0.42183,0.4242,0.419,0.42326,212045.87927953163,,,,500982.56220652,,,
2022-10-08,Bitfinex,ADA/USD,0.42377,0.42727,0.41923,0.42214,218377.2072919765,,,,517309.91446434,,,
2022-10-07,Bitfinex,ADA/USD,0.4286,0.43034,0.42141,0.42394,902791.5326378394,,,,2129526.66093749,,,
2022-10-06,Bitfinex,ADA/USD,0.43099,0.4373,0.42559,0.4286,520203.3038593896,,,,1213726.79388565,,,
2022-10-05,Bitfinex,ADA/USD,0.43569,0.43628,0.42355,0.431,842266.5707530878,,,,1954214.78132967,,,
2022-10-04,Bitfinex,ADA/USD,0.42759,0.43786,0.42568,0.43577,590370.6116603116,,,,1354775.71117863,,,
2022-10-03,Bitfinex,ADA/USD,0.41971,0.42885,0.41561,0.428,613872.452990755,,,,1434281.43222139,,,
2022-10-02,Bitfinex,ADA/USD,0.43044,0.43297,0.41739,0.41941,833221.1899055401,,,,1986650.74725338,,,
2022-10-01,Bitfinex,ADA/USD,0.43505,0.43642,0.42728,0.43044,467885.0230338324,,,,1086992.43340264,,,
2022-09-30,Bitfinex,ADA/USD,0.43803,0.44122,0.42932,0.43486,909326.6500372112,,,,2091079.08300881,,,
2022-09-29,Bitfinex,ADA/USD,0.43632,0.43929,0.42777,0.4382,845349.7889505739,,,,1929141.46268958,,,
2022-09-28,Bitfinex,ADA/USD,0.44105,0.44357,0.425,0.43606,1214855.1213916054,,,,2785981.56536166,,,
2022-09-27,Bitfinex,ADA/USD,0.44766,0.46361,0.43744,0.44163,1015541.1073063344,,,,2299529.26048125,,,
2022-09-26,Bitfinex,ADA/USD,0.4464,0.451,0.43662,0.44762,1115973.9172793103,,,,2493127.9149263,,,
2022-09-25,Bitfinex,ADA/USD,0.451,0.46313,0.43832,0.44669,935677.6036211418,,,,2094691.18095579,,,
2022-09-24,Bitfinex,ADA/USD,0.46275,0.46975,0.45033,0.45133,700884.7496731997,,,,1552931.88946713,,,
2022-09-23,Bitfinex,ADA/USD,0.45834,0.48334,0.4462,0.46234,514548.0786076405,,,,1112921.39682407,,,
2022-09-22,Bitfinex,ADA/USD,0.43866,0.46683,0.43444,0.4582,375097.6703382843,,,,818633.06490241,,,
2022-09-21,Bitfinex,ADA/USD,0.44253,0.46464,0.42465,0.43956,765747.489947652,,,,1742077.28170819,,,
2022-09-20,Bitfinex,ADA/USD,0.45271,0.45441,0.43756,0.44203,289049.26305528206,,,,653913.22547176,,,
2022-09-19,Bitfinex,ADA/USD,0.44771,0.45693,0.43326,0.45247,632418.54140863,,,,1397702.70163465,,,
2022-09-18,Bitfinex,ADA/USD,0.48645,0.49016,0.43927,0.44705,532904.1066965614,,,,1192045.87114766,,,
2022-09-17,Bitfinex,ADA/USD,0.47506,0.48846,0.47255,0.48621,292105.3707781903,,,,600780.26115915,,,
2022-09-16,Bitfinex,ADA/USD,0.46634,0.47506,0.45421,0.47506,622146.5228669817,,,,1309616.72813325,,,
2022-09-15,Bitfinex,ADA/USD,0.48045,0.48219,0.46231,0.46584,431005.0264397658,,,,925221.16271631,,,
2022-09-14,Bitfinex,ADA/USD,0.46344,0.48723,0.46187,0.48102,343756.29998771736,,,,714640.34756916,,,
2022-09-13,Bitfinex,ADA/USD,0.5017,0.50874,0.46122,0.46344,849982.9801814834,,,,1834073.40795245,,,
2022-09-12,Bitfinex,ADA/USD,0.50978,0.51941,0.49553,0.50102,487088.2954369634,,,,972193.31650825,,,
2022-09-11,Bitfinex,ADA/USD,0.51237,0.5204,0.50005,0.50976,361124.4854862528,,,,708420.60084403,,,
2022-09-10,Bitfinex,ADA/USD,0.50262,0.52457,0.49476,0.51216,639968.0853170797,,,,1249547.18314019,,,
2022-09-09,Bitfinex,ADA/USD,0.4792,0.50471,0.4785,0.50263,608308.237684866,,,,1210250.55743761,,,
2022-09-08,Bitfinex,ADA/USD,0.47879,0.48319,0.46298,0.47908,203752.1439763397,,,,425298.78929686,,,
2022-09-07,Bitfinex,ADA/USD,0.46241,0.4818,0.45332,0.47879,354758.3049956623,,,,740947.60750154,,,
2022-09-06,Bitfinex,ADA/USD,0.49831,0.51198,0.46,0.46233,850046.792817693,,,,1838614.82667725,,,
2022-09-05,Bitfinex,ADA/USD,0.50351,0.50713,0.48215,0.49837,372062.5274497175,,,,746558.8367071,,,
2022-09-04,Bitfinex,ADA/USD,0.48025,0.50993,0.47583,0.50376,1212077.278527442,,,,2406060.97849659,,,
2022-09-03,Bitfinex,ADA/USD,0.45455,0.48616,0.4537,0.48018,825434.7975030476,,,,1719011.19893175,,,
2022-09-02,Bitfinex,ADA/USD,0.4577,0.4666,0.44874,0.45456,349010.58426259377,,,,767798.7158188,,,
2022-09-01,Bitfinex,ADA/USD,0.4461,0.46333,0.44115,0.45731,340001.66895357624,,,,743481.81529723,,,
2022-08-31,Bitfinex,ADA/USD,0.45361,0.4633,0.44485,0.4461,225734.81268991885,,,,506018.40997516,,,
2022-08-30,Bitfinex,ADA/USD,0.4505,0.46346,0.439,0.45289,577293.1293511309,,,,1274687.29570344,,,
2022-08-29,Bitfinex,ADA/USD,0.4295,0.45315,0.42424,0.45053,408942.6990664506,,,,907692.49343318,,,
2022-08-28,Bitfinex,ADA/USD,0.44993,0.45496,0.4277,0.42903,233135.0536543953,,,,543400.35348203,,,
2022-08-27,Bitfinex,ADA/USD,0.43197,0.4519,0.42629,0.44984,497029.0142338241,,,,1104901.77448387,,,
2022-08-26,Bitfinex,ADA/USD,0.46448,0.48199,0.4259,0.43137,1605795.6258812346,,,,3722548.22050962,,,
2022-08-25,Bitfinex,ADA/USD,0.45773,0.47397,0.45731,0.4645,603936.6877032885,,,,1300186.62584131,,,
2022-08-24,Bitfinex,ADA/USD,0.4653,0.4691,0.4535,0.45741,427954.0951195205,,,,935602.84016423,,,
2022-08-23,Bitfinex,ADA/USD,0.46159,0.47,0.44556,0.46561,533513.7624502141,,,,1145838.28193169,,,
2022-08-22,Bitfinex,ADA/USD,0.4627,0.46293,0.4372,0.46159,1111464.7253029568,,,,2407904.68879949,,,
2022-08-21,Bitfinex,ADA/USD,0.4506,0.47276,0.44685,0.4627,850521.0721176678,,,,1838169.59610475,,,
2022-08-20,Bitfinex,ADA/USD,0.44978,0.46295,0.4346,0.45079,529576.1067772631,,,,1174773.41284692,,,
2022-08-19,Bitfinex,ADA/USD,0.51167,0.51194,0.44611,0.45003,1701361.029436212,,,,3780550.25095263,,,
2022-08-18,Bitfinex,ADA/USD,0.53837,0.544,0.5066,0.51204,435566.4060643369,,,,850649.17987723,,,
