Datetime,Symbol_Pair,Open,High,Low,Close,Volume_USD,Volume_in_XRP
2022-02-09,XRP/USD,0.87718,0.91697,0.8444,0.8707,21317971.617172368,24483716.11022438
2022-02-08,XRP/USD,0.83253,0.91522,0.805,0.87655,37955844.50353869,43301402.66218548
2022-02-07,XRP/USD,0.68332,0.83857,0.67222,0.8323,25441254.427399807,30567408.89991566
2022-02-06,XRP/USD,0.66636,0.6886,0.65921,0.68373,2610835.44826693,3818518.19909457
2022-02-05,XRP/USD,0.65611,0.6875,0.65069,0.66636,5754724.023154313,8636058.62169745
2022-02-04,XRP/USD,0.61103,0.65988,0.60475,0.65614,6594490.556462908,10050432.15847671
2022-02-03,XRP/USD,0.60132,0.61126,0.58932,0.61,2526868.841809541,4142407.93739269
2022-02-02,XRP/USD,0.62892,0.63172,0.596,0.6015,2358700.4328939407,3921363.97821104
2022-02-01,XRP/USD,0.61771,0.63144,0.61142,0.62892,3304943.635865492,5254950.76617931
2022-01-31,XRP/USD,0.60157,0.6249,0.58033,0.61781,3542125.8052064404,5733357.83688584
2022-01-30,XRP/USD,0.61837,0.62373,0.59769,0.6016,2106293.8606181527,3501153.35874028
2022-01-29,XRP/USD,0.6114,0.62592,0.60898,0.61812,2120606.586024037,3430736.08041163
2022-01-28,XRP/USD,0.6093,0.61426,0.59221,0.61189,2457209.1757014683,4015769.46134349
2022-01-27,XRP/USD,0.61994,0.62482,0.58986,0.60913,2889525.7889900785,4743693.11803733
2022-01-26,XRP/USD,0.61864,0.65867,0.60493,0.61937,5311822.192063781,8576169.64345025
2022-01-25,XRP/USD,0.6123,0.625,0.58753,0.6181,3594576.6865932574,5815526.10676793
2022-01-24,XRP/USD,0.6289,0.6289,0.55344,0.61262,10225604.471117714,16691594.25274675
2022-01-23,XRP/USD,0.59701,0.63593,0.59051,0.62896,5619215.122903419,8934137.50143637
2022-01-22,XRP/USD,0.63707,0.65432,0.54837,0.59761,16590801.139008334,27761920.21386579
2022-01-21,XRP/USD,0.71969,0.72898,0.61217,0.63757,15325686.407275945,24037652.97500815
2022-01-20,XRP/USD,0.73801,0.76291,0.71591,0.72051,3241962.073056214,4499537.92876742
2022-01-19,XRP/USD,0.75113,0.7537,0.72344,0.73794,3000384.8852063855,4065892.7354614
2022-01-18,XRP/USD,0.76183,0.76882,0.73579,0.75183,3824415.7162902756,5086809.14075027
2022-01-17,XRP/USD,0.77894,0.78069,0.74966,0.76225,3165014.2040277487,4152199.67730764
2022-01-16,XRP/USD,0.77898,0.78434,0.76825,0.77892,2113318.671099818,2713139.56645075
2022-01-15,XRP/USD,0.77379,0.79061,0.76801,0.77899,2832715.350369392,3636395.01196343
2022-01-14,XRP/USD,0.76837,0.7905,0.75143,0.77362,6248415.229796579,8076853.27395437
2022-01-13,XRP/USD,0.79894,0.80284,0.7609,0.76814,3399118.165722849,4425128.44757837
2022-01-12,XRP/USD,0.77029,0.80794,0.75733,0.79895,7248350.447314341,9072345.51262825
2022-01-11,XRP/USD,0.74022,0.77658,0.73088,0.76994,7148180.177366162,9284074.31405845
2022-01-10,XRP/USD,0.75251,0.75925,0.69849,0.74023,9040327.38895707,12212862.743954
2022-01-09,XRP/USD,0.74505,0.76679,0.7383,0.75272,3614966.8247822,4802538.55986582
2022-01-08,XRP/USD,0.76362,0.77686,0.72262,0.74508,6384781.502004425,8569256.32415905
2022-01-07,XRP/USD,0.77911,0.78054,0.72892,0.76329,12622014.947477853,16536329.50448434
2022-01-06,XRP/USD,0.77207,0.79081,0.73809,0.77939,10279839.91675559,13189596.88571266
2022-01-05,XRP/USD,0.82263,0.837,0.70852,0.77279,14512150.48045327,18778905.62824735
2022-01-04,XRP/USD,0.83242,0.84569,0.81488,0.82244,4334522.3956406275,5270320.5044023
2022-01-03,XRP/USD,0.85832,0.85865,0.8213,0.8321,4732613.78260738,5687554.11922531
2022-01-02,XRP/USD,0.85117,0.86598,0.83738,0.85901,3652919.3506150735,4252475.9323117
2022-01-01,XRP/USD,0.8297,0.85617,0.8297,0.8504,3527383.2026290055,4147910.63338312
2021-12-31,XRP/USD,0.83882,0.85403,0.8024,0.82967,5464341.890769937,6586163.04165504
2021-12-30,XRP/USD,0.8176,0.85983,0.80226,0.83921,7455036.730194195,8883398.35106135
2021-12-29,XRP/USD,0.85184,0.86477,0.81103,0.8176,6188411.479429815,7568996.42787404
2021-12-28,XRP/USD,0.92689,0.92689,0.84603,0.85163,7981054.378148801,9371504.50095558
2021-12-27,XRP/USD,0.92048,0.9564,0.91453,0.9269,4702271.610955136,5073116.42135628
2021-12-26,XRP/USD,0.92561,0.93464,0.90557,0.92076,3993714.6896769074,4337411.14913431
2021-12-25,XRP/USD,0.91195,0.9348,0.89895,0.92542,9686801.32641475,10467464.85532488
2021-12-24,XRP/USD,0.99481,0.99736,0.89774,0.91136,25416636.483188238,27888689.9613635
2021-12-23,XRP/USD,0.95458,1.0174,0.93801,0.9944,32688820.806858554,32872909.09780627
2021-12-22,XRP/USD,0.94702,0.973,0.92334,0.95451,17244931.53714974,18066789.80539726
2021-12-21,XRP/USD,0.88037,0.96129,0.8534,0.94749,20127510.66961574,21242979.52444431
2021-12-20,XRP/USD,0.8351,0.91546,0.8245,0.87989,20270782.47072362,23037859.81284436
2021-12-19,XRP/USD,0.82667,0.84882,0.81925,0.83478,5714292.90932852,6845268.10576262
2021-12-18,XRP/USD,0.79713,0.83481,0.79124,0.82707,5855046.75924927,7079263.85825779
2021-12-17,XRP/USD,0.8053,0.83394,0.77604,0.79639,8879250.587405836,11149374.78798809
2021-12-16,XRP/USD,0.82701,0.83694,0.80348,0.80571,6602687.134131732,8194868.04697935
2021-12-15,XRP/USD,0.81126,0.84039,0.77747,0.82675,12176738.858210951,14728441.31625153
2021-12-14,XRP/USD,0.78251,0.82213,0.7728,0.81182,16034061.043475455,19750758.84244716
2021-12-13,XRP/USD,0.8403,0.84495,0.76158,0.78266,15843964.688063188,20243738.9007528
2021-12-12,XRP/USD,0.83993,0.85741,0.81,0.84039,7136240.051212523,8491581.35057833
2021-12-11,XRP/USD,0.80006,0.845,0.78571,0.83959,8227654.535643077,9799609.97110861
2021-12-10,XRP/USD,0.85871,0.88329,0.79289,0.80024,21991903.935328517,27481635.42853209
2021-12-09,XRP/USD,0.86283,0.93477,0.83266,0.85951,24762879.66878438,28810461.38937811
2021-12-08,XRP/USD,0.81643,0.8851,0.8042,0.86234,11206754.319661891,12995749.14727589
2021-12-07,XRP/USD,0.82649,0.84634,0.80439,0.8164,8635694.047148969,10577773.20816875
2021-12-06,XRP/USD,0.80561,0.831,0.75021,0.82671,12093723.324996348,14628737.19320723
2021-12-05,XRP/USD,0.8466,0.8632,0.76975,0.80568,12001814.661063615,14896503.15393657
2021-12-04,XRP/USD,0.9217,0.92478,0.57504,0.8481,77989162.15508427,91957507.55227482
2021-12-03,XRP/USD,0.9725,0.98433,0.89501,0.92292,11456190.624966001,12412983.38422182
2021-12-02,XRP/USD,0.9908,0.9908,0.9563,0.97317,8006457.804863718,8227193.40389009
2021-12-01,XRP/USD,0.99995,1.0188,0.9799,0.9907,10435838.425816912,10533802.79178047
2021-11-30,XRP/USD,0.99089,1.0301,0.97108,0.99904,13401855.406547055,13414733.55075578
2021-11-29,XRP/USD,0.96932,1.003,0.9647,0.99055,14119115.502869962,14253814.04560089
2021-11-28,XRP/USD,0.9464,0.97,0.88268,0.96968,14388224.804658275,14838116.49684254
2021-11-27,XRP/USD,0.94082,0.96717,0.935,0.94728,9108722.427560506,9615660.02402722
2021-11-26,XRP/USD,1.0449,1.0478,0.90404,0.94052,41745399.20428102,44385445.50278677
2021-11-25,XRP/USD,1.0332,1.0657,1.0226,1.0446,12507698.368021147,11973672.57133941
2021-11-24,XRP/USD,1.067,1.0742,1.0071,1.0336,11969031.774285061,11579945.60205598
2021-11-23,XRP/USD,1.037,1.0727,1.0207,1.067,11361668.39343508,10648236.5449251
2021-11-22,XRP/USD,1.0602,1.0721,1.0281,1.0371,12772586.582082456,12315675.03816648
2021-11-21,XRP/USD,1.0984,1.0989,1.057,1.0588,7366016.726992208,6956948.17434096
2021-11-20,XRP/USD,1.0908,1.1024,1.0614,1.0982,8688798.269510332,7911854.18822649
2021-11-19,XRP/USD,1.0416,1.1027,1.0187,1.0912,19656131.348174024,18013316.8513325
2021-11-18,XRP/USD,1.0956,1.1616,1.017,1.0421,43316616.857032664,41566660.45200332
2021-11-17,XRP/USD,1.0876,1.1131,1.0592,1.0954,15467940.838234434,14120815.07963706
2021-11-16,XRP/USD,1.1705,1.1707,1.042,1.0876,44370513.256566755,40796720.53748323
2021-11-15,XRP/USD,1.188,1.22,1.1654,1.1716,17464150.779531542,14906239.99618602
2021-11-14,XRP/USD,1.1903,1.1992,1.1671,1.188,9640631.107699674,8115009.34991555
2021-11-13,XRP/USD,1.1884,1.2043,1.1669,1.1892,11196436.346624926,9415099.51784807
2021-11-12,XRP/USD,1.2143,1.2326,1.155,1.1886,17671179.144708242,14867221.22220111
2021-11-11,XRP/USD,1.1899,1.2523,1.1755,1.2146,21963066.29460646,18082550.87650787
2021-11-10,XRP/USD,1.2577,1.3483,1.1197,1.1902,88901626.26685949,74694695.23345613
2021-11-09,XRP/USD,1.2815,1.2887,1.225,1.2577,26923263.842555083,21406745.52163082
2021-11-08,XRP/USD,1.2202,1.2963,1.2199,1.2814,26999523.11792241,21070331.76051382
2021-11-07,XRP/USD,1.1512,1.2369,1.1457,1.2192,15641855.799443638,12829606.13471427
2021-11-06,XRP/USD,1.1588,1.1759,1.0971,1.1516,9650572.288147246,8380142.66077392
2021-11-05,XRP/USD,1.2007,1.2014,1.133,1.1592,13697516.39911475,11816353.00130672
2021-11-04,XRP/USD,1.2106,1.2572,1.1621,1.2011,20764640.59677097,17288019.81248103
2021-11-03,XRP/USD,1.1358,1.235,1.127,1.21,32976353.40836096,27253184.63500906
2021-11-02,XRP/USD,1.0924,1.1469,1.0858,1.1353,14376357.594757382,12663047.29565523
2021-11-01,XRP/USD,1.1135,1.1321,1.0702,1.0917,10029513.895711476,9187060.45224098
2021-10-31,XRP/USD,1.0853,1.1541,1.07,1.113,20590502.38870898,18500002.14618956
2021-10-30,XRP/USD,1.082,1.1161,1.0616,1.0849,9056847.91574628,8348094.67761663
2021-10-29,XRP/USD,1.0584,1.0899,1.0545,1.0818,6714730.474051227,6206998.03480424
2021-10-28,XRP/USD,0.99512,1.0804,0.9808,1.0583,16741247.325009387,15818999.645667
2021-10-27,XRP/USD,1.1068,1.1239,0.94694,0.99449,25692010.659600593,25834357.97202646
2021-10-26,XRP/USD,1.0959,1.1593,1.0887,1.1068,15876059.2568525,14344108.47203876
2021-10-25,XRP/USD,1.0821,1.1037,1.0778,1.0955,4700215.856225614,4290475.45068518
2021-10-24,XRP/USD,1.0936,1.0962,1.0483,1.0829,6085231.533568898,5619384.55403906
2021-10-23,XRP/USD,1.0887,1.1013,1.0764,1.0937,3953049.8579655704,3614382.24189958
2021-10-22,XRP/USD,1.0887,1.1285,1.0746,1.0889,11815320.9639781,10850694.24554881
2021-10-21,XRP/USD,1.1464,1.1648,1.0845,1.0885,22906929.641120344,21044492.09106141
2021-10-20,XRP/USD,1.0911,1.1531,1.0872,1.146,14370377.910931993,12539596.78091797
2021-10-19,XRP/USD,1.0833,1.1015,1.0658,1.0911,7430615.789340772,6810206.02084206
2021-10-18,XRP/USD,1.0948,1.1072,1.0641,1.0832,11931837.5559118,11015359.63433512
2021-10-17,XRP/USD,1.135,1.14,1.0171,1.0942,19113327.97670325,17467855.94653925
2021-10-16,XRP/USD,1.1423,1.1869,1.13,1.1344,13783593.787195427,12150558.6981624
2021-10-15,XRP/USD,1.1341,1.1655,1.0919,1.1418,19226808.54852226,16839033.58602405
2021-10-14,XRP/USD,1.1283,1.158,1.1176,1.1339,10299631.850309832,9083368.77176985
2021-10-13,XRP/USD,1.1015,1.1392,1.0751,1.1278,10703539.113022933,9490635.85123509
2021-10-12,XRP/USD,1.1366,1.1366,1.0632,1.1011,19985105.855820306,18150127.92282291
2021-10-11,XRP/USD,1.1356,1.1822,1.1036,1.1365,18635194.083830576,16397003.1533925
2021-10-10,XRP/USD,1.1612,1.2292,1.1266,1.1354,31403191.80113751,27658262.99201824
2021-10-09,XRP/USD,1.0639,1.208,1.0564,1.1608,29951734.37109338,25802665.72285784
2021-10-08,XRP/USD,1.0679,1.0925,1.0536,1.063,7295091.18440129,6862738.64948381
2021-10-07,XRP/USD,1.0765,1.094,1.0435,1.0674,9251724.104732381,8667532.4196481
2021-10-06,XRP/USD,1.0847,1.1081,1.0179,1.0764,19546748.296863385,18159372.25646914
2021-10-05,XRP/USD,1.0434,1.089,1.0387,1.0851,14847763.853820713,13683313.84556328
2021-10-04,XRP/USD,1.0561,1.0602,1.0059,1.0434,11969538.47252535,11471668.07794264
2021-10-03,XRP/USD,1.0359,1.0892,1.0213,1.0561,14511029.684418147,13740204.22726839
2021-10-02,XRP/USD,1.0427,1.0724,1.0089,1.0362,10782983.763634494,10406276.5524363
2021-10-01,XRP/USD,0.95379,1.0686,0.94447,1.0423,18723824.867335293,17963949.79116885
2021-09-30,XRP/USD,0.9267,0.96438,0.92218,0.9537,5410931.178454482,5673619.77399023
2021-09-29,XRP/USD,0.89356,0.9934,0.88667,0.92788,15167769.369394897,16346692.85833825
2021-09-28,XRP/USD,0.922,0.94361,0.891,0.89355,5456001.461134719,6105983.39335764
2021-09-27,XRP/USD,0.94428,0.98193,0.92005,0.92198,8648758.307076085,9380635.48783714
2021-09-26,XRP/USD,0.94067,0.95786,0.89309,0.9454,12892088.140278038,13636649.18582403
2021-09-25,XRP/USD,0.94501,0.95845,0.91718,0.941,9811594.251612201,10426773.91244655
2021-09-24,XRP/USD,1.0019,1.0031,0.88676,0.94504,20576382.008868605,21773027.60609985
2021-09-23,XRP/USD,1.0033,1.017,0.96858,1.0023,11002457.671498328,10977210.08829525
2021-09-22,XRP/USD,0.87497,1.0098,0.86847,1.0037,24103172.89505064,24014319.91137854
2021-09-21,XRP/USD,0.92248,0.95955,0.859,0.87444,27028607.625795692,30909619.44306721
2021-09-20,XRP/USD,1.0482,1.0497,0.87495,0.92142,40937132.083673336,44428308.57119808
2021-09-19,XRP/USD,1.0754,1.0841,1.037,1.048,8063310.343202244,7693998.41908611
2021-09-18,XRP/USD,1.067,1.0953,1.057,1.0758,7566723.080473023,7033577.87736849
2021-09-17,XRP/USD,1.0905,1.103,1.0513,1.0668,13920845.83155275,13049161.82185297
2021-09-16,XRP/USD,1.1216,1.1312,1.0669,1.0905,24799158.083601296,22741089.48519147
2021-09-15,XRP/USD,1.0969,1.1303,1.0783,1.1221,13433244.577840941,11971521.76975398
2021-09-14,XRP/USD,1.0644,1.0985,1.0565,1.0978,10825757.461310405,9861320.3327659
2021-09-13,XRP/USD,1.1175,1.1264,1.024,1.065,17685033.88044675,16605665.61544296
2021-09-12,XRP/USD,1.0796,1.1274,1.058,1.1189,12683121.953427972,11335348.96186252
2021-09-11,XRP/USD,1.0551,1.113,1.0506,1.0797,14442700.695059735,13376586.732481
2021-09-10,XRP/USD,1.0877,1.2451,1.0295,1.0551,74376061.42640272,70491954.72126123
2021-09-09,XRP/USD,1.1002,1.138,1.0728,1.087,20551814.388661902,18906912.96105051
2021-09-08,XRP/USD,1.1282,1.1477,1.0158,1.1004,47378397.80142509,43055614.14160768
2021-09-07,XRP/USD,1.39,1.3924,0.92742,1.1283,160019565.14190114,141823597.5732528
2021-09-06,XRP/USD,1.3074,1.4154,1.3071,1.39,60106834.21988377,43242326.7768948
2021-09-05,XRP/USD,1.2551,1.3133,1.2364,1.3086,15132921.2550639,11564206.98079161
2021-09-04,XRP/USD,1.2909,1.2977,1.2361,1.2552,15922778.078721346,12685450.98687169
2021-09-03,XRP/USD,1.2535,1.3237,1.2213,1.291,29176271.602878775,22599745.62577752
2021-09-02,XRP/USD,1.2364,1.2962,1.2226,1.2531,28903950.44474453,23065956.78297385
2021-09-01,XRP/USD,1.1862,1.2381,1.1589,1.2364,30109901.11009821,24352880.22492576
2021-08-31,XRP/USD,1.1009,1.2435,1.0923,1.1867,37458428.69888917,31565204.93712747
2021-08-30,XRP/USD,1.1414,1.1493,1.0956,1.1016,20155095.26811565,18296201.22377964
2021-08-29,XRP/USD,1.1469,1.1696,1.1128,1.1413,23069866.899992097,20213674.66922991
2021-08-28,XRP/USD,1.1911,1.198,1.1334,1.1463,15397685.093790464,13432509.02363296
2021-08-27,XRP/USD,1.071,1.1916,1.0514,1.1907,47297103.998424724,39722099.60395122
2021-08-26,XRP/USD,1.1738,1.1858,1.0647,1.0719,69889607.6385972,65201611.75351917
2021-08-25,XRP/USD,1.1353,1.178,1.1079,1.1743,41063573.846511714,34968554.75305434
2021-08-24,XRP/USD,1.2459,1.2662,1.1276,1.1357,59858399.33863317,52706171.82234144
2021-08-23,XRP/USD,1.2267,1.304,1.2043,1.2464,30849307.243458487,24750727.89109314
2021-08-22,XRP/USD,1.2171,1.2567,1.18,1.2266,22348389.916914172,18219786.33369817
2021-08-21,XRP/USD,1.2638,1.2839,1.2028,1.2161,23483659.797416016,19310632.18272841
2021-08-20,XRP/USD,1.2351,1.2889,1.1991,1.2634,35039689.75772077,27734438.62412598
2021-08-19,XRP/USD,1.144,1.2364,1.0907,1.2341,54918689.57130927,44501004.43344078
2021-08-18,XRP/USD,1.099,1.1951,1.052,1.144,99500949.13561034,86976354.13951954
2021-08-17,XRP/USD,1.1858,1.2249,1.0867,1.0995,68381346.9699797,62193130.48656636
2021-08-16,XRP/USD,1.2845,1.33,1.1455,1.1866,69134553.91908514,58262728.73679853
2021-08-15,XRP/USD,1.28,1.3498,1.2268,1.2847,63423384.92890815,49368245.44944979
2021-08-14,XRP/USD,1.091,1.3109,1.0702,1.2804,94729929.16967772,73984636.96475923
2021-08-13,XRP/USD,0.96688,1.0969,0.95179,1.0911,46807208.9223235,42899100.83615022
2021-08-12,XRP/USD,1.0112,1.0449,0.92364,0.96689,52472957.68226129,54269831.81360991
2021-08-11,XRP/USD,0.85099,1.089,0.84798,1.0118,54448401.80408011,53813403.64111495
2021-08-10,XRP/USD,0.81714,0.86265,0.79962,0.85155,21090266.330255054,24766914.83794851
2021-08-09,XRP/USD,0.77864,0.82786,0.75886,0.81796,11966871.659991447,14630142.86761143
2021-08-08,XRP/USD,0.81618,0.83997,0.77158,0.77841,12296041.48228129,15796356.01069011
2021-08-07,XRP/USD,0.74761,0.81828,0.74138,0.81616,15138774.300774625,18548782.47007281
2021-08-06,XRP/USD,0.73375,0.75375,0.72252,0.74677,4848684.761656493,6492875.66674678
2021-08-05,XRP/USD,0.73143,0.7394,0.70102,0.73367,7968633.628690819,10861332.24568378
2021-08-04,XRP/USD,0.7136,0.74,0.69527,0.73082,7528660.999272052,10301662.51508176
2021-08-03,XRP/USD,0.73812,0.745,0.70112,0.7133,11148626.04203554,15629645.36945961
2021-08-02,XRP/USD,0.72554,0.77408,0.71518,0.73812,9502798.913394662,12874327.90521143
2021-08-01,XRP/USD,0.74542,0.77717,0.7072,0.72399,13144431.773231054,18155543.27163504
2021-07-31,XRP/USD,0.75213,0.75902,0.73712,0.74505,4907342.218435704,6586594.48149212
2021-07-30,XRP/USD,0.74959,0.76926,0.71248,0.75301,11844877.173677357,15730039.67235144
2021-07-29,XRP/USD,0.73269,0.76623,0.69706,0.75018,11288318.68554097,15047480.18547678
2021-07-28,XRP/USD,0.6453,0.75471,0.63082,0.73269,21991840.61704243,30015205.08952276
2021-07-27,XRP/USD,0.62423,0.65266,0.61202,0.64607,5629776.337678664,8713879.82367029
2021-07-26,XRP/USD,0.60742,0.679,0.60534,0.62409,15264237.895919384,24458392.05229916
2021-07-25,XRP/USD,0.6099,0.61257,0.59117,0.60773,3133725.483555518,5156443.62390456
2021-07-24,XRP/USD,0.60983,0.62113,0.60023,0.60918,3782754.9835108477,6209584.98885526
2021-07-23,XRP/USD,0.59268,0.61043,0.57563,0.60937,4665718.950612861,7656627.2553832
2021-07-22,XRP/USD,0.57219,0.604,0.56102,0.59242,5513267.096876322,9306348.70003768
2021-07-21,XRP/USD,0.52917,0.58487,0.52,0.57153,5925953.962758897,10368579.01205343
2021-07-20,XRP/USD,0.55746,0.57048,0.51601,0.52917,5031512.054667458,9508309.34230485
2021-07-19,XRP/USD,0.58721,0.5901,0.55382,0.55786,3144708.819167232,5637093.21185823
2021-07-18,XRP/USD,0.58292,0.60189,0.57182,0.58721,3531486.7677183747,6014009.9244195
2021-07-17,XRP/USD,0.58951,0.59848,0.56,0.58262,5512608.774710476,9461756.84787765
2021-07-16,XRP/USD,0.5987,0.6205,0.58746,0.58959,6933659.197010868,11760137.03931693
2021-07-15,XRP/USD,0.6202,0.62724,0.58803,0.59823,4046003.9502101303,6763291.62731747
2021-07-14,XRP/USD,0.61941,0.6257,0.58461,0.62028,4979599.875899055,8027987.16047439
2021-07-13,XRP/USD,0.62856,0.64328,0.60856,0.61985,5264700.345770892,8493507.05133644
2021-07-12,XRP/USD,0.63641,0.65714,0.61647,0.62824,3916129.794395927,6233493.24206661
2021-07-11,XRP/USD,0.62477,0.6445,0.61706,0.63616,2408050.3055895134,3785290.34455092
2021-07-10,XRP/USD,0.63609,0.64831,0.61182,0.62491,2913643.016399098,4662500.22627114
2021-07-09,XRP/USD,0.62116,0.64533,0.59113,0.63645,5967301.168431209,9375915.10477054
2021-07-08,XRP/USD,0.65242,0.6548,0.6107,0.62115,8105544.486550829,13049254.58673562
2021-07-07,XRP/USD,0.66502,0.67442,0.65011,0.65242,2753013.418732312,4219695.01047226
2021-07-06,XRP/USD,0.65205,0.68024,0.65102,0.66586,4231315.766650178,6354662.79195353
2021-07-05,XRP/USD,0.69626,0.69646,0.64392,0.65223,5945541.67524243,9115713.2840293
2021-07-04,XRP/USD,0.67242,0.70941,0.66569,0.6962,3668468.2688258565,5269273.58349017
2021-07-03,XRP/USD,0.65586,0.68538,0.64305,0.67395,4096322.770977553,6078081.12022784
2021-07-02,XRP/USD,0.65905,0.6674,0.63289,0.65657,3760804.554005093,5727956.73577089
2021-07-01,XRP/USD,0.70677,0.70679,0.64481,0.65954,7982766.8004610175,12103537.01134278
2021-06-30,XRP/USD,0.70676,0.71483,0.66608,0.70625,6214779.631779365,8799687.97420087
2021-06-29,XRP/USD,0.64438,0.73388,0.64193,0.7065,15072070.9485201,21333433.75586709
2021-06-28,XRP/USD,0.64894,0.65724,0.6249,0.64415,6340169.600936355,9842691.3000642
2021-06-27,XRP/USD,0.61792,0.65313,0.597,0.64894,8728445.9974276,13450312.81386199
2021-06-26,XRP/USD,0.6105,0.63274,0.58188,0.61786,9725903.155708186,15741273.35595149
2021-06-25,XRP/USD,0.67345,0.68884,0.60145,0.61103,16669948.708051585,27281718.91404937
2021-06-24,XRP/USD,0.6387,0.69239,0.61677,0.67345,16318035.313469874,24230507.5558243
2021-06-23,XRP/USD,0.54828,0.665,0.521,0.63899,26019928.200965054,40720399.69477622
2021-06-22,XRP/USD,0.60924,0.652,0.51252,0.54809,41845577.16862995,76348003.37285839
2021-06-21,XRP/USD,0.77569,0.78176,0.606,0.6082,24656301.100188445,40539791.35183895
2021-06-20,XRP/USD,0.75994,0.78567,0.69828,0.77501,12827756.283861127,16551730.02136892
2021-06-19,XRP/USD,0.79718,0.80599,0.75701,0.76,5848918.171049382,7695944.96190708
2021-06-18,XRP/USD,0.84143,0.84479,0.7678,0.79619,9624783.159325983,12088550.6717316
2021-06-17,XRP/USD,0.83159,0.86198,0.82242,0.84087,14395751.488368172,17120067.89202632
2021-06-16,XRP/USD,0.86604,0.87338,0.82533,0.83121,9879229.263560424,11885359.01103262
2021-06-15,XRP/USD,0.89035,0.9013,0.85511,0.86604,6975412.567834015,8054376.89694935
2021-06-14,XRP/USD,0.88394,0.92848,0.86253,0.89092,10654022.85791207,11958450.65540348
2021-06-13,XRP/USD,0.83283,0.88822,0.81752,0.88468,8867531.29794462,10023433.66860856
2021-06-12,XRP/USD,0.84766,0.84795,0.8055,0.83259,18603748.68116609,22344429.6486459
2021-06-11,XRP/USD,0.8682,0.88049,0.83363,0.84781,9760056.259723386,11512079.66374941
2021-06-10,XRP/USD,0.92097,0.92867,0.8525,0.86868,14415716.500939742,16594967.65315161
2021-06-09,XRP/USD,0.87439,0.92097,0.83091,0.92097,23460408.08553889,25473585.55168886
2021-06-08,XRP/USD,0.86212,0.887,0.7856,0.87444,30661887.676611923,35064598.68785957
2021-06-07,XRP/USD,0.94638,0.975,0.842,0.86268,19897750.82171963,23065042.45110543
2021-06-06,XRP/USD,0.92311,0.9489,0.91819,0.94612,7348750.691134061,7767250.12803245
2021-06-05,XRP/USD,0.96979,0.99848,0.896,0.92273,15415071.433560375,16705939.36856976
2021-06-04,XRP/USD,1.0458,1.0465,0.91574,0.96991,27482187.996333472,28334781.573891878
2021-06-03,XRP/USD,1.0248,1.078,1.0075,1.0449,17146404.49596595,16409612.87775476
2021-06-02,XRP/USD,1.01,1.0507,0.9795,1.024,14010420.975893494,13682051.73427099
2021-06-01,XRP/USD,1.0411,1.1,0.97414,1.01,32416212.827842094,32095260.22558623
2021-05-31,XRP/USD,0.90504,1.0486,0.87972,1.0417,38929384.954170175,37371013.68356549
2021-05-30,XRP/USD,0.8315,0.93284,0.79668,0.90524,19139068.76978588,21142535.42683253
2021-05-29,XRP/USD,0.89817,0.94136,0.7935,0.83049,23345209.90415417,28110163.76374691
2021-05-28,XRP/USD,0.975,0.9845,0.84621,0.89824,32837774.962793205,36557907.6447199
2021-05-27,XRP/USD,1.0336,1.0427,0.93406,0.97484,32184185.046591956,33014838.38023876
2021-05-26,XRP/USD,0.97613,1.0701,0.94752,1.0334,33379541.535454486,32300698.21507111
2021-05-25,XRP/USD,0.99327,1.0592,0.88174,0.97613,47271194.86396143,48427150.95731247
2021-05-24,XRP/USD,0.79147,0.99798,0.75551,0.99386,61653609.417469196,62034501.25517598
2021-05-23,XRP/USD,0.908,0.97129,0.652,0.791,84493228.08699,106818240.3122503
2021-05-22,XRP/USD,1.0086,1.0188,0.82012,0.90722,60129477.79675645,66278827.40322793
2021-05-21,XRP/USD,1.1807,1.22,0.86403,1.0095,134847482.8630767,133578487.23435035
2021-05-20,XRP/USD,1.0598,1.265,0.9085,1.1823,123818964.20895946,104727196.31985068
2021-05-19,XRP/USD,1.5902,1.6435,0.82918,1.0606,234201633.32404625,220819944.67664176
2021-05-18,XRP/USD,1.4975,1.7046,1.4719,1.591,116699976.67538653,73350079.61997896
2021-05-17,XRP/USD,1.4544,1.566,1.3308,1.4943,109854522.0604291,73515707.72965877
2021-05-16,XRP/USD,1.4966,1.6159,1.339,1.4529,114226800.96029072,78619864.38178176
2021-05-15,XRP/USD,1.402,1.5848,1.3215,1.4962,116420014.58069222,77810462.89312406
2021-05-14,XRP/USD,1.366,1.4485,1.3235,1.4025,46373250.99429521,33064706.59129783
2021-05-13,XRP/USD,1.2725,1.3881,1.2004,1.366,114448444.22489914,83783634.13242982
2021-05-12,XRP/USD,1.4805,1.5475,1.24,1.2704,94071056.5943185,74048375.78268144
2021-05-11,XRP/USD,1.3919,1.4884,1.353,1.4797,64478974.49050055,43575707.56944012
2021-05-10,XRP/USD,1.535,1.6285,1.2253,1.3907,119618155.35037541,86012911.01630503
2021-05-09,XRP/USD,1.5611,1.5948,1.4265,1.5349,77289581.60711278,50354799.40524645
2021-05-08,XRP/USD,1.58,1.6273,1.5419,1.561,54100306.82633973,34657467.53769361
2021-05-07,XRP/USD,1.6037,1.6936,1.504,1.5793,90471853.91133183,57286046.92669653
2021-05-06,XRP/USD,1.6149,1.7658,1.509,1.6042,170825176.2674891,106486208.86889982
2021-05-05,XRP/USD,1.388,1.6268,1.3686,1.6138,113088793.18029319,70076089.46603866
