Datetime,Symbol_Pair,Open,High,Low,Close,Volume_USD,Volume_in_ETH
2021-06-19,ETH/USD,2234.6,2279.5,2165.6,2169.1,80465457.97205116,37096.24174637
2021-06-18,ETH/USD,2373.0,2377.4,2138.3,2234.5,109981406.10577935,49219.69393859
2021-06-17,ETH/USD,2366.5,2460.5,2304.7,2372.0,63145256.98677789,26621.10328279
2021-06-16,ETH/USD,2542.0,2555.79327982,2351.7,2366.7,85703926.24062522,36212.41654651
2021-06-15,ETH/USD,2581.1,2640.3,2505.2,2541.6,56595131.805163674,22267.5211698
2021-06-14,ETH/USD,2509.1,2604.1,2460.8674582,2580.5,79149186.9435551,30672.03524261
2021-06-13,ETH/USD,2371.1,2550.4,2309.6,2508.49058317,68590934.80667038,27343.50898778
2021-06-12,ETH/USD,2354.98933844,2456.48020554,2258.3,2368.7,96501736.56203397,40740.37934818
2021-06-11,ETH/USD,2469.8,2497.74945271,2320.88548912,2354.7,101038830.17451757,42909.42802672
2021-06-10,ETH/USD,2609.0,2623.0,2425.4,2470.7,127854666.34459305,51748.35728522
2021-06-09,ETH/USD,2508.3,2623.2,2409.3,2609.16215241,217313908.01507804,83288.77061717
2021-06-08,ETH/USD,2590.5,2620.0,2310.0,2508.62724811,188645206.4248398,75198.57984759
2021-06-07,ETH/USD,2711.8,2846.86789902,2570.90782744,2591.357671,158357253.89907587,61109.76329947
2021-06-06,ETH/USD,2628.2,2744.0,2615.2,2710.1,80466672.09528154,29691.40330441
2021-06-05,ETH/USD,2690.2,2815.9,2554.0,2629.0,141830370.46330604,53948.41021807
2021-06-04,ETH/USD,2855.7,2858.65959328,2551.9,2692.0,155641849.40108988,57816.43737039
2021-06-03,ETH/USD,2704.1,2889.8,2663.4,2855.7,152163725.91051143,53284.21259604
2021-06-02,ETH/USD,2633.9,2801.7,2551.0,2706.0,117350059.24866378,43366.61465213
2021-06-01,ETH/USD,2705.1,2738.9,2526.2656081,2632.8,137261437.4641401,52135.15552421
2021-05-31,ETH/USD,2381.8,2719.0,2271.0,2705.39785315,221378726.58695388,81828.52896449
2021-05-30,ETH/USD,2272.7,2466.9,2178.4,2382.9,646183198.6014502,271175.12216268
2021-05-29,ETH/USD,2409.3,2574.3,2206.7,2272.7,369803544.82977784,162715.51231125
2021-05-28,ETH/USD,2740.9,2759.1,2326.5,2409.74455175,411474685.75970936,170754.48327537
2021-05-27,ETH/USD,2888.88052683,2890.55607704,2640.4,2740.9,175294191.47552153,63954.9751817
2021-05-26,ETH/USD,2707.9,2915.4,2647.1,2888.9,278788313.85743266,96503.27593805
2021-05-25,ETH/USD,2647.7,2751.66022128,2386.0,2707.9,340203056.606226,125633.5376514
2021-05-24,ETH/USD,2097.22218588,2675.0,2084.2,2647.7,846972284.525679,319889.82306367
2021-05-23,ETH/USD,2302.13365081,2388.70694929,1755.0,2097.6,994439811.5813816,474084.57836641
2021-05-22,ETH/USD,2439.7,2495.0,2164.1,2302.1,594998192.3260744,258458.88203209
2021-05-21,ETH/USD,2772.06112579,2940.8,2113.0,2439.8,789418954.4013579,323558.87958085
2021-05-20,ETH/USD,2441.6,2989.9,2160.3,2773.9,730616724.3741999,263389.7128138
2021-05-19,ETH/USD,3378.6,3442.9,2033.7,2441.6,1745748724.7255592,715001.93509402
2021-05-18,ETH/USD,3283.5,3563.8,3238.6,3378.6,409976980.35709995,121345.22593888
2021-05-17,ETH/USD,3593.5,3598.8,3122.5,3277.66615736,769697061.5391127,234830.82918947
2021-05-16,ETH/USD,3652.9,3887.9,3363.6,3593.5,480152342.61994815,133616.90347014
2021-05-15,ETH/USD,4082.3,4136.4,3638.1,3651.9,232467671.12135282,63656.63657859
2021-05-14,ETH/USD,3722.43565027,4171.7,3697.4,4082.3,247894448.27031344,60724.21141766
2021-05-13,ETH/USD,3832.9,4038.2,3555.0,3722.8,656103445.2555488,176239.24069398
2021-05-12,ETH/USD,4172.7,4373.0,3759.1,3833.3051523,641668139.2326072,167392.91909688
2021-05-11,ETH/USD,3945.5040603,4177.2,3767.06573054,4172.7,332023040.08645743,79570.31180925
2021-05-10,ETH/USD,3926.9,4207.6,3666.3,3945.5040603,555506601.2612572,140794.83705284
2021-05-09,ETH/USD,3910.90415771,3980.0,3724.1,3926.0,251657780.3021183,64100.30063732
2021-05-08,ETH/USD,3482.2,3953.2,3452.0,3911.7,377449040.63634044,96492.32830645
2021-05-07,ETH/USD,3491.3511649,3586.8,3356.7,3481.48541605,171263480.9654467,49192.64638476
2021-05-06,ETH/USD,3524.7,3599.0,3380.0,3491.4,352585938.69689226,100986.97906195
2021-05-05,ETH/USD,3242.44843,3542.0,3207.8,3524.7,292047147.06081796,82857.30617097
2021-05-04,ETH/USD,3429.653425,3524.0,3175.0,3240.5,472571824.68740535,145832.9963547
2021-05-03,ETH/USD,2949.7,3445.0,2949.7,3427.3,405000479.39079624,118168.96081195
2021-05-02,ETH/USD,2943.9,2981.4,2851.0,2949.7,95227657.66112792,32283.84502191
2021-05-01,ETH/USD,2769.4,2950.5,2752.2,2943.8,180327279.55121693,61256.63412977
2021-04-30,ETH/USD,2758.3,2798.7,2725.2,2769.4,98245972.68611842,35475.54440894
2021-04-29,ETH/USD,2748.5,2796.1,2671.1,2758.6,170222553.49658403,61706.13843855
2021-04-28,ETH/USD,2665.7,2760.4,2563.9,2748.5,231174749.55998743,84109.42316172
2021-04-27,ETH/USD,2536.9,2680.0,2484.2,2665.7,218235103.7389853,81867.84099448
2021-04-26,ETH/USD,2323.0,2544.9,2306.3,2537.0,170021201.97778985,67016.63459905
2021-04-25,ETH/USD,2218.1,2360.2,2167.6,2322.8,214418056.55600965,92310.16727915
2021-04-24,ETH/USD,2368.8,2368.9,2162.1,2218.6,151390015.25374702,68236.73273855
2021-04-23,ETH/USD,2399.4,2441.9,2111.3,2367.9,455826778.0202148,192502.54572415
2021-04-22,ETH/USD,2356.1,2642.0,2305.2,2399.3,469454139.5094662,195662.95982556
2021-04-21,ETH/USD,2329.9,2466.32374375,2236.3784825,2356.7,328689296.60083014,139470.14749473
2021-04-20,ETH/USD,2160.53285071,2345.9,2055.0,2329.9,329045954.7600246,141227.50107731
2021-04-19,ETH/USD,2235.9,2277.0,2077.8,2160.0,160459722.65311202,74286.9086357
2021-04-18,ETH/USD,2313.8,2335.8,1926.0,2237.1,526351099.55331373,235282.77660959
2021-04-17,ETH/USD,2421.9,2494.5,2310.5,2313.6,154723304.91588536,66875.56401966
2021-04-16,ETH/USD,2516.6,2544.0,2298.6,2422.5,247062549.65050104,101986.60460289
2021-04-15,ETH/USD,2429.9,2544.0,2397.2,2516.4,184845042.7711467,73456.14479858
2021-04-14,ETH/USD,2296.7,2444.9,2281.1,2429.9,203981971.48685125,83946.6527375
2021-04-13,ETH/USD,2138.2,2316.2,2137.1,2296.7,214397278.4792093,93350.14519929
2021-04-12,ETH/USD,2152.9,2203.9,2101.9,2138.2,107495319.92214376,50273.74423447
2021-04-11,ETH/USD,2136.7,2166.9,2115.6,2152.8,73893301.9309134,34324.27625925
2021-04-10,ETH/USD,2067.4,2200.0,2059.1,2136.1,159245621.58201066,74549.70346988
2021-04-09,ETH/USD,2081.3,2100.6,2051.8,2067.4,138013201.31582144,66756.89335195
2021-04-08,ETH/USD,1964.6,2084.0,1950.0,2081.4,66267495.053450175,31837.94323698
2021-04-07,ETH/USD,2112.7,2127.9,1930.0,1964.9,146225098.6099172,74418.59565877
2021-04-06,ETH/USD,2108.3,2151.3,2042.1,2112.1,123860654.27718635,58643.36644912
2021-04-05,ETH/USD,2077.5,2131.6,1998.7,2107.4,139743141.83486232,66310.68702423
2021-04-04,ETH/USD,2007.1,2092.0,1979.6,2077.4,87653312.91461197,42193.75802186
2021-04-03,ETH/USD,2133.1,2137.6,2001.0,2007.6,151386009.4668238,75406.46018471
2021-04-02,ETH/USD,1967.8,2142.7,1948.8,2133.1,183527608.7235763,86037.97699291
2021-04-01,ETH/USD,1919.3,1982.0,1888.0,1967.8,122196878.20290715,62098.22045071
2021-03-31,ETH/USD,1843.9,1948.52489247,1772.3,1919.3,121423038.9103188,63264.23118341
2021-03-30,ETH/USD,1818.2,1861.0,1788.7,1843.9,54137437.00990374,29360.2890666
2021-03-29,ETH/USD,1687.2,1839.0,1677.1,1818.2,126590415.3056396,69624.03217778
2021-03-28,ETH/USD,1713.8,1727.7,1662.2,1687.2,31129466.043861024,18450.37105492
2021-03-27,ETH/USD,1698.5,1733.8,1667.4,1713.9,42690284.83637834,24908.27051542
2021-03-26,ETH/USD,1587.1,1699.0,1587.1,1698.5,117610231.1546024,69243.58619641
2021-03-25,ETH/USD,1585.8,1620.5,1548.3,1587.6,143550731.18749002,90419.96169532
2021-03-24,ETH/USD,1668.4,1740.9,1546.0,1585.8,257052972.3271234,162096.71605948
2021-03-23,ETH/USD,1682.0,1720.4,1650.6,1669.1,54889304.75015049,32885.56991801
2021-03-22,ETH/USD,1784.6,1808.29169634,1656.0,1682.0,167567490.12148252,99623.95369886
2021-03-21,ETH/USD,1804.7,1815.9,1745.26096753,1784.3,187500328.47193933,105083.41000501
2021-03-20,ETH/USD,1809.2,1871.97180834,1801.0,1804.6,48786938.04084764,27034.76562166
2021-03-19,ETH/USD,1775.4,1842.0159641,1733.3,1809.8,75943727.76496597,41962.49738367
2021-03-18,ETH/USD,1821.8524069,1849.2,1759.34360321,1775.3,67764213.24374954,38170.5701818
2021-03-17,ETH/USD,1804.9,1833.9,1741.8,1821.7,432320753.64086866,237317.20570943
2021-03-16,ETH/USD,1796.7,1824.2,1723.2,1805.0,318058925.18751705,176209.93085181
2021-03-15,ETH/USD,1847.96830749,1889.9,1735.59653136,1796.0,378936391.0386098,210989.08187005
2021-03-14,ETH/USD,1922.9,1933.0,1840.0,1847.96830749,97785383.43838356,52915.07600106
2021-03-13,ETH/USD,1768.9,1943.6,1730.0,1921.9,175666605.78717086,91402.57338424
2021-03-12,ETH/USD,1829.6,1845.7,1720.8,1768.7,135479354.94136354,76598.26705567
2021-03-11,ETH/USD,1797.6,1849.9,1730.9,1829.9,128258343.46777157,70090.35655925
2021-03-10,ETH/USD,1873.0,1879.2,1761.1,1796.8,231182826.02410185,128663.63870442
2021-03-09,ETH/USD,1833.4,1873.3,1801.0,1873.3,123588675.3858132,65973.77642973
2021-03-08,ETH/USD,1726.3,1841.8,1666.6,1833.6,148699662.56552947,81097.11091052
2021-03-07,ETH/USD,1650.2,1734.0,1632.7,1727.9,88460579.6131819,51195.42775229
2021-03-06,ETH/USD,1531.4780532,1670.7,1514.1,1650.6,441418381.1348439,267429.04467154
2021-03-05,ETH/USD,1540.9,1551.0,1445.1,1531.7,193980193.44824648,126643.72491235
2021-03-04,ETH/USD,1570.2,1626.6,1507.4,1539.28432632,177479873.96366236,115300.25410443
2021-03-03,ETH/USD,1490.2,1658.0,1478.1,1570.0,114192072.48811921,72733.80413256
2021-03-02,ETH/USD,1569.781015,1601.0,1457.8,1489.7,164458474.28710744,110397.04255025
2021-03-01,ETH/USD,1424.4,1571.3,1413.9,1569.8,280002707.9519022,178368.39594337
2021-02-28,ETH/USD,1459.9,1471.3,1296.5,1424.4,243558226.90804216,170990.04978099
2021-02-27,ETH/USD,1444.1,1527.1,1427.9,1460.9,114171463.53673457,78151.45700372
2021-02-26,ETH/USD,1485.3,1561.8,1400.1,1446.2,375816120.1804565,259864.55551131
2021-02-25,ETH/USD,1624.0,1672.3,1460.2,1485.8,254133890.28225186,171041.78912522
2021-02-24,ETH/USD,1576.6,1709.4,1499.1,1624.4,357275957.8324582,219943.33774468
2021-02-23,ETH/USD,1775.9,1779.8,1360.1,1577.0,737377829.8900586,467582.64419154
2021-02-22,ETH/USD,1932.4,1934.9,1550.0,1774.2,475758841.6979397,268154.00839699
2021-02-21,ETH/USD,1911.1,1978.7,1882.1,1932.9,154451592.57517827,79906.66489481
2021-02-20,ETH/USD,1955.7,2036.8,1780.0,1911.7,372492128.4037529,194848.63127256
2021-02-19,ETH/USD,1938.3,1971.1,1891.1,1955.4077796,252681312.85419756,129221.79991832
2021-02-18,ETH/USD,1848.7,1948.84596805,1848.7,1937.5,139298967.8077281,71896.24144915
2021-02-17,ETH/USD,1783.710981,1856.9,1735.3,1848.7,150939549.30439416,81646.31865873
2021-02-16,ETH/USD,1778.5,1828.3,1725.0,1784.6,189650857.61007205,106270.79323662
2021-02-15,ETH/USD,1801.3,1837.125887,1649.0,1779.42505123,295439897.3576038,166031.09928872
2021-02-14,ETH/USD,1816.8,1853.3,1781.3,1801.2,102773240.43907134,57058.20588445
2021-02-13,ETH/USD,1842.5,1874.1,1762.07929312,1814.80349814,144025109.9483704,79361.26974407
2021-02-12,ETH/USD,1787.1,1865.1,1740.0,1842.4,226943432.1878671,123178.15468295
2021-02-11,ETH/USD,1742.5,1821.9,1705.0,1787.7,164633016.89597982,92092.08306538
2021-02-10,ETH/USD,1771.8,1838.7,1678.1,1742.1,313010927.7482952,179674.48926485
2021-02-09,ETH/USD,1755.0,1826.9,1710.638776,1771.9,358946678.595429,202577.27783477
2021-02-08,ETH/USD,1613.4,1784.2,1563.4,1754.8452795,442605885.9262115,252219.32161012
2021-02-07,ETH/USD,1677.0,1692.7,1486.8,1611.99918993,288670741.07930464,179076.232099
2021-02-06,ETH/USD,1717.5,1742.7,1646.6,1676.9,199133718.94823363,118751.09961729
2021-02-05,ETH/USD,1596.2,1760.0,1590.8,1717.7,390792890.16384983,227509.39638112
2021-02-04,ETH/USD,1662.5,1695.8,1559.0,1595.1,309025085.75494,193733.98893796
2021-02-03,ETH/USD,1515.9,1667.1,1512.4,1663.1,397240089.0733658,238855.20357968
2021-02-02,ETH/USD,1376.3,1550.0,1363.4,1515.7,332797268.9425837,219566.71435151
2021-02-01,ETH/USD,1313.86860839,1378.9,1271.0,1375.9,144945770.61559778,105346.15205727
2021-01-31,ETH/USD,1379.7,1381.8,1284.1,1314.23235939,154945224.4124808,117897.89172776
2021-01-30,ETH/USD,1379.7,1408.3,1325.3,1379.7,161571026.88518652,117105.9120716
2021-01-29,ETH/USD,1328.77517555,1443.0,1286.6,1379.1,738343230.7782408,535380.48783862
2021-01-28,ETH/USD,1240.2,1361.3,1220.5,1328.6,491975888.65078306,370296.46895287
2021-01-27,ETH/USD,1366.9,1374.9,1209.0,1240.1,551879872.5090872,445028.52391669
2021-01-26,ETH/USD,1317.4,1378.2,1246.9,1367.5720434,530791889.5307916,388127.18649261
2021-01-25,ETH/USD,1395.1,1480.0,1295.0,1317.9,418476043.24141014,317532.47078034
2021-01-24,ETH/USD,1233.6,1400.0,1220.8,1394.5,437209837.6398416,313524.44434553
2021-01-23,ETH/USD,1235.6,1275.0,1197.8,1233.5,134624894.20199224,109140.57089744
2021-01-22,ETH/USD,1112.0,1276.0,1048.9,1235.9,546705643.4589604,442354.27094341
2021-01-21,ETH/USD,1378.25462933,1389.0,1084.1,1111.8,508335603.9541654,457218.56804656
2021-01-20,ETH/USD,1365.8,1409.3,1234.0,1378.1,356974125.9794912,259033.54326935
2021-01-19,ETH/USD,1261.7,1439.8,1254.4333249,1367.38843092,420153126.26617736,307266.84295807
2021-01-18,ETH/USD,1235.1,1263.2,1184.5,1261.0,145251687.30156538,115187.69809799
2021-01-17,ETH/USD,1229.0,1273.09167,1163.4,1235.2,186715374.61467105,151162.05846395
2021-01-16,ETH/USD,1167.6,1295.01193223,1152.1,1228.9,222042944.46603796,180684.30666941
2021-01-15,ETH/USD,1230.8,1255.0,1072.0,1167.7,285767362.3080025,244726.69547658
2021-01-14,ETH/USD,1128.1,1245.9,1086.0,1229.883808,307486358.7817417,250012.52702218
2021-01-13,ETH/USD,1051.7,1135.4,987.44,1128.1,272840094.84894806,241858.07539132
2021-01-12,ETH/USD,1087.0,1150.5,1009.1,1052.3,289962213.78824806,275550.90163285
2021-01-11,ETH/USD,1255.9,1261.1792218,923.0,1087.0,842724435.4894949,775275.46963155
2021-01-10,ETH/USD,1278.97936399,1351.0,1170.0,1256.1,329540353.15773255,262352.00474304
2021-01-09,ETH/USD,1214.6,1306.8,1171.0,1278.9,231617050.14616016,181106.45878971
2021-01-08,ETH/USD,1221.5,1274.9,1060.8,1214.2,306917921.14975977,252773.77791942
2021-01-07,ETH/USD,1209.4,1290.0,1143.3,1221.6,348092100.54222804,284947.69199593
2021-01-06,ETH/USD,1101.7,1213.3,1058.9,1209.4,1167773091.6277018,965580.52888019
2021-01-05,ETH/USD,1041.2,1134.1,968.29,1101.6,416598757.0804643,378176.06851894
2021-01-04,ETH/USD,976.32,1159.4,860.0,1042.6,756931309.0709983,726003.55752062
2021-01-03,ETH/USD,774.82,1009.4,769.9,977.47,516998809.05419785,528915.27008931
2021-01-02,ETH/USD,729.46,786.36,714.89,774.21,106279536.29900713,137274.81729635
