Datetime,Exchange,Symbol_Pair,Open,High,Low,Close,Volume_in_SOL,Volume_USD
2022-09-20 21:00:00,Gemini,SOL/USD,31.705,31.859,31.552,31.638,221.376298,7003.903316124
2022-09-20 20:00:00,Gemini,SOL/USD,31.822,31.968,31.656,31.705,1136.639359,36037.150877094995
2022-09-20 19:00:00,Gemini,SOL/USD,31.776,32.076,31.728,31.822,11799.520267,375484.333936474
2022-09-20 18:00:00,Gemini,SOL/USD,31.443,31.916,31.443,31.776,10444.945404,331898.585157504
2022-09-20 17:00:00,Gemini,SOL/USD,32.308,32.308,31.443,31.443,4798.566676,150881.33199346802
2022-09-20 16:00:00,Gemini,SOL/USD,32.521,32.521,32.059,32.308,3463.114542,111886.30462293599
2022-09-20 15:00:00,Gemini,SOL/USD,32.317,32.554,32.1,32.521,1474.352462,47947.416416702006
2022-09-20 14:00:00,Gemini,SOL/USD,31.834,32.317,31.756,32.317,1561.937155,50477.123038135
2022-09-20 13:00:00,Gemini,SOL/USD,32.111,32.111,31.587,31.834,5966.432433,189935.410072122
2022-09-20 12:00:00,Gemini,SOL/USD,32.203,32.22,32.013,32.111,793.471218,25479.154281198
2022-09-20 11:00:00,Gemini,SOL/USD,32.16,32.487,32.117,32.203,2351.745568,75733.262526304
2022-09-20 10:00:00,Gemini,SOL/USD,32.029,32.18,31.968,32.16,779.984336,25084.296245759997
2022-09-20 09:00:00,Gemini,SOL/USD,32.274,32.324,31.906,32.029,6205.956324,198770.575101396
2022-09-20 08:00:00,Gemini,SOL/USD,32.304,32.522,32.256,32.274,369.642221,11929.833040554
2022-09-20 07:00:00,Gemini,SOL/USD,32.281,32.726,32.113,32.304,4852.393903,156751.732642512
2022-09-20 06:00:00,Gemini,SOL/USD,32.291,32.331,32.115,32.281,1150.088547,37126.008385707
2022-09-20 05:00:00,Gemini,SOL/USD,32.312,32.563,32.291,32.291,981.216956,31684.476726195997
2022-09-20 04:00:00,Gemini,SOL/USD,32.438,32.483,32.15,32.312,2766.820196,89401.494173152
2022-09-20 03:00:00,Gemini,SOL/USD,32.46,32.477,31.958,32.438,2783.17277,90280.55831326001
2022-09-20 02:00:00,Gemini,SOL/USD,32.522,32.614,32.416,32.46,385.73664,12521.011334400002
2022-09-20 01:00:00,Gemini,SOL/USD,32.564,32.585,32.389,32.522,1386.14242,45080.12378323999
2022-09-20 00:00:00,Gemini,SOL/USD,32.585,32.903,32.445,32.564,4896.776993,159458.64600005202
2022-09-19 23:00:00,Gemini,SOL/USD,32.928,32.928,32.585,32.585,144.293714,4701.81067069
2022-09-19 22:00:00,Gemini,SOL/USD,32.763,32.976,32.628,32.928,768.752707,25313.489136096
2022-09-19 21:00:00,Gemini,SOL/USD,32.732,33.07,32.663,32.763,1665.328172,54561.146899235995
2022-09-19 20:00:00,Gemini,SOL/USD,32.83,32.96,32.707,32.732,3104.395798,101613.083260136
2022-09-19 19:00:00,Gemini,SOL/USD,32.412,32.979,32.389,32.83,3822.104906,125479.70406398
2022-09-19 18:00:00,Gemini,SOL/USD,31.865,32.447,31.833,32.412,3046.103975,98730.3220377
2022-09-19 17:00:00,Gemini,SOL/USD,32.138,32.208,31.711,31.865,2182.331383,69539.989519295
2022-09-19 16:00:00,Gemini,SOL/USD,31.92,32.177,31.859,32.138,992.037951,31882.115669238
2022-09-19 15:00:00,Gemini,SOL/USD,32.098,32.319,31.878,31.92,773.312025,24684.119838
2022-09-19 14:00:00,Gemini,SOL/USD,31.897,32.55,31.873,32.098,17636.218442,566087.339551316
2022-09-19 13:00:00,Gemini,SOL/USD,31.476,31.918,31.334,31.897,3642.973195,116199.916000915
2022-09-19 12:00:00,Gemini,SOL/USD,31.242,31.642,31.192,31.476,356.962709,11235.758228484001
2022-09-19 11:00:00,Gemini,SOL/USD,31.349,31.363,31.063,31.242,162.636206,5081.080347852
2022-09-19 10:00:00,Gemini,SOL/USD,30.983,31.443,30.905,31.349,1056.259135,33112.667623115
2022-09-19 09:00:00,Gemini,SOL/USD,30.856,30.983,30.622,30.983,1444.549463,44756.476012129
2022-09-19 08:00:00,Gemini,SOL/USD,31.067,31.114,30.847,30.856,1189.148775,36692.3746014
2022-09-19 07:00:00,Gemini,SOL/USD,31.161,31.242,30.866,31.067,2013.6471,62557.974455699994
2022-09-19 06:00:00,Gemini,SOL/USD,31.097,31.312,30.848,31.161,1891.516288,58941.539050368
2022-09-19 05:00:00,Gemini,SOL/USD,31.396,31.631,30.957,31.097,2033.455999,63234.381200903
2022-09-19 04:00:00,Gemini,SOL/USD,30.912,31.5,30.902,31.396,1714.239746,53820.271065416004
2022-09-19 03:00:00,Gemini,SOL/USD,30.774,31.052,30.647,30.912,3067.575142,94824.882789504
2022-09-19 02:00:00,Gemini,SOL/USD,31.49,31.537,30.508,30.774,30542.574571,939917.1898479541
2022-09-19 01:00:00,Gemini,SOL/USD,31.616,31.728,31.418,31.49,645.795906,20336.113079939998
2022-09-19 00:00:00,Gemini,SOL/USD,31.098,31.75,31.038,31.616,3223.848714,101925.200941824
2022-09-18 23:00:00,Gemini,SOL/USD,31.255,31.485,30.958,31.098,1009.664579,31398.549077742
2022-09-18 22:00:00,Gemini,SOL/USD,31.396,31.396,30.87,31.255,2097.097896,65544.79473948
2022-09-18 21:00:00,Gemini,SOL/USD,32.256,32.256,30.888,31.396,4291.6251,134739.8616396
2022-09-18 20:00:00,Gemini,SOL/USD,32.422,32.422,32.165,32.256,735.19141,23714.33412096
2022-09-18 19:00:00,Gemini,SOL/USD,32.265,32.486,32.214,32.422,2488.468445,80681.12392378999
2022-09-18 18:00:00,Gemini,SOL/USD,32.38,32.48,32.084,32.265,5059.914014,163258.12566171002
2022-09-18 17:00:00,Gemini,SOL/USD,32.556,32.613,32.273,32.38,6838.042414,221415.81336532
2022-09-18 16:00:00,Gemini,SOL/USD,32.913,32.95,32.375,32.556,3300.270907,107443.61964829199
2022-09-18 15:00:00,Gemini,SOL/USD,33.006,33.061,32.795,32.913,860.881492,28334.192546195998
2022-09-18 14:00:00,Gemini,SOL/USD,33.368,33.372,32.767,33.006,1575.248083,51992.638227498
2022-09-18 13:00:00,Gemini,SOL/USD,33.414,33.451,33.287,33.368,128.842435,4299.21437108
2022-09-18 12:00:00,Gemini,SOL/USD,33.329,33.468,33.163,33.414,153.905813,5142.608835582
2022-09-18 11:00:00,Gemini,SOL/USD,33.199,33.42,33.199,33.329,76.100133,2536.341332757
2022-09-18 10:00:00,Gemini,SOL/USD,33.121,33.493,32.997,33.199,661.503693,21961.261103907
2022-09-18 09:00:00,Gemini,SOL/USD,33.771,33.782,33.104,33.121,1209.169119,40048.890390399
2022-09-18 08:00:00,Gemini,SOL/USD,33.831,33.971,33.771,33.771,913.714734,30857.060281914
2022-09-18 07:00:00,Gemini,SOL/USD,33.761,33.871,33.733,33.831,786.167858,26596.844803998003
2022-09-18 06:00:00,Gemini,SOL/USD,33.747,33.826,33.681,33.761,334.175085,11282.085044685002
2022-09-18 05:00:00,Gemini,SOL/USD,33.55,33.75,33.537,33.747,2789.900693,94150.77868667101
2022-09-18 04:00:00,Gemini,SOL/USD,33.417,33.585,33.4,33.55,40.93539,1373.3823344999998
2022-09-18 03:00:00,Gemini,SOL/USD,33.649,33.65,33.234,33.417,2259.052725,75490.76491132501
2022-09-18 02:00:00,Gemini,SOL/USD,33.623,33.661,33.582,33.649,408.772908,13754.799581292
2022-09-18 01:00:00,Gemini,SOL/USD,33.667,33.856,33.55,33.623,6841.994129,230048.36859936698
2022-09-18 00:00:00,Gemini,SOL/USD,33.676,33.757,33.435,33.667,891.208497,30004.316468499
2022-09-17 23:00:00,Gemini,SOL/USD,33.574,33.867,33.557,33.676,249.996238,8418.873310888
2022-09-17 22:00:00,Gemini,SOL/USD,33.282,33.623,33.282,33.574,51.937747,1743.7579177779999
2022-09-17 21:00:00,Gemini,SOL/USD,33.378,33.394,33.217,33.282,466.345412,15520.908002183998
2022-09-17 20:00:00,Gemini,SOL/USD,33.245,33.386,33.231,33.378,134.201343,4479.372426654
2022-09-17 19:00:00,Gemini,SOL/USD,33.205,33.265,33.124,33.245,424.296603,14105.740566735
2022-09-17 18:00:00,Gemini,SOL/USD,33.263,33.335,33.197,33.205,381.134223,12655.561874715
2022-09-17 17:00:00,Gemini,SOL/USD,33.378,33.573,33.209,33.263,939.439236,31248.567307068
2022-09-17 16:00:00,Gemini,SOL/USD,33.287,33.622,33.287,33.378,221.723261,7400.679005658
2022-09-17 15:00:00,Gemini,SOL/USD,33.265,33.301,33.077,33.287,488.100179,16247.390658373
2022-09-17 14:00:00,Gemini,SOL/USD,32.818,33.265,32.818,33.265,1635.249887,54396.587491055
2022-09-17 13:00:00,Gemini,SOL/USD,32.795,32.844,32.749,32.818,106.604669,3498.552027242
2022-09-17 12:00:00,Gemini,SOL/USD,32.66,32.829,32.557,32.795,87.918927,2883.301210965
2022-09-17 11:00:00,Gemini,SOL/USD,32.83,32.843,32.645,32.66,246.736678,8058.419903479999
2022-09-17 10:00:00,Gemini,SOL/USD,32.896,32.963,32.707,32.83,11.212882,368.11891606
2022-09-17 09:00:00,Gemini,SOL/USD,32.879,32.927,32.86,32.896,62.832621,2066.941900416
2022-09-17 08:00:00,Gemini,SOL/USD,32.848,32.91,32.845,32.879,64.980564,2136.495963756
2022-09-17 07:00:00,Gemini,SOL/USD,32.666,32.848,32.615,32.848,76.604868,2516.3167040639996
2022-09-17 06:00:00,Gemini,SOL/USD,32.683,32.709,32.545,32.666,22.580183,737.604257878
2022-09-17 05:00:00,Gemini,SOL/USD,32.856,32.858,32.611,32.683,504.122335,16476.230274805002
2022-09-17 04:00:00,Gemini,SOL/USD,32.671,33.065,32.671,32.856,303.467733,9970.735835448
2022-09-17 03:00:00,Gemini,SOL/USD,32.731,32.765,32.67,32.671,37.729337,1232.655169127
2022-09-17 02:00:00,Gemini,SOL/USD,32.88,32.901,32.685,32.731,194.859035,6377.931074585001
2022-09-17 01:00:00,Gemini,SOL/USD,32.707,32.88,32.688,32.88,193.044147,6347.291553360001
2022-09-17 00:00:00,Gemini,SOL/USD,32.224,32.951,32.224,32.707,4695.290685,153568.87243429502
2022-09-16 23:00:00,Gemini,SOL/USD,32.064,32.228,32.064,32.224,677.743245,21839.598326879997
2022-09-16 22:00:00,Gemini,SOL/USD,32.183,32.304,32.059,32.064,1108.770954,35551.631869056
2022-09-16 21:00:00,Gemini,SOL/USD,32.276,32.402,32.183,32.183,119.024874,3830.577519942
2022-09-16 20:00:00,Gemini,SOL/USD,32.112,32.323,32.112,32.276,697.271321,22505.129156596002
2022-09-16 19:00:00,Gemini,SOL/USD,31.93,32.18,31.891,32.112,1609.89802,51697.045218240004
2022-09-16 18:00:00,Gemini,SOL/USD,31.771,32.02,31.55,31.93,4697.785249,150000.28300057
2022-09-16 17:00:00,Gemini,SOL/USD,31.931,31.968,31.516,31.771,7206.069615,228944.037738165
2022-09-16 16:00:00,Gemini,SOL/USD,32.274,32.281,31.59,31.931,5624.967111,179610.824821341
2022-09-16 15:00:00,Gemini,SOL/USD,32.304,32.522,32.099,32.274,2445.538972,78927.324782328
2022-09-16 14:00:00,Gemini,SOL/USD,32.037,32.438,31.99,32.304,6584.008894,212689.823311776
2022-09-16 13:00:00,Gemini,SOL/USD,32.594,32.83,31.872,32.037,21171.701418,678277.798328466
2022-09-16 12:00:00,Gemini,SOL/USD,33.079,33.1,32.569,32.594,538.089744,17538.497115936
2022-09-16 11:00:00,Gemini,SOL/USD,32.897,33.125,32.829,33.079,125.183467,4140.943904893
2022-09-16 10:00:00,Gemini,SOL/USD,32.668,32.96,32.664,32.897,85.743674,2820.709643578
2022-09-16 09:00:00,Gemini,SOL/USD,32.402,32.697,32.402,32.668,766.310601,25033.834713468
2022-09-16 08:00:00,Gemini,SOL/USD,32.829,32.847,32.351,32.402,324.881619,10526.814218838
2022-09-16 07:00:00,Gemini,SOL/USD,32.928,33.001,32.815,32.829,260.683671,8557.984235259
2022-09-16 06:00:00,Gemini,SOL/USD,32.917,33.092,32.817,32.928,124.703087,4106.223248736
2022-09-16 05:00:00,Gemini,SOL/USD,32.946,33.018,32.91,32.917,631.899076,20800.221884692
2022-09-16 04:00:00,Gemini,SOL/USD,32.85,33.099,32.85,32.946,408.376098,13454.358924708
2022-09-16 03:00:00,Gemini,SOL/USD,32.692,32.86,32.615,32.85,525.021214,17246.9468799
2022-09-16 02:00:00,Gemini,SOL/USD,32.994,33.011,32.5,32.692,559.687527,18297.304632684
2022-09-16 01:00:00,Gemini,SOL/USD,33.228,33.244,32.924,32.994,2218.349408,73192.220367552
2022-09-16 00:00:00,Gemini,SOL/USD,33.078,33.228,32.514,33.228,13188.812334,438237.85623415204
2022-09-15 23:00:00,Gemini,SOL/USD,33.03,33.196,32.833,33.078,208.898448,6909.942862944001
2022-09-15 22:00:00,Gemini,SOL/USD,33.299,33.299,32.795,33.03,2918.58653,96400.9130859
2022-09-15 21:00:00,Gemini,SOL/USD,33.659,33.677,33.247,33.299,2247.891808,74852.54931459199
2022-09-15 20:00:00,Gemini,SOL/USD,33.454,33.801,33.45,33.659,980.645733,33007.554727047
2022-09-15 19:00:00,Gemini,SOL/USD,33.381,33.589,33.22,33.454,1305.215882,43664.692116428
2022-09-15 18:00:00,Gemini,SOL/USD,33.406,33.646,33.26,33.381,1101.537146,36770.41147062599
2022-09-15 17:00:00,Gemini,SOL/USD,33.249,33.663,33.243,33.406,356.689168,11915.558346208
2022-09-15 16:00:00,Gemini,SOL/USD,32.996,33.292,32.83,33.249,2433.304872,80904.95368912801
2022-09-15 15:00:00,Gemini,SOL/USD,32.996,33.25,32.401,32.996,14044.890556,463425.20878577605
2022-09-15 14:00:00,Gemini,SOL/USD,33.773,33.983,32.996,32.996,4161.749609,137321.09009856402
2022-09-15 13:00:00,Gemini,SOL/USD,33.849,33.881,33.415,33.773,982.64829,33186.98069817
2022-09-15 12:00:00,Gemini,SOL/USD,33.941,34.044,33.555,33.849,1629.813968,55167.573002831996
2022-09-15 11:00:00,Gemini,SOL/USD,33.824,33.986,33.762,33.941,640.722686,21746.768685526
2022-09-15 10:00:00,Gemini,SOL/USD,33.787,33.979,33.73,33.824,5722.668494,193563.53914105598
2022-09-15 09:00:00,Gemini,SOL/USD,34.011,34.038,33.711,33.787,648.207544,21900.988289128
2022-09-15 08:00:00,Gemini,SOL/USD,34.72,34.779,33.802,34.011,4635.646541,157662.97450595102
2022-09-15 07:00:00,Gemini,SOL/USD,33.832,34.827,33.832,34.72,3121.360509,108373.63687248
2022-09-15 06:00:00,Gemini,SOL/USD,33.368,34.435,32.781,33.832,11966.574386,404853.144627152
2022-09-15 05:00:00,Gemini,SOL/USD,33.09,33.423,33.074,33.368,1688.23862,56333.146272160004
2022-09-15 04:00:00,Gemini,SOL/USD,33.091,33.208,32.95,33.09,4274.960616,141458.44678344
2022-09-15 03:00:00,Gemini,SOL/USD,33.477,33.492,32.895,33.091,4218.188731,139584.08329752102
2022-09-15 02:00:00,Gemini,SOL/USD,33.896,33.896,33.296,33.477,1704.529956,57062.549337011995
2022-09-15 01:00:00,Gemini,SOL/USD,33.926,33.926,33.444,33.896,1867.110147,63287.56554271201
2022-09-15 00:00:00,Gemini,SOL/USD,34.107,34.119,33.804,33.926,247.574241,8399.203700166001
2022-09-14 23:00:00,Gemini,SOL/USD,34.13,34.158,33.945,34.107,1378.710223,47023.669575861
2022-09-14 22:00:00,Gemini,SOL/USD,34.119,34.344,33.912,34.13,3127.684428,106747.86952764001
2022-09-14 21:00:00,Gemini,SOL/USD,33.39,34.171,33.292,34.119,1384.662325,47243.293866675
2022-09-14 20:00:00,Gemini,SOL/USD,33.5,33.533,33.332,33.39,2162.250185,72197.53367715
2022-09-14 19:00:00,Gemini,SOL/USD,33.127,33.501,33.035,33.5,514.036482,17220.222147
2022-09-14 18:00:00,Gemini,SOL/USD,33.35,33.457,32.731,33.127,3926.021104,130057.301112208
2022-09-14 17:00:00,Gemini,SOL/USD,33.35,33.614,33.343,33.35,1868.096929,62301.03258215
2022-09-14 16:00:00,Gemini,SOL/USD,33.54,33.54,33.22,33.35,269.594431,8990.974273849999
2022-09-14 15:00:00,Gemini,SOL/USD,33.534,33.698,33.482,33.54,784.478899,26311.422272459997
2022-09-14 14:00:00,Gemini,SOL/USD,33.515,33.622,33.191,33.534,1219.391464,40891.073353776
2022-09-14 13:00:00,Gemini,SOL/USD,33.457,33.645,33.2,33.515,589.022266,19741.081244989997
2022-09-14 12:00:00,Gemini,SOL/USD,33.234,33.688,32.952,33.457,1520.814697,50881.897317529
2022-09-14 11:00:00,Gemini,SOL/USD,33.57,33.57,32.971,33.234,1078.160031,35831.570470253995
2022-09-14 10:00:00,Gemini,SOL/USD,33.487,33.659,33.473,33.57,69.170603,2322.05714271
2022-09-14 09:00:00,Gemini,SOL/USD,33.567,33.62,33.4,33.487,113.156144,3789.259794128
2022-09-14 08:00:00,Gemini,SOL/USD,33.202,33.577,33.062,33.567,1515.306488,50864.292882696
2022-09-14 07:00:00,Gemini,SOL/USD,33.358,33.55,32.849,33.202,686.80493,22803.29728586
2022-09-14 06:00:00,Gemini,SOL/USD,33.586,33.66,33.296,33.358,79.645838,2656.825864004
2022-09-14 05:00:00,Gemini,SOL/USD,33.876,33.899,33.586,33.586,165.159724,5547.054490264
2022-09-14 04:00:00,Gemini,SOL/USD,33.599,33.888,33.533,33.876,867.735765,29395.41677514
2022-09-14 03:00:00,Gemini,SOL/USD,33.753,33.799,33.555,33.599,2234.177514,75066.130292886
2022-09-14 02:00:00,Gemini,SOL/USD,33.468,33.753,33.442,33.753,1526.368631,51519.520402143
2022-09-14 01:00:00,Gemini,SOL/USD,33.266,33.469,33.22,33.468,784.270032,26247.949430976005
2022-09-14 00:00:00,Gemini,SOL/USD,32.992,33.266,32.699,33.266,6840.239187,227547.396794742
2022-09-13 23:00:00,Gemini,SOL/USD,33.404,33.404,32.95,32.992,4864.837529,160500.719756768
2022-09-13 22:00:00,Gemini,SOL/USD,33.872,33.908,33.4,33.404,3320.510085,110918.31887934
2022-09-13 21:00:00,Gemini,SOL/USD,33.904,34.095,33.483,33.872,2296.841273,77798.607599056
2022-09-13 20:00:00,Gemini,SOL/USD,34.105,34.33,33.904,33.904,1691.396032,57345.091068928006
2022-09-13 19:00:00,Gemini,SOL/USD,34.277,34.346,33.3,34.105,12925.824887,440835.25777113496
2022-09-13 18:00:00,Gemini,SOL/USD,34.996,34.996,34.141,34.277,2089.04146,71606.07412442
2022-09-13 17:00:00,Gemini,SOL/USD,35.014,35.303,34.917,34.996,1688.321519,59084.499878924005
2022-09-13 16:00:00,Gemini,SOL/USD,34.717,35.09,34.639,35.014,3094.829658,108362.36564521202
2022-09-13 15:00:00,Gemini,SOL/USD,34.94,35.066,34.461,34.717,7755.517534,269248.30222787795
2022-09-13 14:00:00,Gemini,SOL/USD,35.469,35.662,34.668,34.94,15221.560683,531841.33026402
2022-09-13 13:00:00,Gemini,SOL/USD,36.018,36.072,35.352,35.469,12867.676221,456403.607882649
2022-09-13 12:00:00,Gemini,SOL/USD,38.484,39.319,35.621,36.018,36917.488351,1329694.095426318
2022-09-13 11:00:00,Gemini,SOL/USD,38.561,38.9,38.32,38.484,7865.989364,302714.734684176
2022-09-13 10:00:00,Gemini,SOL/USD,38.356,38.686,38.259,38.561,774.534163,29866.811859443
2022-09-13 09:00:00,Gemini,SOL/USD,38.268,38.628,38.268,38.356,3599.730827,138071.275600412
2022-09-13 08:00:00,Gemini,SOL/USD,38.545,38.554,38.187,38.268,772.559161,29564.293973148
2022-09-13 07:00:00,Gemini,SOL/USD,38.305,38.645,38.304,38.545,2676.188074,103153.66931233
2022-09-13 06:00:00,Gemini,SOL/USD,38.382,38.886,38.245,38.305,11208.578011,429344.58071135497
2022-09-13 05:00:00,Gemini,SOL/USD,38.243,38.686,38.174,38.382,3566.426848,136886.595279936
2022-09-13 04:00:00,Gemini,SOL/USD,38.717,38.941,38.212,38.243,5549.174185,212217.06835695502
2022-09-13 03:00:00,Gemini,SOL/USD,37.923,38.895,37.817,38.717,15260.05712,590823.63151504
2022-09-13 02:00:00,Gemini,SOL/USD,37.202,38.207,37.054,37.923,10860.802018,411874.194928614
2022-09-13 01:00:00,Gemini,SOL/USD,36.875,37.214,36.761,37.202,1135.14015,42229.483860299995
2022-09-13 00:00:00,Gemini,SOL/USD,37.452,37.462,36.772,36.875,6103.085687,225051.284708125
2022-09-12 23:00:00,Gemini,SOL/USD,37.296,37.519,37.198,37.452,448.599314,16800.941507928
2022-09-12 22:00:00,Gemini,SOL/USD,37.432,37.563,37.203,37.296,3863.448288,144091.167349248
2022-09-12 21:00:00,Gemini,SOL/USD,37.779,37.804,37.336,37.432,793.601779,29706.101791528
2022-09-12 20:00:00,Gemini,SOL/USD,37.656,37.797,37.434,37.779,1831.799116,69203.538803364
2022-09-12 19:00:00,Gemini,SOL/USD,37.677,37.85,37.531,37.656,3843.070247,144714.653221032
2022-09-12 18:00:00,Gemini,SOL/USD,37.6,37.777,37.334,37.677,5438.708509,204914.220493593
2022-09-12 17:00:00,Gemini,SOL/USD,37.275,37.6,37.11,37.6,2250.236673,84608.8989048
2022-09-12 16:00:00,Gemini,SOL/USD,37.205,37.474,36.823,37.275,8457.504851,315253.493321025
2022-09-12 15:00:00,Gemini,SOL/USD,37.637,37.745,36.848,37.205,6139.094238,228405.00112478997
2022-09-12 14:00:00,Gemini,SOL/USD,38.066,38.289,37.531,37.637,2273.287183,85559.709706571
2022-09-12 13:00:00,Gemini,SOL/USD,37.945,38.363,37.781,38.066,5466.74928,208097.27809248
2022-09-12 12:00:00,Gemini,SOL/USD,37.696,38.1,37.352,37.945,7633.097459,289637.88308175496
2022-09-12 11:00:00,Gemini,SOL/USD,38.019,38.143,37.574,37.696,4925.808607,185683.281249472
2022-09-12 10:00:00,Gemini,SOL/USD,37.495,38.123,37.279,38.019,18686.349694,710436.329016186
2022-09-12 09:00:00,Gemini,SOL/USD,36.057,37.495,36.049,37.495,26508.556782,993938.3365410899
2022-09-12 08:00:00,Gemini,SOL/USD,35.497,36.186,35.347,36.057,6533.195554,235567.43209057802
2022-09-12 07:00:00,Gemini,SOL/USD,34.81,35.5,34.809,35.497,2496.459059,88616.80721732299
2022-09-12 06:00:00,Gemini,SOL/USD,34.794,34.839,34.61,34.81,3173.561176,110471.66453656001
2022-09-12 05:00:00,Gemini,SOL/USD,34.833,34.898,34.602,34.794,1442.809632,50201.118335807994
2022-09-12 04:00:00,Gemini,SOL/USD,34.925,35.003,34.833,34.833,3277.120856,114151.950777048
2022-09-12 03:00:00,Gemini,SOL/USD,35.047,35.174,34.59,34.925,7648.938299,267139.170092575
2022-09-12 02:00:00,Gemini,SOL/USD,35.803,36.0,34.898,35.047,9427.603998,330409.237317906
2022-09-12 01:00:00,Gemini,SOL/USD,34.427,36.299,34.417,35.803,20128.765907,720670.205768321
2022-09-12 00:00:00,Gemini,SOL/USD,34.996,35.01,34.427,34.427,274.66901,9456.030007270001
2022-09-11 23:00:00,Gemini,SOL/USD,34.84,35.029,34.595,34.996,3849.364898,134712.373970408
2022-09-11 22:00:00,Gemini,SOL/USD,34.528,34.996,34.528,34.84,2327.437116,81087.90912144001
2022-09-11 21:00:00,Gemini,SOL/USD,35.142,35.232,34.367,34.528,1619.067653,55903.167922784
2022-09-11 20:00:00,Gemini,SOL/USD,35.298,35.542,34.75,35.142,2827.991945,99381.29293119002
2022-09-11 19:00:00,Gemini,SOL/USD,35.313,35.474,35.164,35.298,341.235187,12044.919630726
2022-09-11 18:00:00,Gemini,SOL/USD,35.309,35.45,35.18,35.313,2052.369857,72475.33676024101
2022-09-11 17:00:00,Gemini,SOL/USD,35.79,35.856,35.309,35.309,5054.203049,178458.85545714098
2022-09-11 16:00:00,Gemini,SOL/USD,35.245,35.975,35.244,35.79,11159.728339,399406.67725281
2022-09-11 15:00:00,Gemini,SOL/USD,34.823,35.245,34.776,35.245,1842.709755,64946.305314975
2022-09-11 14:00:00,Gemini,SOL/USD,34.816,34.852,34.736,34.823,414.269822,14426.118011506
2022-09-11 13:00:00,Gemini,SOL/USD,34.718,34.816,34.566,34.816,475.345815,16549.639895040003
2022-09-11 12:00:00,Gemini,SOL/USD,34.76,34.819,34.69,34.718,87.269702,3029.829514036
2022-09-11 11:00:00,Gemini,SOL/USD,34.61,34.82,34.61,34.76,217.335001,7554.5646347599995
2022-09-11 10:00:00,Gemini,SOL/USD,34.488,34.666,34.488,34.61,27.968745,967.99826445
2022-09-11 09:00:00,Gemini,SOL/USD,34.663,34.759,34.488,34.488,966.316264,33326.315312832005
2022-09-11 08:00:00,Gemini,SOL/USD,34.623,34.767,34.57,34.663,778.133654,26972.446848601998
2022-09-11 07:00:00,Gemini,SOL/USD,34.388,34.636,34.372,34.623,954.787517,33057.608201090996
2022-09-11 06:00:00,Gemini,SOL/USD,34.713,34.731,34.08,34.388,2468.096423,84872.899794124
2022-09-11 05:00:00,Gemini,SOL/USD,34.67,34.774,34.651,34.713,2098.709671,72852.508809423
2022-09-11 04:00:00,Gemini,SOL/USD,34.822,34.938,34.67,34.67,69.653635,2414.89152545
2022-09-11 03:00:00,Gemini,SOL/USD,35.115,35.159,34.732,34.822,2742.405468,95496.043206696
2022-09-11 02:00:00,Gemini,SOL/USD,35.109,35.303,34.98,35.115,1212.535013,42578.166981495
2022-09-11 01:00:00,Gemini,SOL/USD,35.031,35.284,35.001,35.109,1657.276713,58185.328116717
2022-09-11 00:00:00,Gemini,SOL/USD,35.063,35.204,34.94,35.031,769.398849,26952.811079319
2022-09-10 23:00:00,Gemini,SOL/USD,35.325,35.408,35.063,35.063,1016.996997,35658.965705811
2022-09-10 22:00:00,Gemini,SOL/USD,34.751,35.38,34.751,35.325,2921.420302,103199.17216815
2022-09-10 21:00:00,Gemini,SOL/USD,34.663,35.033,34.663,34.751,2626.176538,91262.260872038
2022-09-10 20:00:00,Gemini,SOL/USD,34.903,34.903,34.65,34.663,1017.895792,35283.321838095995
2022-09-10 19:00:00,Gemini,SOL/USD,34.91,35.017,34.824,34.903,813.379674,28389.390761622
2022-09-10 18:00:00,Gemini,SOL/USD,34.667,34.994,34.645,34.91,1925.446229,67217.32785439
2022-09-10 17:00:00,Gemini,SOL/USD,34.781,34.781,34.598,34.667,97.364832,3375.3466309440005
2022-09-10 16:00:00,Gemini,SOL/USD,34.5,34.82,34.337,34.781,4467.045318,155368.303205358
2022-09-10 15:00:00,Gemini,SOL/USD,34.429,34.569,34.382,34.5,248.197942,8562.828999000001
2022-09-10 14:00:00,Gemini,SOL/USD,34.493,34.588,34.389,34.429,288.064488,9917.772257352
2022-09-10 13:00:00,Gemini,SOL/USD,34.741,34.789,34.35,34.493,151.985391,5242.432091763
2022-09-10 12:00:00,Gemini,SOL/USD,34.824,34.953,34.511,34.741,165.842181,5761.523210121
2022-09-10 11:00:00,Gemini,SOL/USD,34.705,34.858,34.656,34.824,79.898189,2782.374533736
2022-09-10 10:00:00,Gemini,SOL/USD,34.749,34.749,34.512,34.705,5371.17201,186406.52460705
2022-09-10 09:00:00,Gemini,SOL/USD,34.635,34.786,34.628,34.749,207.784241,7220.294590509001
2022-09-10 08:00:00,Gemini,SOL/USD,34.303,34.72,34.303,34.635,21.160024,732.87743124
2022-09-10 07:00:00,Gemini,SOL/USD,35.086,35.161,34.303,34.303,5860.851755,201044.79775176497
2022-09-10 06:00:00,Gemini,SOL/USD,34.927,35.112,34.927,35.086,273.233019,9586.653704634
2022-09-10 05:00:00,Gemini,SOL/USD,34.722,35.066,34.65,34.927,1543.580772,53912.645623644
2022-09-10 04:00:00,Gemini,SOL/USD,34.736,34.994,34.578,34.722,1319.570294,45818.11974826801
