Datetime,Exchange,Symbol_Pair,Open,High,Low,Close,Volume_in_DOGE,Volume_USD
2022-05-12 04:00:00,Gemini,DOGE/USD,0.07854,0.09462,0.06559,0.0931,57505857.615356,5353795.343989643
2022-05-11 04:00:00,Gemini,DOGE/USD,0.10927,0.10927,0.07739,0.07854,34800356.181572,2733219.9745006645
2022-05-10 04:00:00,Gemini,DOGE/USD,0.10894,0.1182,0.10531,0.10927,21253784.248113,2322401.0047913077
2022-05-09 04:00:00,Gemini,DOGE/USD,0.12218,0.12298,0.09936,0.10894,20339267.356956,2215759.7858667867
2022-05-08 04:00:00,Gemini,DOGE/USD,0.12638,0.12673,0.12101,0.12218,4631336.084401,565856.6427921142
2022-05-07 04:00:00,Gemini,DOGE/USD,0.12762,0.13225,0.12412,0.12638,6175582.00876,780470.0542670888
2022-05-06 04:00:00,Gemini,DOGE/USD,0.12817,0.12978,0.12338,0.12762,6577867.406885,839467.4384666638
2022-05-05 04:00:00,Gemini,DOGE/USD,0.137,0.13737,0.12521,0.12817,10343220.524007,1325690.5745619773
2022-05-04 04:00:00,Gemini,DOGE/USD,0.12966,0.13763,0.12904,0.137,7606625.854045,1042107.7420041651
2022-05-03 04:00:00,Gemini,DOGE/USD,0.13123,0.1319,0.12643,0.12966,5669218.38848,735070.8562503168
2022-05-02 04:00:00,Gemini,DOGE/USD,0.13226,0.13387,0.12758,0.13123,5083047.416618,667048.3124827802
2022-05-01 04:00:00,Gemini,DOGE/USD,0.13017,0.13661,0.12897,0.13226,6055151.749072,800854.3703322627
2022-04-30 04:00:00,Gemini,DOGE/USD,0.13579,0.13681,0.12419,0.13017,7027401.570034,914756.8623713258
2022-04-29 04:00:00,Gemini,DOGE/USD,0.14151,0.14502,0.13315,0.13579,10372425.222291,1408471.6209348948
2022-04-28 04:00:00,Gemini,DOGE/USD,0.13929,0.14226,0.1354,0.14151,11958258.008473,1692213.0907790142
2022-04-27 04:00:00,Gemini,DOGE/USD,0.13984,0.14341,0.13667,0.13929,11450781.583647,1594979.3667861905
2022-04-26 04:00:00,Gemini,DOGE/USD,0.1535,0.16652,0.13516,0.13984,42790844.392318,5983871.679821749
2022-04-25 04:00:00,Gemini,DOGE/USD,0.12864,0.17076,0.12251,0.1535,73347967.647296,11258913.033859935
2022-04-24 04:00:00,Gemini,DOGE/USD,0.13434,0.13475,0.12483,0.12864,5346549.646468,687780.1465216435
2022-04-23 04:00:00,Gemini,DOGE/USD,0.13488,0.1359,0.13329,0.13434,3265606.944363,438701.63690572535
2022-04-22 04:00:00,Gemini,DOGE/USD,0.13664,0.13811,0.13468,0.13488,4252106.226053,573524.0877700287
2022-04-21 04:00:00,Gemini,DOGE/USD,0.14092,0.14298,0.1342,0.13664,8027082.276854,1096820.5223093308
2022-04-20 04:00:00,Gemini,DOGE/USD,0.143,0.143,0.14057,0.14092,1014109.578747,142908.32183702724
2022-04-19 04:00:00,Gemini,DOGE/USD,0.13962,0.14446,0.13927,0.143,7358911.302339,1052324.3162344769
2022-04-18 04:00:00,Gemini,DOGE/USD,0.14003,0.14144,0.13313,0.13962,10386410.221983,1450150.5951932664
2022-04-17 04:00:00,Gemini,DOGE/USD,0.14294,0.14489,0.13844,0.14003,5783965.240027,809928.6525609808
2022-04-16 04:00:00,Gemini,DOGE/USD,0.1468,0.14704,0.14145,0.14294,3216602.215837,459781.1207317408
2022-04-15 04:00:00,Gemini,DOGE/USD,0.14383,0.14979,0.14316,0.1468,11166806.308046,1639287.1660211529
2022-04-14 04:00:00,Gemini,DOGE/USD,0.14105,0.14754,0.137,0.14383,18257447.813471,2625968.7190115345
2022-04-13 04:00:00,Gemini,DOGE/USD,0.14055,0.14228,0.13905,0.14105,2422621.397273,341710.74808535667
2022-04-12 04:00:00,Gemini,DOGE/USD,0.13595,0.14458,0.13455,0.14055,12445195.690487,1749172.2542979477
2022-04-11 04:00:00,Gemini,DOGE/USD,0.14624,0.14761,0.13305,0.13595,19902662.146934,2705766.918875677
2022-04-10 04:00:00,Gemini,DOGE/USD,0.14987,0.15816,0.14495,0.14624,22253273.113555,3254318.6601262833
2022-04-09 04:00:00,Gemini,DOGE/USD,0.1423,0.15187,0.14169,0.14987,8054372.268559,1207108.7718889373
2022-04-08 04:00:00,Gemini,DOGE/USD,0.15038,0.15343,0.14062,0.1423,10362027.326124,1474516.4885074452
2022-04-07 04:00:00,Gemini,DOGE/USD,0.14276,0.15145,0.14085,0.15038,10404152.140085,1564576.3988259826
2022-04-06 04:00:00,Gemini,DOGE/USD,0.1598,0.1598,0.13987,0.14276,15023373.610964,2144736.816701221
2022-04-05 04:00:00,Gemini,DOGE/USD,0.15044,0.18,0.14949,0.1598,45187784.933637,7221008.032395192
2022-04-04 04:00:00,Gemini,DOGE/USD,0.14466,0.15657,0.14141,0.15044,53098328.050159,7988112.471865919
2022-04-03 04:00:00,Gemini,DOGE/USD,0.13919,0.14956,0.13916,0.14466,15428500.754911,2231886.9192054253
2022-04-02 04:00:00,Gemini,DOGE/USD,0.14287,0.14439,0.1363,0.13919,25871631.027705,3601072.322746259
2022-04-01 04:00:00,Gemini,DOGE/USD,0.13494,0.14426,0.13436,0.14287,14394141.679151,2056491.0217003033
2022-03-31 04:00:00,Gemini,DOGE/USD,0.1447,0.14794,0.13226,0.13494,15654134.585798,2112368.9210075825
2022-03-30 04:00:00,Gemini,DOGE/USD,0.14249,0.14598,0.14162,0.1447,4185886.883822,605697.8320890435
2022-03-29 04:00:00,Gemini,DOGE/USD,0.14456,0.14889,0.13817,0.14249,12189632.704505,1736900.7640649176
2022-03-28 04:00:00,Gemini,DOGE/USD,0.14894,0.15389,0.14073,0.14456,19464988.011359,2813858.6669220566
2022-03-27 04:00:00,Gemini,DOGE/USD,0.14135,0.15041,0.13631,0.14894,13511135.131811,2012348.4665319303
2022-03-26 04:00:00,Gemini,DOGE/USD,0.13132,0.1421,0.13108,0.14135,7085326.216349,1001510.8606809312
2022-03-25 04:00:00,Gemini,DOGE/USD,0.13536,0.13766,0.1275,0.13132,9160448.691121,1202950.1221180097
2022-03-24 04:00:00,Gemini,DOGE/USD,0.13637,0.14137,0.13214,0.13536,17971360.403191,2432603.344175934
2022-03-23 04:00:00,Gemini,DOGE/USD,0.12187,0.13848,0.12187,0.13637,11965057.707149,1631674.9195239092
2022-03-22 04:00:00,Gemini,DOGE/USD,0.12174,0.12564,0.1212,0.12187,4585796.843351,558871.0612991864
2022-03-21 04:00:00,Gemini,DOGE/USD,0.11944,0.1225,0.11878,0.12174,1265529.166064,154065.52067663136
2022-03-20 04:00:00,Gemini,DOGE/USD,0.12228,0.12307,0.11749,0.11944,3584339.79164,428113.5447134816
2022-03-19 04:00:00,Gemini,DOGE/USD,0.11878,0.12513,0.11869,0.12228,5637832.435303,689394.1501888508
2022-03-18 04:00:00,Gemini,DOGE/USD,0.11501,0.12049,0.11436,0.11878,7813395.852905,928075.1594080558
2022-03-17 04:00:00,Gemini,DOGE/USD,0.11695,0.11944,0.11474,0.11501,5283316.610181,607634.2433369168
2022-03-16 04:00:00,Gemini,DOGE/USD,0.11274,0.11779,0.11253,0.11695,2831622.726494,331158.2778634733
2022-03-15 04:00:00,Gemini,DOGE/USD,0.11247,0.116,0.11022,0.11274,4623027.762013,521200.1498893457
2022-03-14 04:00:00,Gemini,DOGE/USD,0.11137,0.122,0.11133,0.11247,8410153.992962,945890.0195884362
2022-03-13 04:00:00,Gemini,DOGE/USD,0.11588,0.11628,0.10997,0.11137,3150948.904776,350921.1795249031
2022-03-12 04:00:00,Gemini,DOGE/USD,0.11642,0.11703,0.11425,0.11588,1251021.878213,144968.41524732244
2022-03-11 04:00:00,Gemini,DOGE/USD,0.11587,0.11861,0.11384,0.11642,2912682.441432,339094.48983151343
2022-03-10 04:00:00,Gemini,DOGE/USD,0.11898,0.11908,0.11465,0.11587,3977315.929795,460851.5967853466
2022-03-09 04:00:00,Gemini,DOGE/USD,0.12157,0.12207,0.11843,0.11898,1079861.551937,128481.92744946425
2022-03-08 04:00:00,Gemini,DOGE/USD,0.11897,0.12175,0.11671,0.12157,655507.045861,79689.99156532176
2022-03-07 04:00:00,Gemini,DOGE/USD,0.11912,0.12264,0.1133,0.11897,5104490.87688,607281.2796224137
2022-03-06 04:00:00,Gemini,DOGE/USD,0.12414,0.12489,0.11822,0.11912,4061404.054638,483794.4509884786
2022-03-05 04:00:00,Gemini,DOGE/USD,0.1227,0.12558,0.12202,0.12414,1557129.540038,193302.06110031734
2022-03-04 04:00:00,Gemini,DOGE/USD,0.12602,0.12861,0.12019,0.1227,7662723.761839,940216.2055776452
2022-03-03 04:00:00,Gemini,DOGE/USD,0.13202,0.13379,0.12488,0.12602,3982072.613059,501820.79069769516
2022-03-02 04:00:00,Gemini,DOGE/USD,0.13496,0.13496,0.13113,0.13202,1496062.947935,197510.2303863787
2022-03-01 04:00:00,Gemini,DOGE/USD,0.13259,0.146,0.1298,0.13496,84886789.743948,11456321.143843222
2022-02-28 04:00:00,Gemini,DOGE/USD,0.12337,0.13999,0.12165,0.13259,32079828.632948,4253464.478442576
2022-02-27 04:00:00,Gemini,DOGE/USD,0.12502,0.12838,0.1212,0.12337,3034324.003019,374344.552252454
2022-02-26 04:00:00,Gemini,DOGE/USD,0.12912,0.12967,0.1239,0.12502,2541989.421253,317799.51744505
2022-02-25 04:00:00,Gemini,DOGE/USD,0.12361,0.13066,0.12061,0.12912,18015617.556996,2326176.5389593234
2022-02-24 04:00:00,Gemini,DOGE/USD,0.11569,0.12498,0.11569,0.12361,1500006.853259,185415.84713134498
2022-02-23 04:00:00,Gemini,DOGE/USD,0.13045,0.13558,0.11352,0.11569,8731066.040204,1010097.0301912008
2022-02-22 04:00:00,Gemini,DOGE/USD,0.1256,0.132,0.12475,0.13045,4981674.180895,649859.3968977528
2022-02-21 04:00:00,Gemini,DOGE/USD,0.13914,0.14186,0.12398,0.1256,7863646.432431,987673.9919133335
2022-02-20 04:00:00,Gemini,DOGE/USD,0.1388,0.14012,0.13513,0.13914,3467413.826709,482455.9598482903
2022-02-19 04:00:00,Gemini,DOGE/USD,0.14145,0.14633,0.1379,0.1388,3126803.684095,434000.351352386
2022-02-18 04:00:00,Gemini,DOGE/USD,0.14105,0.14284,0.13612,0.14145,5751777.244953,813588.8912986018
2022-02-17 04:00:00,Gemini,DOGE/USD,0.14799,0.14983,0.13716,0.14105,4365073.654379,615693.638950158
2022-02-16 04:00:00,Gemini,DOGE/USD,0.15006,0.15026,0.14647,0.14799,2591781.965289,383557.81304311915
2022-02-15 04:00:00,Gemini,DOGE/USD,0.14836,0.15237,0.14737,0.15006,4897247.335839,734880.9352160003
2022-02-14 04:00:00,Gemini,DOGE/USD,0.14528,0.14937,0.14292,0.14836,4465342.157754,662478.1625243834
2022-02-13 04:00:00,Gemini,DOGE/USD,0.14455,0.15792,0.14357,0.14528,22903794.535276,3327463.270084897
2022-02-12 04:00:00,Gemini,DOGE/USD,0.14518,0.14749,0.14065,0.14455,4440485.818234,641872.2250257249
2022-02-11 04:00:00,Gemini,DOGE/USD,0.15222,0.15432,0.14221,0.14518,5874650.981981,852881.8295640016
2022-02-10 04:00:00,Gemini,DOGE/USD,0.15783,0.16056,0.14891,0.15222,10885458.08292,1656984.4293820823
2022-02-09 04:00:00,Gemini,DOGE/USD,0.15595,0.1597,0.15595,0.15783,130539.419176,20603.03652854808
2022-02-08 04:00:00,Gemini,DOGE/USD,0.16525,0.16985,0.15318,0.15595,12521591.268449,1952742.1583146215
2022-02-07 04:00:00,Gemini,DOGE/USD,0.1595,0.17312,0.15493,0.16525,18851730.515475,3115248.4676822443
2022-02-06 04:00:00,Gemini,DOGE/USD,0.14809,0.16104,0.14471,0.1595,9124635.822342,1455379.413663549
2022-02-05 04:00:00,Gemini,DOGE/USD,0.1479,0.15071,0.14463,0.14809,7172245.221972,1062137.7949218336
2022-02-04 04:00:00,Gemini,DOGE/USD,0.13822,0.14978,0.1379,0.1479,8626475.523912,1275855.7299865847
2022-02-03 04:00:00,Gemini,DOGE/USD,0.13774,0.13885,0.13481,0.13822,7732038.884272,1068722.4145840758
2022-02-02 04:00:00,Gemini,DOGE/USD,0.14298,0.14298,0.13579,0.13774,5007759.389076,689768.7782513283
2022-02-01 04:00:00,Gemini,DOGE/USD,0.14369,0.14438,0.14135,0.14298,8747483.285523,1250715.1601640785
2022-01-31 04:00:00,Gemini,DOGE/USD,0.13789,0.14407,0.13643,0.14369,9886463.210822,1420585.8987630133
2022-01-30 04:00:00,Gemini,DOGE/USD,0.14181,0.14366,0.13652,0.13789,9755948.756888,1345247.7740872866
2022-01-29 04:00:00,Gemini,DOGE/USD,0.14202,0.14428,0.14055,0.14181,6827221.645348,968168.3015267999
2022-01-28 04:00:00,Gemini,DOGE/USD,0.14107,0.14282,0.1379,0.14202,6058395.787491,860413.3697394719
2022-01-27 04:00:00,Gemini,DOGE/USD,0.14012,0.14599,0.13614,0.14107,10808590.086588,1524767.8035149693
2022-01-26 04:00:00,Gemini,DOGE/USD,0.1459,0.1534,0.13839,0.14012,8622126.732539,1208132.3977633647
2022-01-25 04:00:00,Gemini,DOGE/USD,0.13659,0.1506,0.13259,0.1459,29799542.166758,4347753.202129993
2022-01-24 04:00:00,Gemini,DOGE/USD,0.13936,0.14097,0.12594,0.13659,45897625.683548,6269156.692115821
2022-01-23 04:00:00,Gemini,DOGE/USD,0.13679,0.14458,0.13481,0.13936,21599313.27784,3010080.2983997827
2022-01-22 04:00:00,Gemini,DOGE/USD,0.14229,0.14366,0.12011,0.13679,35177035.525189,4811866.689490602
2022-01-21 04:00:00,Gemini,DOGE/USD,0.14982,0.15485,0.13972,0.14229,22092358.577694,3143521.702020079
2022-01-20 04:00:00,Gemini,DOGE/USD,0.16544,0.16932,0.14867,0.14982,15559178.391765,2331076.1066542324
2022-01-19 04:00:00,Gemini,DOGE/USD,0.16628,0.16635,0.16101,0.16544,2893802.988431,478750.7664060247
2022-01-18 04:00:00,Gemini,DOGE/USD,0.16867,0.17232,0.16176,0.16628,16818219.462407,2796533.5322090364
2022-01-17 04:00:00,Gemini,DOGE/USD,0.16965,0.17455,0.16575,0.16867,14602891.716152,2463069.7457633577
2022-01-16 04:00:00,Gemini,DOGE/USD,0.18023,0.18438,0.16927,0.16965,14356599.490963,2435597.103641873
2022-01-15 04:00:00,Gemini,DOGE/USD,0.19067,0.19491,0.17875,0.18023,9895028.21414,1783380.9350344522
2022-01-14 04:00:00,Gemini,DOGE/USD,0.17621,0.215,0.175,0.19067,80487595.874723,15346569.905433435
2022-01-13 04:00:00,Gemini,DOGE/USD,0.16664,0.1814,0.16149,0.17621,28310029.1508,4988510.236662468
2022-01-12 04:00:00,Gemini,DOGE/USD,0.15311,0.16794,0.15311,0.16664,8422458.192139,1403518.433138043
2022-01-11 04:00:00,Gemini,DOGE/USD,0.14571,0.16685,0.14295,0.15311,18085950.259027,2769139.844159624
2022-01-10 04:00:00,Gemini,DOGE/USD,0.15107,0.15212,0.13704,0.14571,19231955.683855,2802288.2626945125
2022-01-09 04:00:00,Gemini,DOGE/USD,0.15154,0.15377,0.14857,0.15107,4422926.951039,668171.5744934619
2022-01-08 04:00:00,Gemini,DOGE/USD,0.15652,0.15786,0.14528,0.15154,14736744.049107,2233206.193201675
2022-01-07 04:00:00,Gemini,DOGE/USD,0.15304,0.15801,0.14922,0.15652,17782308.408128,2783286.9120401945
2022-01-06 04:00:00,Gemini,DOGE/USD,0.15489,0.16202,0.1518,0.15304,9553163.510252,1462016.1436089664
2022-01-05 04:00:00,Gemini,DOGE/USD,0.16979,0.17067,0.14751,0.15489,14986113.469131,2321199.1152337007
2022-01-04 04:00:00,Gemini,DOGE/USD,0.16986,0.1725,0.16671,0.16979,14889982.194377,2528170.0767832706
2022-01-03 04:00:00,Gemini,DOGE/USD,0.17192,0.1734,0.16756,0.16986,3041303.10815,516595.7459503591
2022-01-02 04:00:00,Gemini,DOGE/USD,0.17271,0.17633,0.17069,0.17192,2567188.889431,441351.11387097754
2022-01-01 04:00:00,Gemini,DOGE/USD,0.17147,0.17374,0.16968,0.17271,3545594.455405,612359.6183929975
2021-12-31 04:00:00,Gemini,DOGE/USD,0.17145,0.17573,0.16625,0.17147,15086666.541929,2586910.7119445656
2021-12-30 04:00:00,Gemini,DOGE/USD,0.16903,0.17573,0.16881,0.17145,12334298.509649,2114715.479479321
2021-12-29 04:00:00,Gemini,DOGE/USD,0.17678,0.17709,0.16521,0.16903,14013615.08171,2368721.3572614416
2021-12-28 04:00:00,Gemini,DOGE/USD,0.18126,0.18228,0.1718,0.17678,13353939.566905,2360709.436637466
2021-12-27 04:00:00,Gemini,DOGE/USD,0.19079,0.1929,0.1784,0.18126,11708618.686236,2122304.2230671374
2021-12-26 04:00:00,Gemini,DOGE/USD,0.18608,0.19257,0.18526,0.19079,5313867.010752,1013832.686981374
2021-12-25 04:00:00,Gemini,DOGE/USD,0.18736,0.19556,0.18563,0.18608,15500189.262842,2884275.218029639
2021-12-24 04:00:00,Gemini,DOGE/USD,0.18303,0.19555,0.17956,0.18736,29306835.843733,5490928.763681815
2021-12-23 04:00:00,Gemini,DOGE/USD,0.17454,0.18531,0.17367,0.18303,26062069.645441,4770140.607205066
2021-12-22 04:00:00,Gemini,DOGE/USD,0.1723,0.17722,0.17136,0.17454,5348328.584612,933497.2711581785
2021-12-21 04:00:00,Gemini,DOGE/USD,0.16994,0.17325,0.16801,0.1723,9297171.432289,1601902.637783395
2021-12-20 04:00:00,Gemini,DOGE/USD,0.16992,0.17083,0.16122,0.16994,14622656.872144,2484974.3088521515
2021-12-19 04:00:00,Gemini,DOGE/USD,0.17278,0.17465,0.16762,0.16992,6289200.796388,1068660.9993222489
2021-12-18 04:00:00,Gemini,DOGE/USD,0.1697,0.1758,0.16889,0.17278,15833261.489989,2735670.9202402993
2021-12-17 04:00:00,Gemini,DOGE/USD,0.17441,0.18145,0.16158,0.1697,21163679.846172,3591476.4698953885
2021-12-16 04:00:00,Gemini,DOGE/USD,0.18073,0.18073,0.17239,0.17441,1619210.77991,282406.5521241031
2021-12-15 04:00:00,Gemini,DOGE/USD,0.18382,0.18615,0.17062,0.18073,38742705.627705,7001969.188095124
2021-12-14 04:00:00,Gemini,DOGE/USD,0.15732,0.22018,0.155,0.18382,241550886.091,44401883.88124762
2021-12-13 04:00:00,Gemini,DOGE/USD,0.1652,0.16639,0.15175,0.15732,15753513.066793,2478342.6756678745
2021-12-12 04:00:00,Gemini,DOGE/USD,0.16814,0.17376,0.16336,0.1652,12194511.409773,2014533.2848944997
2021-12-11 04:00:00,Gemini,DOGE/USD,0.16518,0.17001,0.16458,0.16814,7414310.126399,1246642.104652728
2021-12-10 04:00:00,Gemini,DOGE/USD,0.17151,0.17284,0.16142,0.16518,11889220.807386,1963861.4929640193
2021-12-09 04:00:00,Gemini,DOGE/USD,0.17708,0.17708,0.16909,0.17151,4320898.093652,741077.2320422544
2021-12-08 04:00:00,Gemini,DOGE/USD,0.17691,0.18228,0.1727,0.17708,11398475.308125,2018442.007562775
2021-12-07 04:00:00,Gemini,DOGE/USD,0.17948,0.18416,0.17356,0.17691,27721567.41323567,4904222.491075523
2021-12-06 04:00:00,Gemini,DOGE/USD,0.17147,0.18441,0.15973,0.17948,61870653.23728486,11104544.843027888
2021-12-05 04:00:00,Gemini,DOGE/USD,0.17902,0.181,0.16257,0.17147,24712245.14323205,4237408.67471
2021-12-04 04:00:00,Gemini,DOGE/USD,0.19018,0.19361,0.12941,0.17902,114686632.49819022,20531200.949826017
2021-12-03 04:00:00,Gemini,DOGE/USD,0.20737,0.21222,0.19,0.19018,21911882.05138361,4167201.728532135
2021-12-02 04:00:00,Gemini,DOGE/USD,0.20425,0.21316,0.20425,0.20737,4462660.66321377,925421.9417306394
2021-12-01 04:00:00,Gemini,DOGE/USD,0.21657,0.21657,0.20174,0.20425,5400503.03429581,1103052.7447549193
2021-11-30 04:00:00,Gemini,DOGE/USD,0.22149,0.2276,0.21293,0.21657,21214425.22020897,4594408.069940656
2021-11-29 04:00:00,Gemini,DOGE/USD,0.20554,0.2253,0.20299,0.22149,31314492.75462314,6935847.00022148
2021-11-28 04:00:00,Gemini,DOGE/USD,0.1995,0.20894,0.19182,0.20554,9064509.0200848,1863119.1839882298
2021-11-27 04:00:00,Gemini,DOGE/USD,0.2053,0.20962,0.19689,0.1995,9886749.12646174,1972406.4507291173
2021-11-26 04:00:00,Gemini,DOGE/USD,0.21879,0.21879,0.18893,0.2053,47968579.6609989,9847949.404403076
2021-11-25 04:00:00,Gemini,DOGE/USD,0.21969,0.22953,0.215,0.21879,11130053.07256126,2435144.311745678
2021-11-24 04:00:00,Gemini,DOGE/USD,0.2232,0.2251,0.21149,0.21969,12063935.77909739,2650326.0513099055
2021-11-23 04:00:00,Gemini,DOGE/USD,0.22271,0.23696,0.21403,0.2232,14776961.12623721,3298217.7233761456
2021-11-22 04:00:00,Gemini,DOGE/USD,0.22245,0.22763,0.217,0.22271,5883716.51395977,1310362.5048239804
2021-11-21 04:00:00,Gemini,DOGE/USD,0.2289,0.23164,0.22082,0.22245,4972561.06917626,1106146.2098382593
2021-11-20 04:00:00,Gemini,DOGE/USD,0.2336,0.23569,0.22584,0.2289,5536729.22888673,1267357.3204921724
2021-11-19 04:00:00,Gemini,DOGE/USD,0.21863,0.23756,0.21863,0.2336,6723746.56790207,1570667.1982619234
2021-11-18 04:00:00,Gemini,DOGE/USD,0.23756,0.23756,0.21586,0.21863,10213493.12796785,2232976.0025676107
2021-11-17 04:00:00,Gemini,DOGE/USD,0.23277,0.24163,0.23048,0.23756,4735523.40850653,1124970.9409248114
2021-11-16 04:00:00,Gemini,DOGE/USD,0.24702,0.24932,0.22381,0.23277,15757640.36288122,3667905.947267862
2021-11-15 04:00:00,Gemini,DOGE/USD,0.26226,0.26466,0.24371,0.24702,12442106.95155215,3073449.259172412
2021-11-14 04:00:00,Gemini,DOGE/USD,0.26115,0.2718,0.25974,0.26226,9797303.62045293,2569440.8474999852
2021-11-13 04:00:00,Gemini,DOGE/USD,0.25645,0.2633,0.2544,0.26115,6514622.68097628,1701293.7131369554
2021-11-12 04:00:00,Gemini,DOGE/USD,0.26573,0.26573,0.25527,0.25645,3922604.73018669,1005951.9830563767
2021-11-11 04:00:00,Gemini,DOGE/USD,0.26177,0.27135,0.25656,0.26573,10767690.88070448,2861298.4977296013
2021-11-10 04:00:00,Gemini,DOGE/USD,0.2705,0.27718,0.23667,0.26177,26168266.4039318,6850067.096557227
2021-11-09 04:00:00,Gemini,DOGE/USD,0.28361,0.29049,0.26876,0.2705,10396762.81179381,2812324.3405902255
2021-11-08 04:00:00,Gemini,DOGE/USD,0.26959,0.29745,0.26954,0.28361,25240453.0539333,7158444.890626023
2021-11-07 04:00:00,Gemini,DOGE/USD,0.26255,0.27419,0.25888,0.26959,8367796.42064121,2255874.2370406636
2021-11-06 04:00:00,Gemini,DOGE/USD,0.26371,0.26548,0.2506,0.26255,15585727.02011096,4092032.6291301325
2021-11-05 04:00:00,Gemini,DOGE/USD,0.26193,0.27076,0.25692,0.26371,21139071.56586171,5574584.5626333915
2021-11-04 04:00:00,Gemini,DOGE/USD,0.26968,0.26968,0.25445,0.26193,14307213.17475549,3747488.346863705
2021-11-03 04:00:00,Gemini,DOGE/USD,0.27165,0.27748,0.2628,0.26968,26217961.11603651,7070459.753772725
2021-11-02 04:00:00,Gemini,DOGE/USD,0.2705,0.28092,0.26994,0.27165,33177624.32019376,9012701.646580635
2021-11-01 04:00:00,Gemini,DOGE/USD,0.26617,0.28107,0.26385,0.2705,44749142.1413672,12104642.949239828
2021-10-31 04:00:00,Gemini,DOGE/USD,0.26754,0.2865,0.25232,0.26617,65635385.98307864,17470170.687116046
2021-10-30 04:00:00,Gemini,DOGE/USD,0.28492,0.28492,0.26108,0.26754,12616643.02496914,3375456.6749002435
2021-10-29 04:00:00,Gemini,DOGE/USD,0.2939,0.30025,0.27623,0.28492,60152622.26707253,17138685.136334304
2021-10-28 04:00:00,Gemini,DOGE/USD,0.23582,0.34002,0.23476,0.2939,294315432.00970596,86499305.46765257
2021-10-27 04:00:00,Gemini,DOGE/USD,0.25901,0.25901,0.23188,0.23582,3746771.60029348,883563.6787812085
2021-10-26 04:00:00,Gemini,DOGE/USD,0.26446,0.27403,0.25233,0.25901,27429017.0484824,7104389.705727426
2021-10-25 04:00:00,Gemini,DOGE/USD,0.2684,0.27326,0.25849,0.26446,37030256.83370526,9793021.722241692
2021-10-24 04:00:00,Gemini,DOGE/USD,0.25009,0.28313,0.24599,0.2684,82305974.26908557,22090923.49382257
2021-10-23 04:00:00,Gemini,DOGE/USD,0.24604,0.25389,0.24125,0.25009,25472408.72293231,6370394.697518141
2021-10-22 04:00:00,Gemini,DOGE/USD,0.24529,0.25291,0.235,0.24604,23356817.43500959,5746711.3617097605
2021-10-21 04:00:00,Gemini,DOGE/USD,0.25259,0.25755,0.24058,0.24529,30210027.69750962,7410217.693922135
2021-10-20 04:00:00,Gemini,DOGE/USD,0.24288,0.26178,0.24288,0.25259,33763816.17453904,8528402.327526815
2021-10-19 04:00:00,Gemini,DOGE/USD,0.25473,0.25473,0.24041,0.24288,20627197.51782572,5009933.733129511
2021-10-18 04:00:00,Gemini,DOGE/USD,0.23787,0.2724,0.23746,0.25473,70703686.51485136,18010350.065928087
2021-10-17 04:00:00,Gemini,DOGE/USD,0.237,0.24225,0.22525,0.23787,20552548.22049293,4888834.645208653
2021-10-16 04:00:00,Gemini,DOGE/USD,0.2365,0.2443,0.23392,0.237,17221491.2977734,4081493.4375722953
2021-10-15 04:00:00,Gemini,DOGE/USD,0.23364,0.24542,0.22436,0.2365,40311948.71487291,9533775.871067444
2021-10-14 04:00:00,Gemini,DOGE/USD,0.23635,0.23635,0.22743,0.23364,4537179.46914754,1060066.6111716311
2021-10-13 04:00:00,Gemini,DOGE/USD,0.22914,0.2403,0.22063,0.23635,11829244.30715117,2795841.891995179
2021-10-12 04:00:00,Gemini,DOGE/USD,0.22362,0.2298,0.21624,0.22914,14957139.70828856,3427278.992757241
2021-10-11 04:00:00,Gemini,DOGE/USD,0.23596,0.23596,0.22229,0.22362,5708928.53591737,1276630.5992018422
2021-10-10 04:00:00,Gemini,DOGE/USD,0.24495,0.24848,0.22609,0.23596,15144006.74683588,3573379.8319833945
2021-10-09 04:00:00,Gemini,DOGE/USD,0.24625,0.25262,0.24239,0.24495,9912425.64341109,2428048.6613535467
2021-10-08 04:00:00,Gemini,DOGE/USD,0.24395,0.25476,0.24109,0.24625,22218408.9252669,5471283.197846974
2021-10-07 04:00:00,Gemini,DOGE/USD,0.24009,0.25673,0.23951,0.24395,19408206.39118435,4734631.949129422
2021-10-06 04:00:00,Gemini,DOGE/USD,0.25429,0.26104,0.23577,0.24009,20629569.81961847,4952953.417992199
2021-10-05 04:00:00,Gemini,DOGE/USD,0.2424,0.26789,0.23289,0.25429,28449040.81389587,7234306.5885655815
2021-10-04 04:00:00,Gemini,DOGE/USD,0.21619,0.24899,0.21273,0.2424,32894684.69280692,7973671.569536397
2021-10-03 04:00:00,Gemini,DOGE/USD,0.21937,0.22695,0.21619,0.21619,5562878.95754251,1202638.801831115
2021-10-02 04:00:00,Gemini,DOGE/USD,0.21684,0.22488,0.21533,0.21937,12192658.57644888,2674703.511915591
2021-10-01 04:00:00,Gemini,DOGE/USD,0.20252,0.22512,0.20208,0.21684,13515271.42903629,2930651.456672229
2021-09-30 04:00:00,Gemini,DOGE/USD,0.20337,0.20592,0.19955,0.20252,6074061.29936308,1230118.894347011
2021-09-29 04:00:00,Gemini,DOGE/USD,0.19937,0.20371,0.19486,0.20337,2440697.72711873,496364.69676413614
