Datetime,Exchange,Symbol_Pair,Open,High,Low,Close,Volume_in_ADA,Volume_USDT,Tradecount
2022-04-25,Binance,ADAUSDT,0.885,0.9039,0.8261,0.8974,171944524.5,148027393.73861,277318.0
2022-04-24,Binance,ADAUSDT,0.886,0.899,0.877,0.886,49191017.0,43699800.4742,70622.0
2022-04-23,Binance,ADAUSDT,0.906,0.913,0.881,0.886,34559067.5,30978218.3297,56634.0
2022-04-22,Binance,ADAUSDT,0.91,0.924,0.891,0.906,82391016.7,74969570.3452,96782.0
2022-04-21,Binance,ADAUSDT,0.937,0.971,0.891,0.91,105007978.4,98683813.6459,150741.0
2022-04-20,Binance,ADAUSDT,0.952,0.976,0.93,0.937,93644303.6,89151003.9477,125231.0
2022-04-19,Binance,ADAUSDT,0.936,0.957,0.927,0.952,75432689.7,70879191.9439,95583.0
2022-04-18,Binance,ADAUSDT,0.914,0.939,0.874,0.937,118870539.6,107348406.1814,157240.0
2022-04-17,Binance,ADAUSDT,0.95,0.963,0.912,0.914,42819442.0,40310611.7353,68140.0
2022-04-16,Binance,ADAUSDT,0.955,0.962,0.937,0.951,36809858.4,34998947.7004,55559.0
2022-04-15,Binance,ADAUSDT,0.933,0.959,0.929,0.956,42541809.7,40346404.5214,64036.0
2022-04-14,Binance,ADAUSDT,0.974,0.985,0.923,0.933,84093379.2,80111053.2067,118462.0
2022-04-13,Binance,ADAUSDT,0.954,0.981,0.934,0.974,83269578.6,79890065.9798,112129.0
2022-04-12,Binance,ADAUSDT,0.919,0.982,0.915,0.955,115179052.5,109425977.488,167562.0
2022-04-11,Binance,ADAUSDT,1.026,1.033,0.917,0.92,159034131.6,154099625.6197,236922.0
2022-04-10,Binance,ADAUSDT,1.044,1.07,1.023,1.027,51995282.7,54357960.7317,92974.0
2022-04-09,Binance,ADAUSDT,1.025,1.047,1.021,1.045,49693999.1,51363885.971,77809.0
2022-04-08,Binance,ADAUSDT,1.089,1.1,1.019,1.024,88048109.3,93952128.1717,143736.0
2022-04-07,Binance,ADAUSDT,1.052,1.101,1.038,1.089,99287570.5,106736899.8868,173322.0
2022-04-06,Binance,ADAUSDT,1.17,1.173,1.047,1.052,206766772.7,229948472.4843,353472.0
2022-04-05,Binance,ADAUSDT,1.212,1.219,1.163,1.171,108831679.5,130155835.1592,204197.0
2022-04-04,Binance,ADAUSDT,1.186,1.245,1.16,1.212,253235570.3,304882047.6727,472893.0
2022-04-03,Binance,ADAUSDT,1.156,1.2,1.142,1.186,78660058.3,92317779.5635,149109.0
2022-04-02,Binance,ADAUSDT,1.165,1.195,1.145,1.155,107106263.9,125668411.1632,204659.0
2022-04-01,Binance,ADAUSDT,1.141,1.175,1.104,1.165,191221298.9,218746166.9028,274430.0
2022-03-31,Binance,ADAUSDT,1.189,1.228,1.133,1.141,177164788.1,209017789.907,307148.0
2022-03-30,Binance,ADAUSDT,1.191,1.218,1.161,1.189,146032640.3,173764772.7865,233353.0
2022-03-29,Binance,ADAUSDT,1.17,1.243,1.166,1.191,180298618.0,217154215.415,341275.0
2022-03-28,Binance,ADAUSDT,1.184,1.246,1.157,1.17,261105698.6,313807434.4856,517027.0
2022-03-27,Binance,ADAUSDT,1.152,1.186,1.104,1.184,135043361.8,154469498.2835,261245.0
2022-03-26,Binance,ADAUSDT,1.096,1.16,1.079,1.152,143117986.1,161024339.18,271206.0
2022-03-25,Binance,ADAUSDT,1.13,1.167,1.072,1.096,290456883.7,324802638.2671,506738.0
2022-03-24,Binance,ADAUSDT,1.108,1.19,1.076,1.131,390982460.0,445651286.5284,702338.0
2022-03-23,Binance,ADAUSDT,0.975,1.11,0.957,1.108,362447245.1,376836453.7238,645078.0
2022-03-22,Binance,ADAUSDT,0.917,0.988,0.907,0.975,172058469.4,164577626.0288,280866.0
2022-03-21,Binance,ADAUSDT,0.879,0.93,0.863,0.917,115815047.2,104344596.3265,198250.0
2022-03-20,Binance,ADAUSDT,0.902,0.916,0.864,0.879,93008770.9,82605912.6887,155886.0
2022-03-19,Binance,ADAUSDT,0.851,0.916,0.85,0.903,114266368.8,101043393.8596,196393.0
2022-03-18,Binance,ADAUSDT,0.835,0.86,0.82,0.851,82865732.3,69473720.7252,105638.0
2022-03-17,Binance,ADAUSDT,0.839,0.858,0.827,0.835,106462948.2,89780881.3519,129730.0
2022-03-16,Binance,ADAUSDT,0.8,0.84,0.792,0.838,160796978.5,130862784.2482,189728.0
2022-03-15,Binance,ADAUSDT,0.803,0.817,0.781,0.8,95462205.5,76242142.1216,110291.0
2022-03-14,Binance,ADAUSDT,0.787,0.816,0.776,0.802,104141955.4,83119494.6767,120976.0
2022-03-13,Binance,ADAUSDT,0.789,0.821,0.78,0.786,88733691.2,70913375.733,103707.0
2022-03-12,Binance,ADAUSDT,0.788,0.802,0.786,0.789,50466434.4,40094234.3481,58866.0
2022-03-11,Binance,ADAUSDT,0.806,0.819,0.782,0.788,101514757.7,80994331.7712,108396.0
2022-03-10,Binance,ADAUSDT,0.849,0.854,0.785,0.807,115081098.3,93120654.8534,129266.0
2022-03-09,Binance,ADAUSDT,0.802,0.863,0.799,0.849,114971836.5,96603126.3741,143262.0
2022-03-08,Binance,ADAUSDT,0.793,0.821,0.787,0.802,124187499.5,99745823.8482,134552.0
2022-03-07,Binance,ADAUSDT,0.822,0.847,0.777,0.793,132873670.6,108036356.9915,159877.0
2022-03-06,Binance,ADAUSDT,0.865,0.872,0.819,0.823,76546559.4,64450087.9814,105508.0
2022-03-05,Binance,ADAUSDT,0.844,0.883,0.818,0.864,78739554.5,67279606.7473,117390.0
2022-03-04,Binance,ADAUSDT,0.902,0.903,0.826,0.844,147015719.3,127682736.9868,193685.0
2022-03-03,Binance,ADAUSDT,0.938,0.946,0.883,0.903,114772747.9,104789950.5144,155893.0
2022-03-02,Binance,ADAUSDT,0.964,0.977,0.927,0.939,149491898.8,142500770.6719,226130.0
2022-03-01,Binance,ADAUSDT,0.962,1.011,0.939,0.963,234764266.6,227552504.5608,333114.0
2022-02-28,Binance,ADAUSDT,0.857,0.97,0.842,0.962,227929558.7,206628176.2753,326839.0
2022-02-27,Binance,ADAUSDT,0.886,0.915,0.832,0.856,162004634.9,141268322.6367,205762.0
2022-02-26,Binance,ADAUSDT,0.898,0.93,0.881,0.887,142052119.7,128478270.2374,180449.0
2022-02-25,Binance,ADAUSDT,0.852,0.91,0.823,0.898,210840757.4,182133681.2225,277084.0
2022-02-24,Binance,ADAUSDT,0.866,0.899,0.746,0.853,560130978.58,450115675.74159104,622428.0
2022-02-23,Binance,ADAUSDT,0.888,0.96,0.863,0.866,237719675.9,217317574.2134,293901.0
2022-02-22,Binance,ADAUSDT,0.856,0.897,0.813,0.888,264842040.57,226538695.654874,305066.0
2022-02-21,Binance,ADAUSDT,0.931,0.993,0.851,0.856,283488504.31,262678267.439046,359675.0
2022-02-20,Binance,ADAUSDT,0.997,0.998,0.919,0.931,156774619.1,148159415.5595,209970.0
2022-02-19,Binance,ADAUSDT,0.996,1.019,0.973,0.996,92102940.7,91691271.9142,143588.0
2022-02-18,Binance,ADAUSDT,1.019,1.043,0.983,0.995,133614248.4,135340040.6369,197322.0
2022-02-17,Binance,ADAUSDT,1.083,1.094,1.008,1.02,114535761.9,120519433.2696,193074.0
2022-02-16,Binance,ADAUSDT,1.108,1.112,1.066,1.082,100925929.7,109865510.988,165005.0
2022-02-15,Binance,ADAUSDT,1.05,1.115,1.049,1.107,153934616.3,167359595.1925,217645.0
2022-02-14,Binance,ADAUSDT,1.043,1.055,1.018,1.049,138982742.3,144076429.1332,179063.0
2022-02-13,Binance,ADAUSDT,1.058,1.076,1.032,1.042,99247994.0,104644114.8535,151375.0
2022-02-12,Binance,ADAUSDT,1.079,1.092,1.029,1.059,149173437.2,158161972.9925,234429.0
2022-02-11,Binance,ADAUSDT,1.15,1.164,1.068,1.079,131818725.2,149139853.8464,247139.0
2022-02-10,Binance,ADAUSDT,1.194,1.225,1.143,1.15,183604520.1,217359334.4566,359090.0
2022-02-09,Binance,ADAUSDT,1.176,1.215,1.152,1.195,137109784.2,163081276.5901,245675.0
2022-02-08,Binance,ADAUSDT,1.198,1.263,1.133,1.176,271657090.8,325233753.4543,532963.0
2022-02-07,Binance,ADAUSDT,1.142,1.209,1.125,1.199,267801841.6,316342987.6477,508239.0
2022-02-06,Binance,ADAUSDT,1.125,1.15,1.097,1.143,107099317.0,120397073.3413,221871.0
2022-02-05,Binance,ADAUSDT,1.138,1.178,1.097,1.125,152710784.3,174120235.9621,348245.0
2022-02-04,Binance,ADAUSDT,1.061,1.139,1.045,1.138,135205051.6,146202131.6345,270244.0
2022-02-03,Binance,ADAUSDT,1.027,1.062,1.016,1.061,98542208.5,102202422.3626,175684.0
2022-02-02,Binance,ADAUSDT,1.096,1.103,1.022,1.027,126857788.7,134518230.4735,259307.0
2022-02-01,Binance,ADAUSDT,1.052,1.096,1.034,1.096,124526330.3,132239499.0162,235302.0
2022-01-31,Binance,ADAUSDT,1.035,1.06,1.006,1.051,101218950.1,104454406.4958,192580.0
2022-01-30,Binance,ADAUSDT,1.059,1.077,1.024,1.035,72352160.1,76033766.3812,155872.0
2022-01-29,Binance,ADAUSDT,1.049,1.084,1.037,1.059,89531278.4,94893530.2124,194659.0
2022-01-28,Binance,ADAUSDT,1.042,1.059,1.008,1.048,137690073.1,142445944.6639,257649.0
2022-01-27,Binance,ADAUSDT,1.078,1.08,1.004,1.042,184762461.8,192138287.9321,348731.0
2022-01-26,Binance,ADAUSDT,1.043,1.157,1.022,1.077,336503954.9,366773055.236,654579.0
2022-01-25,Binance,ADAUSDT,1.066,1.074,0.991,1.043,218828333.3,226342639.2071,394458.0
2022-01-24,Binance,ADAUSDT,1.124,1.125,0.951,1.065,437410320.0,447077366.5655,775867.0
2022-01-23,Binance,ADAUSDT,1.071,1.17,1.051,1.124,257147931.5,283676579.4982,487710.0
2022-01-22,Binance,ADAUSDT,1.12,1.155,0.917,1.071,554287709.12,587006937.36549,1068717.0
2022-01-21,Binance,ADAUSDT,1.259,1.282,1.101,1.12,408519522.4,489294165.1309,780053.0
2022-01-20,Binance,ADAUSDT,1.336,1.427,1.251,1.259,261063307.3,352149336.0505,566966.0
2022-01-19,Binance,ADAUSDT,1.458,1.534,1.326,1.337,329948716.4,466337970.5622,762741.0
2022-01-18,Binance,ADAUSDT,1.602,1.638,1.411,1.458,455949108.3,689115056.2762,1169456.0
2022-01-17,Binance,ADAUSDT,1.411,1.607,1.386,1.603,545675409.1,823631436.9341,1530274.0
2022-01-16,Binance,ADAUSDT,1.292,1.422,1.286,1.41,247977037.4,342364572.2918,615823.0
2022-01-15,Binance,ADAUSDT,1.293,1.319,1.251,1.291,80421836.4,103117575.3177,191252.0
2022-01-14,Binance,ADAUSDT,1.232,1.309,1.22,1.292,143281596.5,181243812.4815,331155.0
2022-01-13,Binance,ADAUSDT,1.312,1.354,1.227,1.233,179029543.6,230246441.4797,426125.0
2022-01-12,Binance,ADAUSDT,1.188,1.314,1.186,1.312,145608592.7,182190437.0444,341312.0
2022-01-11,Binance,ADAUSDT,1.123,1.196,1.122,1.187,115267098.7,133792540.3938,241607.0
2022-01-10,Binance,ADAUSDT,1.17,1.181,1.069,1.123,189250644.14,212884357.749318,360425.0
2022-01-09,Binance,ADAUSDT,1.182,1.206,1.147,1.17,114093699.4,134353467.7772,231040.0
2022-01-08,Binance,ADAUSDT,1.209,1.254,1.124,1.181,169730473.68,201840755.440639,359202.0
2022-01-07,Binance,ADAUSDT,1.279,1.285,1.189,1.21,209806013.2,256808689.2376,412091.0
2022-01-06,Binance,ADAUSDT,1.23,1.297,1.186,1.28,175754407.6,216590054.1071,361052.0
2022-01-05,Binance,ADAUSDT,1.31,1.353,1.193,1.23,158740088.2,203778648.559,365590.0
2022-01-04,Binance,ADAUSDT,1.319,1.352,1.295,1.309,94479305.9,124982226.7397,216349.0
2022-01-03,Binance,ADAUSDT,1.378,1.378,1.31,1.319,87155825.9,117269967.5736,191931.0
2022-01-02,Binance,ADAUSDT,1.379,1.391,1.342,1.377,81011860.4,110645055.5902,175248.0
2022-01-01,Binance,ADAUSDT,1.308,1.38,1.306,1.38,69007607.5,92211737.9666,159578.0
2021-12-31,Binance,ADAUSDT,1.359,1.383,1.281,1.308,120612337.3,161322991.5909,246500.0
2021-12-30,Binance,ADAUSDT,1.333,1.378,1.297,1.359,134171567.8,179821991.0688,262385.0
2021-12-29,Binance,ADAUSDT,1.4,1.438,1.323,1.332,151404808.3,209084760.1348,331818.0
2021-12-28,Binance,ADAUSDT,1.516,1.54,1.376,1.4,233458767.4,341026716.3522,532040.0
2021-12-27,Binance,ADAUSDT,1.455,1.594,1.45,1.516,181366355.6,279174436.6345,530865.0
2021-12-26,Binance,ADAUSDT,1.453,1.467,1.407,1.455,103769249.9,149590055.6023,237124.0
2021-12-25,Binance,ADAUSDT,1.393,1.46,1.381,1.452,87587873.9,125105131.845,208614.0
2021-12-24,Binance,ADAUSDT,1.475,1.491,1.381,1.392,126334018.1,182002763.6294,333889.0
2021-12-23,Binance,ADAUSDT,1.327,1.49,1.307,1.475,216795659.8,302005401.1816,554345.0
2021-12-22,Binance,ADAUSDT,1.279,1.369,1.276,1.327,161174698.1,214216796.0149,356337.0
2021-12-21,Binance,ADAUSDT,1.238,1.289,1.227,1.28,122949048.2,155011267.2872,237941.0
2021-12-20,Binance,ADAUSDT,1.244,1.261,1.201,1.237,123106967.7,151201012.0223,232072.0
2021-12-19,Binance,ADAUSDT,1.242,1.312,1.24,1.243,124074683.5,158128089.4293,257155.0
2021-12-18,Binance,ADAUSDT,1.218,1.267,1.2,1.242,81211094.1,100498679.7541,176212.0
2021-12-17,Binance,ADAUSDT,1.24,1.259,1.182,1.218,138092226.1,169578075.701886,278956.0
2021-12-16,Binance,ADAUSDT,1.311,1.331,1.236,1.24,117662885.3,152038613.1565,254665.0
2021-12-15,Binance,ADAUSDT,1.267,1.331,1.204,1.311,170247496.3,215469290.4439,347648.0
2021-12-14,Binance,ADAUSDT,1.223,1.284,1.198,1.266,175476318.0,217012813.0833,316738.0
2021-12-13,Binance,ADAUSDT,1.345,1.357,1.2,1.223,184388318.4,233475572.5924,338147.0
2021-12-12,Binance,ADAUSDT,1.354,1.415,1.319,1.346,149463677.1,202797177.2411,342775.0
2021-12-11,Binance,ADAUSDT,1.211,1.362,1.192,1.354,179118114.1,227800859.7492,316145.0
2021-12-10,Binance,ADAUSDT,1.288,1.334,1.207,1.211,192968833.1,247506337.1061,296381.0
2021-12-09,Binance,ADAUSDT,1.396,1.409,1.287,1.289,174568058.8,234779220.648,302960.0
2021-12-08,Binance,ADAUSDT,1.378,1.423,1.337,1.396,187594478.2,259126348.0926,325543.0
2021-12-07,Binance,ADAUSDT,1.42,1.479,1.365,1.378,229514365.2,328780032.0144,387655.0
2021-12-06,Binance,ADAUSDT,1.378,1.442,1.255,1.42,338310628.7,449825835.1286,492514.0
2021-12-05,Binance,ADAUSDT,1.419,1.435,1.284,1.378,270618794.7,367704497.1549,447908.0
2021-12-04,Binance,ADAUSDT,1.557,1.558,1.188,1.42,612957918.54,831776860.445718,1107859.0
2021-12-03,Binance,ADAUSDT,1.72,1.729,1.509,1.556,276255974.6,447174235.09,629620.0
2021-12-02,Binance,ADAUSDT,1.547,1.76,1.517,1.719,441382037.0,740760247.4082,1044013.0
2021-12-01,Binance,ADAUSDT,1.553,1.622,1.531,1.548,157458493.8,248792675.8981,343884.0
2021-11-30,Binance,ADAUSDT,1.602,1.629,1.544,1.554,185671961.6,293671151.1843,399379.0
2021-11-29,Binance,ADAUSDT,1.595,1.636,1.557,1.601,153848484.7,245164685.076,336923.0
2021-11-28,Binance,ADAUSDT,1.543,1.6,1.416,1.594,228010819.22,343379596.042891,417724.0
2021-11-27,Binance,ADAUSDT,1.532,1.585,1.531,1.543,107756518.0,168004728.6763,238962.0
2021-11-26,Binance,ADAUSDT,1.676,1.685,1.495,1.533,337429397.07,527707771.80384094,654915.0
2021-11-25,Binance,ADAUSDT,1.665,1.749,1.619,1.675,216037163.1,364294545.6357,545499.0
2021-11-24,Binance,ADAUSDT,1.751,1.754,1.586,1.666,290146559.06,481392566.845622,677158.0
2021-11-23,Binance,ADAUSDT,1.776,1.816,1.738,1.751,144774307.8,257575557.4962,356275.0
2021-11-22,Binance,ADAUSDT,1.835,1.839,1.757,1.776,144285714.0,259359138.2456,353637.0
2021-11-21,Binance,ADAUSDT,1.921,1.924,1.832,1.835,87455485.3,163849100.3596,319204.0
2021-11-20,Binance,ADAUSDT,1.862,1.956,1.86,1.922,128183408.0,243387633.5938,454244.0
2021-11-19,Binance,ADAUSDT,1.786,1.894,1.754,1.863,144849476.6,264482742.1073,439260.0
2021-11-18,Binance,ADAUSDT,1.877,1.907,1.701,1.786,221759905.97,402087606.185937,559018.0
2021-11-17,Binance,ADAUSDT,1.874,1.893,1.795,1.876,207985172.0,384528006.4253,546022.0
2021-11-16,Binance,ADAUSDT,2.018,2.018,1.759,1.874,268941429.22,511833926.733929,915144.0
2021-11-15,Binance,ADAUSDT,2.04,2.095,2.011,2.017,93079577.9,190858022.3605,344074.0
2021-11-14,Binance,ADAUSDT,2.05,2.07,2.009,2.04,59859608.6,121939414.6215,205494.0
2021-11-13,Binance,ADAUSDT,2.046,2.08,2.021,2.05,82511465.5,169168009.5198,305777.0
2021-11-12,Binance,ADAUSDT,2.079,2.099,1.991,2.045,160252178.8,327425649.6031,457795.0
2021-11-11,Binance,ADAUSDT,2.097,2.153,2.058,2.079,151168963.6,317911390.6419,476574.0
2021-11-10,Binance,ADAUSDT,2.269,2.331,1.932,2.097,479840587.6,1041156930.5891,1265340.0
2021-11-09,Binance,ADAUSDT,2.126,2.378,2.105,2.27,581074544.2,1315444500.7649,2352700.0
2021-11-08,Binance,ADAUSDT,2.02,2.14,2.008,2.125,189974471.1,394147647.6991,664140.0
2021-11-07,Binance,ADAUSDT,2.004,2.035,1.974,2.021,82637102.7,165586014.5952,287219.0
2021-11-06,Binance,ADAUSDT,1.982,2.04,1.942,2.005,105480654.3,209552637.9636,378419.0
2021-11-05,Binance,ADAUSDT,1.983,2.017,1.959,1.982,108180863.7,215028149.963,346939.0
2021-11-04,Binance,ADAUSDT,2.063,2.103,1.933,1.983,174549100.4,350982479.1555,586577.0
2021-11-03,Binance,ADAUSDT,1.971,2.144,1.95,2.063,335561983.7,693664558.662,1237122.0
2021-11-02,Binance,ADAUSDT,1.949,1.996,1.933,1.971,124263204.0,244630385.5552,382592.0
2021-11-01,Binance,ADAUSDT,1.965,2.019,1.911,1.949,144061135.4,282445748.1469,443944.0
2021-10-31,Binance,ADAUSDT,1.957,2.029,1.918,1.964,146413161.5,287446094.5292,419105.0
2021-10-30,Binance,ADAUSDT,2.016,2.019,1.924,1.955,122995185.8,242877472.3581,354589.0
2021-10-29,Binance,ADAUSDT,1.987,2.048,1.979,2.015,154761692.9,310763415.4138,405405.0
2021-10-28,Binance,ADAUSDT,1.912,2.058,1.905,1.987,253879713.5,502808459.4974,714638.0
2021-10-27,Binance,ADAUSDT,2.138,2.156,1.804,1.912,397889032.1,788261687.3865181,1112284.0
2021-10-26,Binance,ADAUSDT,2.145,2.202,2.122,2.137,142897864.5,309937222.2048,441608.0
2021-10-25,Binance,ADAUSDT,2.119,2.178,2.114,2.144,105874037.9,227310466.3076,306467.0
2021-10-24,Binance,ADAUSDT,2.167,2.169,2.093,2.12,97230595.4,206668183.8929,311116.0
2021-10-23,Binance,ADAUSDT,2.157,2.175,2.131,2.166,74106470.8,159697494.6746,204540.0
2021-10-22,Binance,ADAUSDT,2.136,2.21,2.125,2.156,130738721.4,283280913.8665,384968.0
2021-10-21,Binance,ADAUSDT,2.19,2.298,2.131,2.137,265787667.1,590422379.4161,911699.0
2021-10-20,Binance,ADAUSDT,2.11,2.208,2.092,2.19,135969738.8,293600383.7237,412084.0
2021-10-19,Binance,ADAUSDT,2.127,2.157,2.093,2.11,94391775.6,200312951.0622,249571.0
2021-10-18,Binance,ADAUSDT,2.158,2.176,2.105,2.128,96988762.8,207296556.4666,268841.0
2021-10-17,Binance,ADAUSDT,2.178,2.189,2.089,2.158,109914412.1,236546953.2921,304319.0
2021-10-16,Binance,ADAUSDT,2.217,2.25,2.169,2.179,103000332.9,227685264.7149,295180.0
2021-10-15,Binance,ADAUSDT,2.172,2.243,2.136,2.218,205811006.8,451807548.914,522957.0
2021-10-14,Binance,ADAUSDT,2.189,2.225,2.155,2.172,109132237.4,238397065.887,324497.0
2021-10-13,Binance,ADAUSDT,2.117,2.2,2.078,2.19,133035035.4,283797635.9337,367591.0
2021-10-12,Binance,ADAUSDT,2.171,2.173,2.071,2.118,150529530.2,319037519.8449,440973.0
2021-10-11,Binance,ADAUSDT,2.189,2.25,2.107,2.171,124908952.1,273897541.4536,353292.0
2021-10-10,Binance,ADAUSDT,2.269,2.277,2.16,2.189,110373473.1,246493612.8857,324628.0
2021-10-09,Binance,ADAUSDT,2.238,2.3,2.22,2.268,108667313.3,246084345.8739,277411.0
2021-10-08,Binance,ADAUSDT,2.278,2.313,2.213,2.237,138317391.4,314113673.5826,370017.0
2021-10-07,Binance,ADAUSDT,2.209,2.375,2.15,2.278,254708498.4,579456296.8876,895423.0
2021-10-06,Binance,ADAUSDT,2.232,2.251,2.111,2.209,192646609.5,423382653.0689,579392.0
2021-10-05,Binance,ADAUSDT,2.191,2.258,2.175,2.233,131834376.0,292154180.8159,400324.0
2021-10-04,Binance,ADAUSDT,2.251,2.253,2.15,2.191,149496124.6,327691885.0989,454491.0
2021-10-03,Binance,ADAUSDT,2.247,2.309,2.221,2.251,136980609.8,310612221.979,401615.0
2021-10-02,Binance,ADAUSDT,2.255,2.322,2.192,2.247,147408004.5,333039551.0777,477599.0
2021-10-01,Binance,ADAUSDT,2.115,2.275,2.092,2.256,197157573.9,433361124.2501,564686.0
2021-09-30,Binance,ADAUSDT,2.066,2.137,2.051,2.115,124916940.9,262127906.9008,305957.0
2021-09-29,Binance,ADAUSDT,2.037,2.15,2.02,2.066,136138441.2,282604347.7372,336857.0
2021-09-28,Binance,ADAUSDT,2.129,2.173,2.029,2.037,151911770.2,319192127.4044,364562.0
2021-09-27,Binance,ADAUSDT,2.206,2.277,2.128,2.13,150915484.2,333393824.4919,395932.0
2021-09-26,Binance,ADAUSDT,2.299,2.301,2.147,2.207,231090029.9,517051791.3359,641684.0
2021-09-25,Binance,ADAUSDT,2.277,2.459,2.235,2.3,328389858.73,772544525.9270871,1058437.0
2021-09-24,Binance,ADAUSDT,2.327,2.345,2.063,2.277,382004501.6,852034401.1571,1180658.0
2021-09-23,Binance,ADAUSDT,2.257,2.346,2.179,2.327,190056984.8,427121740.3968,580771.0
2021-09-22,Binance,ADAUSDT,1.986,2.268,1.967,2.257,262894741.0,561770727.6582,764251.0
2021-09-21,Binance,ADAUSDT,2.08,2.229,1.9101,1.986,450988800.97,938941126.417352,1050842.0
2021-09-20,Binance,ADAUSDT,2.283,2.293,1.97,2.079,458599973.03,971662079.450456,1164195.0
2021-09-19,Binance,ADAUSDT,2.371,2.397,2.259,2.283,127205837.0,296891018.1193,367262.0
2021-09-18,Binance,ADAUSDT,2.35,2.439,2.31,2.371,115231963.9,274828761.8635,333767.0
2021-09-17,Binance,ADAUSDT,2.417,2.442,2.313,2.35,130098585.4,309192082.2922,369949.0
2021-09-16,Binance,ADAUSDT,2.504,2.56,2.381,2.417,196390696.8,481379433.6815,590119.0
2021-09-15,Binance,ADAUSDT,2.396,2.582,2.355,2.505,276853578.3,683490051.6662,793260.0
2021-09-14,Binance,ADAUSDT,2.401,2.438,2.32,2.396,214309623.2,511446201.3893,579750.0
2021-09-13,Binance,ADAUSDT,2.58,2.593,2.309,2.402,378841930.8,916543680.7134,1095045.0
2021-09-12,Binance,ADAUSDT,2.637,2.789,2.501,2.581,466822310.1,1224176461.6157,1564268.0
2021-09-11,Binance,ADAUSDT,2.384,2.8,2.367,2.638,561119335.07,1487971497.5412061,1744500.0
2021-09-10,Binance,ADAUSDT,2.518,2.586,2.269,2.383,322102115.0,781123869.9065,918483.0
2021-09-09,Binance,ADAUSDT,2.47,2.623,2.39,2.518,411631907.8,1044096246.8552,1062468.0
2021-09-08,Binance,ADAUSDT,2.514,2.564,2.2,2.47,547581870.5,1316692953.3196,1350979.0
2021-09-07,Binance,ADAUSDT,2.833,2.875,2.0,2.514,964890684.8,2422642316.3011036,2337151.0
2021-09-06,Binance,ADAUSDT,2.911,2.927,2.8,2.833,186970542.2,535309232.2576,605231.0
2021-09-05,Binance,ADAUSDT,2.831,2.956,2.813,2.91,169097774.6,487746887.4513,549105.0
2021-09-04,Binance,ADAUSDT,2.965,2.967,2.8,2.83,192271347.0,555689396.8811,625216.0
2021-09-03,Binance,ADAUSDT,2.96,3.03,2.9,2.966,203828698.4,604944629.8191,748267.0
2021-09-02,Binance,ADAUSDT,2.87,3.101,2.834,2.96,397432179.47,1191195523.414318,1707158.0
2021-09-01,Binance,ADAUSDT,2.768,2.904,2.72,2.869,196563544.1,555373015.9566,699079.0
2021-08-31,Binance,ADAUSDT,2.735,2.881,2.702,2.767,251908426.3,702518501.4174,741134.0
2021-08-30,Binance,ADAUSDT,2.85,2.884,2.72,2.734,240691753.9,675601350.1165,1053905.0
2021-08-29,Binance,ADAUSDT,2.847,2.935,2.719,2.851,274365688.0,781366522.6182,1010488.0
2021-08-28,Binance,ADAUSDT,2.947,2.95,2.772,2.847,243063514.39,691271713.3924,1083435.0
2021-08-27,Binance,ADAUSDT,2.529,2.9473,2.494,2.946,472662823.39,1294046444.848583,1586002.0
2021-08-26,Binance,ADAUSDT,2.7389,2.785,2.47,2.528,407754722.33,1058054371.192216,1358420.0
2021-08-25,Binance,ADAUSDT,2.7191,2.797,2.6,2.739,460928567.06,1251116676.437283,1643396.0
2021-08-24,Binance,ADAUSDT,2.9152,2.947,2.5872,2.7187,641652294.22,1781493179.4875112,2180897.0
2021-08-23,Binance,ADAUSDT,2.705,2.9719,2.6849,2.9152,653707062.88,1861034952.8647008,2860899.0
2021-08-22,Binance,ADAUSDT,2.4347,2.7212,2.4306,2.7049,485497408.99,1252373737.424931,1851078.0
2021-08-21,Binance,ADAUSDT,2.4557,2.5288,2.3805,2.4341,297136052.16,729237701.54031,1098176.0
2021-08-20,Binance,ADAUSDT,2.4411,2.5817,2.3666,2.4557,619099859.32,1539336837.064158,2447841.0
2021-08-19,Binance,ADAUSDT,2.1045,2.455,2.0462,2.4411,661367609.97,1478673056.643454,2551917.0
2021-08-18,Binance,ADAUSDT,1.924,2.1643,1.87,2.1043,486614298.9,991453525.7399939,1414725.0
2021-08-17,Binance,ADAUSDT,2.0717,2.1414,1.9059,1.9239,361700269.73,738363154.523839,999833.0
2021-08-16,Binance,ADAUSDT,2.1667,2.2,2.0463,2.0714,313643255.53,669432796.13384,1030251.0
2021-08-15,Binance,ADAUSDT,2.1875,2.2499,2.03,2.1667,370249371.15,791689644.590496,1344719.0
2021-08-14,Binance,ADAUSDT,2.1386,2.25,2.0835,2.1878,599325581.5,1294631283.086597,2120000.0
2021-08-13,Binance,ADAUSDT,1.833,2.1495,1.8212,2.1386,589994492.03,1180013820.791816,2055081.0
2021-08-12,Binance,ADAUSDT,1.7934,1.869,1.6792,1.8324,431637639.2,765468929.632602,1556555.0
2021-08-11,Binance,ADAUSDT,1.678,1.895,1.67,1.7934,488863450.17,878006229.53126,1767308.0
2021-08-10,Binance,ADAUSDT,1.4745,1.701,1.457,1.678,356506024.51,560730912.241496,1239067.0
2021-08-09,Binance,ADAUSDT,1.4256,1.499,1.3933,1.4745,204393100.93,296965727.222494,477778.0
2021-08-08,Binance,ADAUSDT,1.4726,1.4941,1.407,1.4255,201134603.12,292240465.61758,464166.0
